geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-5.9876078 37.3929958),Plaza Ponce de León,,platform,,,,,,,,,,,,,,-5.9876078,37.3929958
POINT (-5.9876294 37.393038),Plaza Ponce de León,,stop_position,,,,,,,,,,,,,,-5.9876294,37.393038
POINT (-5.9951019 37.392682),Plaza del Duque (La Campana),,platform,,,,,,,,,,,,,,-5.9951019,37.392682
POINT (-5.9951107 37.3927375),Plaza del Duque (La Campana),,stop_position,,,,,,,,,,,,,,-5.9951107,37.3927375
POINT (-5.9667538 37.3765202),Avenida Ciudad Jardín (Piscinas Sevilla),,stop_position,,,,,,,,,,,,,,-5.9667538,37.3765202
POINT (-5.9668033 37.3765401),Avenida Ciudad Jardín (Piscinas Sevilla),,platform,,,,,,,,,,,,,,-5.9668033,37.3765401
POINT (-5.9630408 37.3770281),Francisco Buendía (Don Gonzalo de Mena),,stop_position,,,,,,,,,,,,,,-5.9630408,37.3770281
POINT (-5.9630462 37.3770708),Francisco Buendía (Don Gonzalo de Mena),,platform,,,,,,,,,,,,,,-5.9630462,37.3770708
POINT (-5.9597438 37.3766533),Paulo Osorio (Ruperto Chapí),,stop_position,,,,,,,,,,,,,,-5.9597438,37.3766533
POINT (-5.9567669 37.3761919),Paulo Orosio (Beatriz de Ahumada),,stop_position,,,,,,,,,,,,,,-5.9567669,37.3761919
POINT (-5.9567557 37.3762422),Paulo Orosio (Beatriz de Ahumada),,platform,,,,,,,,,,,,,,-5.9567557,37.3762422
POINT (-5.9550782 37.3759157),Puerto del Escudo (Puerto de Zegri),,stop_position,,,,,,,,,,,,,,-5.9550782,37.3759157
POINT (-5.9550626 37.3759769),Puerto del Escudo (Puerto de Zegri),,platform,,,,,,,,,,,,,,-5.9550626,37.3759769
POINT (-5.9531381 37.3743953),Los Gavilanes (Barriada Juan XXIII),,platform,,,,,,,,,,,,,,-5.9531381,37.3743953
POINT (-5.9531923 37.3743986),Los Gavilanes (Barriada Juan XXIII),,stop_position,,,,,,,,,,,,,,-5.9531923,37.3743986
POINT (-5.9521568 37.3722291),Los Gavilanes (Centro deportivo),,stop_position,,,,,,,,,,,,,,-5.9521568,37.3722291
POINT (-5.9521001 37.3722459),Los Gavilanes (Centro deportivo),,platform,,,,,,,,,,,,,,-5.9521001,37.3722459
POINT (-5.9508877 37.3710695),Ingeniero La Cierva (Los Gavilanes),,stop_position,,,,,,,,,,,,,,-5.9508877,37.3710695
POINT (-5.9509434 37.3711111),Ingeniero La Cierva (Los Gavilanes),,platform,,,,,,,,,,,,,,-5.9509434,37.3711111
POINT (-5.9491027 37.3724417),Ingeniero La Cierva (Gabriela Mistral),,stop_position,,,,,,,,,,,,,,-5.9491027,37.3724417
POINT (-5.949153 37.372479),Ingeniero La Cierva (Gabriela Mistral),,platform,,,,,,,,,,,,,,-5.949153,37.372479
POINT (-5.9472502 37.3738647),Ingeniero La Cierva (Marco Polo),,stop_position,,,,,,,,,,,,,,-5.9472502,37.3738647
POINT (-5.9473063 37.3739088),Ingeniero La Cierva (Marco Polo),,platform,,,,,,,,,,,,,,-5.9473063,37.3739088
POINT (-5.9549412 37.3799797),San Juan de La Cruz (Avenida Juan XXIII),,stop_position,,,,,,,,,,,,,,-5.9549412,37.3799797
POINT (-5.9548768 37.3799162),San Juan de La Cruz (Avenida Juan XXIII),,platform,,,,,,,,,,,,,,-5.9548768,37.3799162
POINT (-5.9564044 37.3790781),San Juan de La Cruz (Plaza Las Moradas),,platform,,,,,,,,,,,,,,-5.9564044,37.3790781
POINT (-5.9564568 37.3791347),San Juan de La Cruz (Plaza Las Moradas),,stop_position,,,,,,,,,,,,,,-5.9564568,37.3791347
POINT (-5.9599201 37.3771577),San Juan de La Cruz (Ruperto Chapí),,platform,,,,,,,,,,,,,,-5.9599201,37.3771577
POINT (-5.959959 37.3772014),San Juan de La Cruz (Ruperto Chapí),,stop_position,,,,,,,,,,,,,,-5.959959,37.3772014
POINT (-5.9626378 37.3769435),Francisco Buendía (Rda. del Tamarguillo),,platform,,,,,,,,,,,,,,-5.9626378,37.3769435
POINT (-5.962632 37.3769938),Francisco Buendía (Rda. del Tamarguillo),,stop_position,,,,,,,,,,,,,,-5.962632,37.3769938
POINT (-5.9655829 37.3771891),Francisco Buendía (Ciudad Jardín),,platform,,,,,,,,,,,,,,-5.9655829,37.3771891
POINT (-5.9655782 37.3772443),Francisco Buendía (Ciudad Jardín),,stop_position,,,,,,,,,,,,,,-5.9655782,37.3772443
POINT (-5.9134015 37.3853067),Aux. Autovia Málaga (Alanís),,stop_position,,,,,,,,,,,,,,-5.9134015,37.3853067
POINT (-5.9087366 37.3837309),Aux. Autovia Málaga (Torrebermeja),,stop_position,,,,,,,,,,,,,,-5.9087366,37.3837309
POINT (-5.90872 37.3837622),Aux. Autovia Málaga (Torrebermeja),,platform,,,,,,,,,,,,,,-5.90872,37.3837622
POINT (-5.9053251 37.3825153),Aux. Autovia Málaga (Torrecilla),,stop_position,,,,,,,,,,,,,,-5.9053251,37.3825153
POINT (-5.906007 37.385261),Torrelaguna (Torrellana),,platform,,,,,,,,,,,,,,-5.906007,37.385261
POINT (-5.9060071 37.385311),Torrelaguna (Torrellana),,stop_position,,,,,,,,,,,,,,-5.9060071,37.385311
POINT (-5.9132624 37.3858039),Pero Mingo (Isla Mayor),,platform,,,,,,,,,,,,,,-5.9132624,37.3858039
POINT (-5.9132624 37.3858619),Pero Mingo (Isla Mayor),,stop_position,,,,,,,,,,,,,,-5.9132624,37.3858619
POINT (-6.0074672 37.4078369),Américo Vespucio (Jaques Cousteau),,stop_position,,,,,,,,,,,,,,-6.0074672,37.4078369
POINT (-6.0080771 37.4051877),Américo Vespucio (Louis Braille),,platform,,,,,,,,,,,,,,-6.0080771,37.4051877
POINT (-6.0081853 37.4052068),Américo Vespucio (Louis Braille),,stop_position,,,,,,,,,,,,,,-6.0081853,37.4052068
POINT (-6.0099098 37.3951773),Inca Garcilaso (Francisco de Montesinos),,stop_position,,,,,,,,,,,,,,-6.0099098,37.3951773
POINT (-5.9951619 37.4035297),Torneo (Barqueta),,platform,,bus_stop,,,,,,,,,,,,-5.9951619,37.4035297
POINT (-5.9952606 37.4035774),Torneo (Barqueta),,stop_position,,,,,,,,,,,,,,-5.9952606,37.4035774
POINT (-5.998417 37.4049514),Puente de la Barqueta,,stop_position,,,,,,,,,,,,,,-5.998417,37.4049514
POINT (-5.9964343 37.4092254),Juan Bautista Muñoz(José Gálvez),,stop_position,,,,,,,,,,,,,,-5.9964343,37.4092254
POINT (-5.9964873 37.4091642),Juan Bautista Muñoz(José Gálvez),,platform,,bus_stop,,,,,,,,,,,,-5.9964873,37.4091642
POINT (-5.9992442 37.4114368),Juan Bautista Muñoz (Escuela de Ingenieros),,stop_position,,,,,,,,,,,,,,-5.9992442,37.4114368
POINT (-6.004532 37.412686),Juan Bautista Muñoz (Leonardo Da Vinci),,stop_position,,,,,,,,,,,,,,-6.004532,37.412686
POINT (-6.0045527 37.4126052),Juan Bautista Muñoz (Leonardo Da Vinci),,platform,,,,,,,,,,,,,,-6.0045527,37.4126052
POINT (-6.0038212 37.4125618),Juan Bautista Muñoz (Estadio Olimpico),,stop_position,,,,,,,,,,,,,,-6.0038212,37.4125618
POINT (-6.0038017 37.4126393),Juan Bautista Muñoz (Estadio Olimpico),,platform,,,,,,,,,,,,,,-6.0038017,37.4126393
POINT (-5.9992173 37.4114151),Juan Bautista Muñoz (Escuela de Ingenieros),,stop_position,,,,,,,,,,,,,,-5.9992173,37.4114151
POINT (-5.9966019 37.4093568),Juan Bautista Muñoz (Teatro Central),,stop_position,,,,,,,,,,,,,,-5.9966019,37.4093568
POINT (-5.9965494 37.4094075),Juan Bautista Muñoz (Teatro Central),,platform,,bus_stop,,,,,,,,,,,,-5.9965494,37.4094075
POINT (-5.9980322 37.4063404),José de Gálvez (Pabellón de Andalucía),,platform,,,,,,,,,,,,,,-5.9980322,37.4063404
POINT (-5.9981209 37.4063831),José de Gálvez (Pabellón de Andalucía),,stop_position,,,,,,,,,,,,,,-5.9981209,37.4063831
POINT (-5.9832302 37.3940074),José Laguillo (Puerta Osario),,stop_position,,,,,,,,,,,,,,-5.9832302,37.3940074
POINT (-5.9831889 37.3940644),José Laguillo (Puerta Osario),,platform,,,,,,,,,,,,,,-5.9831889,37.3940644
POINT (-5.9729818 37.3833732),Luis de Morales (Est.Sanchez Pizjuan),,stop_position,,,,,,,,,,,,,,-5.9729818,37.3833732
POINT (-5.9728946 37.3833636),Luis de Morales (Est.Sanchez Pizjuan),,platform,,,,,,,,,,,,,,-5.9728946,37.3833636
POINT (-5.9862862 37.3803894),Avenida Carlos V (Prado San Sebastián),,platform,,,,,,,,,,,,,,-5.9862862,37.3803894
POINT (-5.9862437 37.3804906),Avenida Carlos V (Prado San Sebastián),,stop_position,,,,,,,,,,,,,,-5.9862437,37.3804906
POINT (-6.0110561 37.3914582),Inca Garcilaso (Puerta Triana),,stop_position,,,,,,,,,,,,,,-6.0110561,37.3914582
POINT (-6.0112073 37.3914833),Inca Garcilaso (Puerta Triana),,platform,,,,,,,,,,,,,,-6.0112073,37.3914833
POINT (-6.0100854 37.3950728),Inca Garcilaso (Francisco Montesin.),,stop_position,,,,,,,,,,,,,,-6.0100854,37.3950728
POINT (-6.0103424 37.3971465),Américo Vespucio (Monasterio),,stop_position,,,,,,,,,,,,,,-6.0103424,37.3971465
POINT (-6.0102765 37.3971346),Américo Vespucio (Monasterio),,platform,,bus_stop,,,,,,,,,,,,-6.0102765,37.3971346
POINT (-6.0102137 37.3976252),Américo Vespucio (Monasterio de La Cartuja),,stop_position,,,,,,,,,,,,,,-6.0102137,37.3976252
POINT (-6.0102647 37.3976138),Américo Vespucio (Monasterio de La Cartuja),,platform,,bus_stop,,,,,,,,,,,,-6.0102647,37.3976138
POINT (-6.0091777 37.4014632),Américo Vespucio (Helipuerto),,stop_position,,,,,,,,,,,,,,-6.0091777,37.4014632
POINT (-6.0091838 37.4014403),Américo Vespucio (Helipuerto),,stop_position,,,,,,,,,,,,,,-6.0091838,37.4014403
POINT (-6.0082157 37.4050924),Américo Vespucio (Louis Braille),,stop_position,,,,,,,,,,,,,,-6.0082157,37.4050924
POINT (-6.0082944 37.4051046),Américo Vespucio (Louis Braille),,platform,,,,,,,,,,,,,,-6.0082944,37.4051046
POINT (-6.0074908 37.4077493),Américo Vespucio (Jaques Cousteau),,stop_position,,,,,,,,,,,,,,-6.0074908,37.4077493
POINT (-6.0066515 37.4104614),Américo Vespucio (F. de Comunicación),,platform,,bus_stop,,,,,,,,,,,,-6.0066515,37.4104614
POINT (-6.0067585 37.4104723),Américo Vespucio (F. de Comunicación),,stop_position,,,,,,,,,,,,,,-6.0067585,37.4104723
POINT (-6.0029233 37.3916271),Torneo (Plaza de Armas),,platform,,,,,,,,,,,,,,-6.0029233,37.3916271
POINT (-6.0030027 37.3916135),Torneo (Plaza de Armas),,stop_position,,,,,,,,,,,,,,-6.0030027,37.3916135
POINT (-6.0079115 37.3896691),Plaza Chapina (Castilla),,stop_position,,,,,,,,,,,,,,-6.0079115,37.3896691
POINT (-6.0078035 37.3896815),Plaza Chapina (Castilla),,platform,,,,,,,,,,,,,,-6.0078035,37.3896815
POINT (-6.0070348 37.3855271),Pagés del Corro (R. Salas González),,stop_position,,,,,,,,,,,,,,-6.0070348,37.3855271
POINT (-6.0069962 37.3855609),Pagés del Corro (R. Salas González),,platform,,,,,,,,,,,,,,-6.0069962,37.3855609
POINT (-6.0018361 37.3822873),Pagés del Corro (Victoria),,stop_position,,,,,,,,,,,,,,-6.0018361,37.3822873
POINT (-6.0005368 37.3812072),Pagés del Corro (Troya),,stop_position,,,,,,,,,,,,,,-6.0005368,37.3812072
POINT (-5.9984934 37.3803215),Génova (Plaza de Cuba),,stop_position,,,,,,,,,,,,,,-5.9984934,37.3803215
POINT (-5.9879657 37.3820747),Menéndez Pelayo (Juzgados),,stop_position,,,,,,,,,,,,,,-5.9879657,37.3820747
POINT (-5.9881161 37.3821286),Menéndez Pelayo (Juzgados),,platform,,,,,,,,,,,,,,-5.9881161,37.3821286
POINT (-5.9886778 37.4030927),Parlamento de Andalucía - Macarena,,stop_position,,,,,,,,,,,,,,-5.9886778,37.4030927
POINT (-5.9952246 37.4036213),Torneo (Barqueta),,stop_position,,,,,,,,,,,,,,-5.9952246,37.4036213
POINT (-5.9786352 37.4105733),Fray Serafin Madrid,,platform,,,,,,,,,,,,,,-5.9786352,37.4105733
POINT (-5.9789914 37.4123255),Jose Bermejo (Fray Serafin Madrid),,stop_position,,,,,,,,,,,,,,-5.9789914,37.4123255
POINT (-5.9745028 37.4125796),Comunidad Extremeña,,stop_position,,,,,,,,,,,,,,-5.9745028,37.4125796
POINT (-5.9743332 37.4107125),Real de La Jara (Ambulatorio Plg. Norte),,stop_position,,,,,,,,,,,,,,-5.9743332,37.4107125
POINT (-5.9742511 37.4107008),Real de La Jara (Ambulatorio Plg. Norte),,platform,,,,,,,,,,,,,,-5.9742511,37.4107008
POINT (-5.9769836 37.4089802),Valdelarco (Guadalcanal),,platform,,,,,,,,,,,,,,-5.9769836,37.4089802
POINT (-5.9770013 37.4090211),Valdelarco (Guadalcanal),,stop_position,,,,,,,,,,,,,,-5.9770013,37.4090211
POINT (-5.9875474 37.3932445),Plaza Ponce de León,,stop_position,,,,,,,,,,,,,,-5.9875474,37.3932445
POINT (-5.9995779 37.3790445),Avenida República Argentina,,platform,,,,,,,,,,,,,,-5.9995779,37.3790445
POINT (-6.0064172 37.375493),Parque de los Príncipes,,platform,,,,,,,,,,,,,,-6.0064172,37.375493
POINT (-6.0082307 37.3745658),Av. de Blas Infante (Frente Ed. Urbis),,platform,,,,,,,,,,,,,,-6.0082307,37.3745658
POINT (-6.010709 37.373507),Av Blas Infante - Los Viveros,,platform,,,,,,,,,,,,,,-6.010709,37.373507
POINT (-6.0065704 37.3756172),Parque de los Príncipes,,platform,,,,,,,,,,,,,,-6.0065704,37.3756172
POINT (-6.0022245 37.3746612),"Av Virgen de Luján, 48",,platform,,,,,,,,,,,,,,-6.0022245,37.3746612
POINT (-5.9751367 37.3462496),Hospital Vigil de Quinones,,platform,,bus_stop,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9751367,37.3462496
POINT (-5.9587506 37.3616429),Carretera Su Eminencia (Avenida La Paz),,stop_position,,,,,,,,,,,,,,-5.9587506,37.3616429
POINT (-5.9587949 37.3616797),Carretera Su Eminencia (Avenida La Paz),,platform,,,,,,,,,,,,,,-5.9587949,37.3616797
POINT (-5.9559551 37.3683218),Hytasa (Plg. Ind. Su Eminencia),,stop_position,,,,,,,,,,,,,,-5.9559551,37.3683218
POINT (-5.9560081 37.3682659),Hytasa (Plg. Ind. Su Eminencia),,platform,,,,,,,,,,,,,,-5.9560081,37.3682659
POINT (-5.9580003 37.3692805),Hytasa (Herramientas),,stop_position,,,,,,,,,,,,,,-5.9580003,37.3692805
POINT (-5.9580512 37.3692193),Hytasa (Herramientas),,platform,,,,,,,,,,,,,,-5.9580512,37.3692193
POINT (-5.9602895 37.3707381),Hytasa (Salvador Távora),,stop_position,,,,,,,,,,,,,,-5.9602895,37.3707381
POINT (-5.9603418 37.370688),Hytasa (Salvador Távora),,platform,,,,,,,,,,,,,,-5.9603418,37.370688
POINT (-5.9635444 37.3728078),Avenida de Hytasa (Plaza Alegre),,stop_position,,,,,,,,,,,,,,-5.9635444,37.3728078
POINT (-5.9635846 37.3727332),Avenida de Hytasa (Plaza Alegre),,platform,,,,,,,,,,,,,,-5.9635846,37.3727332
POINT (-6.0104696 37.3732368),Blas Infante,,stop_position,,,,,,,,,,yes,,,,-6.0104696,37.3732368
POINT (-5.9436667 37.3540042),Pablo de Olavide,,station,station,,,,,,,,,yes,,,,-5.9436667,37.3540042
POINT (-5.9504123 37.3677676),Cocheras,,,station,,,,,,,,,,,,,-5.9504123,37.3677676
POINT (-5.9517958 37.3715461),La Plata,,,station,,,,,,,,,yes,,,,-5.9517958,37.3715461
POINT (-5.9526566 37.3758245),Amate,,station,station,,,,,,,,,yes,,,,-5.9526566,37.3758245
POINT (-5.9556886 37.3807365),1º de Mayo,,station,station,,,,,,,,,yes,,,,-5.9556886,37.3807365
POINT (-5.9667423 37.381657),Gran Plaza,,station,station,,,,,,,,,yes,,,,-5.9667423,37.381657
POINT (-5.9739859 37.3829853),Nervión,,station,station,,,,,,,,,yes,,,,-5.9739859,37.3829853
POINT (-5.9791062 37.378213),San Bernardo,,,station,,,,,Metro Sevilla,,,,,,,,-5.9791062,37.378213
POINT (-5.9871948 37.3807744),Prado San Sebastián,,station,station,,,,,,,,,yes,,,,-5.9871948,37.3807744
POINT (-5.99436 37.3817849),Puerta de Jerez,,,station,,,,,,,,,yes,,,,-5.99436,37.3817849
POINT (-5.9993727 37.3792497),Plaza de Cuba,,station,station,,,,,,,,,yes,,,,-5.9993727,37.3792497
POINT (-6.0047552 37.3764905),Parque de los Príncipes,,,station,,,,,,,,,yes,,,,-6.0047552,37.3764905
POINT (-6.0104589 37.373224),Blas Infante,,,station,,,,,,,,,yes,,,,-6.0104589,37.373224
POINT (-5.9987716 37.4006295),Torneo (Puerta de San Juan),bus_station,station,,,,,,TUSSAM,,,,,,,,-5.9987716,37.4006295
POINT (-5.9964505 37.4029938),Torneo (Barqueta),bus_station,station,,,,,,,,,,,,,,-5.9964505,37.4029938
POINT (-5.9940186 37.4037989),Resolana (Barqueta),,platform,,platform,,,,,,,,,,,,-5.9940186,37.4037989
POINT (-5.9940263 37.4037653),Resolana (Barqueta),,stop_position,,bus_stop,,,,,,,,,,,,-5.9940263,37.4037653
POINT (-5.9685105 37.427095),Estrella Canopus(Estrella Altair),,platform,,,,,,,,,,,,,,-5.9685105,37.427095
POINT (-5.9685829 37.427112),Estrella Canopus(Estrella Altair),,stop_position,,,,,,,,,,,,,,-5.9685829,37.427112
POINT (-5.9673082 37.429471),Estrella Canopus (Estrella Albireo),,platform,,,,,,,,,,,,,,-5.9673082,37.429471
POINT (-5.9673585 37.4294869),Estrella Canopus (Estrella Albireo),,stop_position,,,,,,,,,,,,,,-5.9673585,37.4294869
POINT (-5.9697296 37.4064274),Alc. Manuel del Valle (Centro Salud),,stop_position,,bus_stop,,,,,,,,,,,,-5.9697296,37.4064274
POINT (-5.9697604 37.4064203),Alc. Manuel del Valle (Centro Salud),,platform,,platform,,,,,,,,,,,,-5.9697604,37.4064203
POINT (-5.9836347 37.4014531),Leon XIII,,stop_position,,bus_stop,,,,,,,,,,,,-5.9836347,37.4014531
POINT (-5.9837052 37.4014601),Leon XIII,,platform,,platform,,,,,,,,,,,,-5.9837052,37.4014601
POINT (-5.9814602 37.4040383),Manuel Villalobos,,platform,,bus_stop,,,,,,,,,,,,-5.9814602,37.4040383
POINT (-5.9776783 37.3723272),Av. Nuestra Señora de las Mercedes,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9776783,37.3723272
POINT (-5.9718888 37.3717612),Rta. Incio Avenida de la Paz,,platform,,,,,,,,,,,,,,-5.9718888,37.3717612
POINT (-5.9683697 37.3688462),Avenida La Paz (Alcampo),,platform,,,,,,,,,,,,,,-5.9683697,37.3688462
POINT (-5.9620035 37.3635909),Avenida de La Paz (Bomberos),,platform,,bus_stop,,,,,,,,,,,,-5.9620035,37.3635909
POINT (-5.902878 37.423081),Remote car rental shuttle,,platform,,bus_stop,,,,,,,,,,,,-5.902878,37.423081
POINT (-5.9255761 37.3746403),Herramientas Bazarot,,,,,,yes,,,,,,yes,Calle Pino Ponderosa,15,41016,-5.9255761,37.3746403
POINT (-5.9774757 37.3490452),,parking,,,,,,,,,,,,,,,-5.9774757,37.3490452
POINT (-6.0088072 37.3845698),,,platform,,bus_stop,,,,,,,,,,,,-6.0088072,37.3845698
POINT (-6.0029227 37.385589),,parking_space,,,,,,,,,,,,,,,-6.0029227,37.385589
POINT (-5.9856323 37.3955626),Apartamento Jardín de Santa Paula,,,,,,wlan,,,,,24/7,,Calle Enladrillada,19 - E1 - Bajo A,41003,-5.9856323,37.3955626
POINT (-5.8998271 37.4238072),Autobús aeropuerto,,,,bus_stop,,,,,,,,,,,,-5.8998271,37.4238072
POINT (-5.9967882 37.3863871),Apartamentos Adriano,,,,,,wlan,,Global Apartments,,,,limited,Calle Adriano,2,,-5.9967882,37.3863871
POINT (-5.9690291 37.3189071),Hospital de Valme,,platform,,bus_stop,,,,INTERBUS DAMAS S.A.,,,,,,,,-5.9690291,37.3189071
POINT (-5.9463986 37.3544114),Pasarela UPO (Vía de Servicio),,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9463986,37.3544114
POINT (-5.952042 37.3571212),Carrefour Montequinto,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.952042,37.3571212
POINT (-5.9622453 37.3635485),Avenida de La Paz (Bomberos),,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9622453,37.3635485
POINT (-5.968639 37.368827),Avenida La Paz (Alcampo),,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.968639,37.368827
POINT (-5.9735508 37.3725423),Rtda Inicio Av de la Paz,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9735508,37.3725423
POINT (-5.9776682 37.3721774),Av Nuestra Señora de las Mercedes,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9776682,37.3721774
POINT (-5.9687476 37.3670472),Centro de Acceso Público a Internet CAPI Polígono Sur,internet_cafe,,,,,service,,Guadalinfo,,,,,Calle Asociación Familiar la Oliva,,41013,-5.9687476,37.3670472
POINT (-5.9944616 37.3818594),Puerta de Jerez,,,subway_entrance,,,,,,,,,,,,,-5.9944616,37.3818594
POINT (-5.9790344 37.3781981),San Bernardo,,,subway_entrance,,,,,,,,,,,,,-5.9790344,37.3781981
POINT (-5.9272381 37.386174),Cuartel A-92,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9272381,37.386174
POINT (-5.9016965 37.381271),Torreblanca Campo de Fútbol,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9016965,37.381271
POINT (-5.9052992 37.3825518),Torreblanca Natuka,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9052992,37.3825518
POINT (-5.910864 37.3845062),Torreblanca Canal,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.910864,37.3845062
POINT (-5.9325285 37.3863192),ONCE A-92,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9325285,37.3863192
POINT (-5.9425354 37.3866383),Av Andalucía frente Hotel Híspalis,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9425354,37.3866383
POINT (-5.9477181 37.3868814),Av Andalucía TUSSAM,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9477181,37.3868814
POINT (-5.9550366 37.3873478),Iveco Cocheras de CASAL Av Andalucía,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9550366,37.3873478
POINT (-5.9601742 37.3875818),Av Andalucía C C Los Arcos,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9601742,37.3875818
POINT (-5.9652972 37.3866359),Av Cruz del Campo,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9652972,37.3866359
POINT (-5.966197 37.3793498),Av Ciudad Jardín Escuela de Magisterio,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.966197,37.3793498
POINT (-5.9632729 37.3874335),Av Andalucía frente Cruzcampo,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9632729,37.3874335
POINT (-5.9578312 37.3872064),Centro Comercial Los Arcos Los Pajaritos,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9578312,37.3872064
POINT (-5.9519024 37.3868821),Av Andalucía Fte Aceites Guillén,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9519024,37.3868821
POINT (-5.9465113 37.386551),Av Andalucía Sta Aurelia,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9465113,37.386551
POINT (-5.9263415 37.3857044),Persán,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9263415,37.3857044
POINT (-5.9426447 37.3863475),Av Andalucía Hotel Híspalis,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9426447,37.3863475
POINT (-5.9307214 37.3858282),Pgno El Pino,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9307214,37.3858282
POINT (-5.9060659 37.3822736),Torreblanca Natuka,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9060659,37.3822736
POINT (-5.9004164 37.3803084),Torreblanca junto puente peatonal,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9004164,37.3803084
POINT (-5.9209142 37.3857003),Venta Sevilla,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9209142,37.3857003
POINT (-5.9090262 37.3833392),Torreblanca Merkamueble,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9090262,37.3833392
POINT (-5.9158927 37.3855705),Torreblanca Michelín,,platform,,bus_stop,,,,CASAL S.L.,,,,,,,,-5.9158927,37.3855705
POINT (-6.002469 37.3784815),,parking,,,,,,,,,,,,,,,-6.002469,37.3784815
POINT (-5.9932686 37.3839685),TOC hostel & suites,,,,,,wlan,,,,,,yes,,,,-5.9932686,37.3839685
POINT (-5.9502749 37.3679347),MDS_STATION_ENTRY,,,subway_entrance,,,,,,,,,yes,,,,-5.9502749,37.3679347
POINT (-5.9993724 37.3911928),U sense for you hostel,,,,,,wlan,,,,,,,Calle Bailén,15,,-5.9993724,37.3911928
POINT (-5.9907513 37.3855389),Naturalmente Real Food,restaurant,,,,,wlan,,,,,Su-Th 09:00-17:00; Fr-Sa 09:00-22:00,limited,Calle Rodrigo Caro,7,41004,-5.9907513,37.3855389
POINT (-5.985862 37.3864077),New Samay Hostel,,,,,,wlan,,,,,,,Avenida de Menéndez Pelayo,13,,-5.985862,37.3864077
POINT (-5.9758436 37.3917304),José Laguillo (Estación Santa.Justa),,stop_position,,,,,,,,,,,,,,-5.9758436,37.3917304
POINT (-5.9447602 37.3509572),Carretera El Pítamo,,platform,,,,,,,,,,,,,,-5.9447602,37.3509572
POINT (-5.9607098 37.3710052),Avenida de Hytasa (Hernán Ruiz),,stop_position,,,,,,,,,,,,,,-5.9607098,37.3710052
POINT (-5.9606496 37.3710551),Avenida de Hytasa (Hernán Ruiz),,platform,,,,,,,,,,,,,,-5.9606496,37.3710551
POINT (-5.9587268 37.3613678),Carretera Su Eminencia (Avenida La Paz),,stop_position,,,,,,,,,,,,,,-5.9587268,37.3613678
POINT (-5.9586608 37.3613637),Carretera Su Eminencia (Avenida La Paz),,platform,,,,,,,,,,,,,,-5.9586608,37.3613637
POINT (-5.9932807 37.3841038),Toc Toc Tapas,fast_food,,,,,wlan,,,tapas,,,,,,,-5.9932807,37.3841038
POINT (-5.9946869 37.3895413),Casa la Viuda,restaurant,,,,,wlan,,,,,,,,,,-5.9946869,37.3895413
POINT (-6.006696 37.4110696),Américo Vespucio (F. de Comunicación),,platform,,bus_stop,,,,,,,,,,,,-6.006696,37.4110696
POINT (-6.0063746 37.4115606),Américo Vespucio (F. de Comunicación),,platform,,bus_stop,,,,,,,,,,,,-6.0063746,37.4115606
POINT (-5.990027 37.3855365),Onefam Catedral Hostel Seville,,,,,,wlan,,Onefam Hostels,,,,,Calle Jamerdana,4,41004,-5.990027,37.3855365
POINT (-5.9814097 37.4040574),Manuel Villalobos,,stop_position,,,,,,,,,,,,,,-5.9814097,37.4040574
