geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-4.5074217 36.7192661),Camino Colonia Santa Inés - Los Asperones,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5074217,36.7192661
POINT (-4.4139879 36.7086172),,,platform,,bus_stop,,,,,,,,,,,,-4.4139879,36.7086172
POINT (-4.4193988 36.7173623),,,platform,,bus_stop,,,,,,,,yes,,,,-4.4193988,36.7173623
POINT (-4.5758349 36.7339358),Santa Rosalía - Loma del Campo,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5758349,36.7339358
POINT (-4.5721 36.7330103),Santa Rosalía - Ronda Norte,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5721,36.7330103
POINT (-4.5721194 36.7329571),Santa Rosalía - Ronda Norte,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5721194,36.7329571
POINT (-4.5688319 36.7325577),Santa Rosalía - Miranda,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5688319,36.7325577
POINT (-4.5688316 36.7325231),Santa Rosalía - Miranda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5688316,36.7325231
POINT (-4.5671676 36.7327959),Santa Rosalía - Maqueda,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5671676,36.7327959
POINT (-4.5671394 36.732739),Santa Rosalía - Maqueda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5671394,36.732739
POINT (-4.5470905 36.7291346),José Calderón - Instalaciones Deportivas,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5470905,36.7291346
POINT (-4.5470591 36.7291727),José Calderón - Instalaciones Deportivas,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5470591,36.7291727
POINT (-4.550531 36.7318464),Avenida Juan López Peñalver - Marie Curie,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.550531,36.7318464
POINT (-4.5504643 36.7318316),Avenida Juan López Peñalver - Marie Curie,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5504643,36.7318316
POINT (-4.5530542 36.7363755),Avenida Juan López Peñalver - Marie Curie,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5530542,36.7363755
POINT (-4.5529914 36.7364114),Avenida Juan López Peñalver - Marie Curie,,stop_position,,,,,,EMTSAM,,,,,,,,-4.5529914,36.7364114
POINT (-4.5547799 36.7384021),Severo Ochoa - Rotonda,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5547799,36.7384021
POINT (-4.5573933 36.7385841),Severo Ochoa,,platform,,bus_stop,,,,EMTSAM,,,,,,,,-4.5573933,36.7385841
