geometry,name,amenity,public_transport,railway,highway,stars,internet_access,brand,operator,cuisine,rooms,opening_hours,wheelchair,addr:street,addr:housenumber,addr:postcode,lon,lat
POINT (-0.3429229 39.4721346),Blasco Ibáñez - Músic Ginés,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3429229,39.4721346
POINT (-0.3461738 39.4730974),Blasco Ibáñez - Actriu Encarna Máñez,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3461738,39.4730974
POINT (-0.3522086 39.470745),Sants Just i Pastor - Lluís de Milà,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3522086,39.470745
POINT (-0.3526876 39.4710938),Centre de Salut República Argentina,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3526876,39.4710938
POINT (-0.3500597 39.470322),Amistat,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3500597,39.470322
POINT (-0.3472288 39.4694885),Sants Just i Pastor - Lleons,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3472288,39.4694885
POINT (-0.3481292 39.4728012),Dr. Manuel Candela (parell) - Blasco Ibáñez,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,yes,,,,-0.3481292,39.4728012
POINT (-0.3499653 39.4682958),Dr. Manuel Candela (parell) - Rodríguez de Cepeda,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3499653,39.4682958
POINT (-0.346277 39.469014),Sants Just i Pastor - Peris Brell,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.346277,39.469014
POINT (-0.3490819 39.4698215),Amistat,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3490819,39.4698215
POINT (-0.3561951 39.4768374),Blasco Ibáñez - Almela i Vives,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia;AVSA,,,,,,,,-0.3561951,39.4768374
POINT (-0.3538671 39.4758773),Blasco Ibáñez - Rubén Darío,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3538671,39.4758773
POINT (-0.3528733 39.4742214),Cardenal Benlloch - Dr. Vicente Pallarés,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3528733,39.4742214
POINT (-0.3561395 39.4675759),Cardenal Benlloch (parell) - Port,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3561395,39.4675759
POINT (-0.3656774 39.4788198),Jardí de Monforte,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3656774,39.4788198
POINT (-0.3650513 39.4791388),Blasco Ibáñez - Rectorat,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3650513,39.4791388
POINT (-0.3631682 39.4780896),Blasco Ibáñez (parell) - Ciutat Universitària,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3631682,39.4780896
POINT (-0.3613953 39.477557),Facultats,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3613953,39.477557
POINT (-0.3576203 39.4772399),Blasco Ibáñez - Gascó Oliag,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3576203,39.4772399
POINT (-0.3601115 39.477985),Facultat de Psicologia,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3601115,39.477985
POINT (-0.3634284 39.4789358),Hospital Clínic,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia;AVSA,,,,,,,,-0.3634284,39.4789358
POINT (-0.365554 39.4795985),Blasco Ibáñez - Jaume Roig,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.365554,39.4795985
POINT (-0.3641976 39.4839895),Cabanilles - Primat Reig,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3641976,39.4839895
POINT (-0.3652084 39.4819597),Cabanilles - Álvaro de Bazán,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3652084,39.4819597
POINT (-0.3662185 39.4798977),Cabanilles - Vivers,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3662185,39.4798977
POINT (-0.3639781 39.481289),Jaume Roig - Álvaro de Bazán,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3639781,39.481289
POINT (-0.3591775 39.4768946),Facultat de Filologia,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3591775,39.4768946
POINT (-0.35484 39.4758319),Blasco Ibáñez - Bèlgica,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.35484,39.4758319
POINT (-0.3609465 39.4799124),Dr. Gómez Ferrer - Menéndez y Pelayo,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3609465,39.4799124
POINT (-0.3581365 39.4801748),Primat Reig - Campus Universitari,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3581365,39.4801748
POINT (-0.3633902 39.4840655),Primat Reig - Jaume Roig,,platform,,bus_stop,,,,Empresa Municipal de Transportes de Valencia,,,,,,,,-0.3633902,39.4840655
