geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7059166 40.4221909),,vacant,,,,,,Calle de la Luna,5,28004,,,,-3.7059166,40.4221909,-412543,4499798,,1328
POINT (-3.7058683 40.4221609),,convenience,,,,,,Calle de la Luna,3,28004,,,,-3.7058683,40.4221609,-412537,4499795,,1328
POINT (-3.6873125 40.4208034),Zentro Urban Yoga,,,,,,fitness_centre,Calle de Claudio Coello,5,,,,,-3.6873125,40.4208034,-410472,4499644,zentro urban yoga,905
POINT (-3.7024011 40.4150174),La Abuela,,restaurant,,,,,Calle de Espoz y Mina,28,28012,,,regional,-3.7024011,40.4150174,-412151,4499000,la abuela,1249
POINT (-3.7031704 40.4164159),Lola Rey,shoes,,,,,,Calle de Carretas,3,28012,,,,-3.7031704,40.4164159,-412237,4499155,lola rey,1242
POINT (-3.7031514 40.4159647),Lola Rey,shoes,,,,,,Calle de Carretas,15,28012,,,,-3.7031514,40.4159647,-412235,4499105,lola rey,1242
POINT (-3.7031725 40.4163839),Xiaomi,mobile_phone,,,,,,Calle de Carretas,5,28012,Xiaomi,,,-3.7031725,40.4163839,-412237,4499152,xiaomi,1242
POINT (-3.7031574 40.4155518),Pull & Bear,clothes,,,,,,Calle de Carretas,23,28012,Pull & Bear,,,-3.7031574,40.4155518,-412235,4499059,pull & bear,1242
POINT (-3.7092689 40.4101072),La Paloma,,bar,,,,,,,,,,,-3.7092689,40.4101072,-412916,4498453,la paloma,1185
POINT (-3.6790105 40.4364289),Mr. Mind,,bar,,,,,,,,,,,-3.6790105,40.4364289,-409547,4501383,mr. mind,784
POINT (-3.7025402 40.4151546),Bayres Beef,,restaurant,,,,,,,,,,argentinian,-3.7025402,40.4151546,-412167,4499015,bayres beef,1249
POINT (-3.7056397 40.4220781),Madam,,restaurant,,,,,Calle de la Luna,12,28004,,,,-3.7056397,40.4220781,-412512,4499786,madam,1328
POINT (-3.6794404 40.4367219),Embajada de Cabo Verde,,,,,diplomatic,,Calle del Príncipe de Vergara,93,,,,,-3.6794404,40.4367219,-409595,4501416,embajada de cabo verde,784
POINT (-3.6285753 40.4311577),,,post_box,,,,,,,,,,,-3.6285753,40.4311577,-403933,4500796,,350
POINT (-3.7024442 40.4152005),El Trébol Pizzas y Empanadas Estilo Argentino,,restaurant,,,,,Calle de Espoz y Mina,22,28012,,,,-3.7024442,40.4152005,-412156,4499020,el trébol pizzas y empanadas estilo argentino,1249
POINT (-3.6919654 40.4352887),Mercadona,supermarket,,,,,,Paseo del General Martínez Campos,,,Mercadona,,,-3.6919654,40.4352887,-410990,4501256,mercadona,760
POINT (-3.7082121 40.370536),Oficina de Correos,,post_office,,,,,Plaza del Movimiento Ciudadano,1,28041,Correos,Correos,,-3.7082121,40.370536,-412798,4494048,oficina de correos,113
POINT (-3.6715189 40.5021517),La Dehesa,,restaurant,,,,,,,,,,,-3.6715189,40.5021517,-408713,4508700,la dehesa,144
POINT (-3.6918022 40.4352864),El Yate,,restaurant,,,,,Paseo del General Martínez Campos,41,28010,,,,-3.6918022,40.4352864,-410971,4501256,el yate,760
POINT (-3.687341 40.4270153),swatch,watches,,,,,,Calle de Serrano,46,,,,,-3.687341,40.4270153,-410475,4500335,swatch,960
POINT (-3.6561746 40.4875232),Casa Elías,supermarket,,,,,,Plaza del Alcalde Moreno Torres,4,28050,,,,-3.6561746,40.4875232,-407005,4507071,casa elías,108
POINT (-3.6283992 40.4477126),,,taxi,,,,,Calle de Juan Ignacio Luca de Tena,,,,Ayuntamiento de Madrid,,-3.6283992,40.4477126,-403913,4502639,,111
POINT (-3.6290998 40.4477787),,,taxi,,,,,Calle de Juan Ignacio Luca de Tena,,,,Ayuntamiento de Madrid,,-3.6290998,40.4477787,-403991,4502647,,111
POINT (-3.6875075 40.4267266),,,taxi,,,,,Calle de Serrano,,,,Ayuntamiento de Madrid,,-3.6875075,40.4267266,-410493,4500303,,960
POINT (-3.7095007 40.4494824),,,taxi,,,,,Calle de Almansa,,,,Ayuntamiento de Madrid,,-3.7095007,40.4494824,-412942,4502836,,767
POINT (-3.7052813 40.4790926),,,taxi,,,,,Avenida de Monforte de Lemos,,,,Ayuntamiento de Madrid,,-3.7052813,40.4790926,-412472,4506133,,473
POINT (-3.7049181 40.4791534),,,taxi,,,,,Avenida de Monforte de Lemos,,,,Ayuntamiento de Madrid,,-3.7049181,40.4791534,-412431,4506139,,473
POINT (-3.7120565 40.4064021),,,taxi,,,,,Glorieta Puerta de Toledo,,,,Ayuntamiento de Madrid,,-3.7120565,40.4064021,-413226,4498041,,973
POINT (-3.6218448 40.3998984),,,taxi,,,,,Bulevar de Indalecio Prieto,,,,Ayuntamiento de Madrid,,-3.6218448,40.3998984,-403184,4497317,,283
POINT (-3.59687 40.401757),,,taxi,,,,,Avenida de la Gran Vía del Este,,,,Ayuntamiento de Madrid,,-3.59687,40.401757,-400404,4497524,,76
POINT (-3.6692335 40.4255084),Globalcaja,,bank,,,,,Calle de Hermosilla,120,28009,,,,-3.6692335,40.4255084,-408459,4500168,globalcaja,872
POINT (-3.6825004 40.4050894),La Pentola Mágica - Cocina italiana,,restaurant,,,,,Avenida de la Ciudad de Barcelona,7,28007,,,italian,-3.6825004,40.4050894,-409936,4497895,la pentola mágica - cocina italiana,644
POINT (-3.7019664 40.4370281),,vacant,,,,,,Calle de García de Paredes,11,28010,,,,-3.7019664,40.4370281,-412103,4501450,,1101
POINT (-3.7020206 40.4368975),20 Duros,variety_store,,,,,,,,,,,,-3.7020206,40.4368975,-412109,4501435,20 duros,1101
POINT (-3.7020684 40.4370379),El Pontón,,bar,,,,,Calle de García de Paredes,11,,,,,-3.7020684,40.4370379,-412114,4501451,el pontón,1101
POINT (-3.7025025 40.4372661),,vacant,,,,,,Glorieta del General Álvarez de Castro,3,,,,,-3.7025025,40.4372661,-412163,4501476,,1101
POINT (-3.6874084 40.4265837),Swarovski,jewelry,,,,,,,,,Swarovski,,,-3.6874084,40.4265837,-410482,4500287,swarovski,960
POINT (-3.6810227 40.4295929),Colegio Oficial de Ingenieros Navales y Oceánicos,,,,,association,,,,,,,,-3.6810227,40.4295929,-409771,4500622,colegio oficial de ingenieros navales y oceánicos,693
POINT (-3.7044836 40.4361283),Codere apuestas,bookmaker,,,,,,Calle de Bravo Murillo,27,,,,,-3.7044836,40.4361283,-412383,4501350,codere apuestas,1150
POINT (-3.6876046 40.4276973),Javier Simorra,clothes,,,,,,,,,,,,-3.6876046,40.4276973,-410504,4500411,javier simorra,960
POINT (-3.7030024 40.4157857),Rosi La Loca Taberna,,restaurant,,,,,Calle de Cádiz,4,,,,,-3.7030024,40.4157857,-412218,4499085,rosi la loca taberna,1242
POINT (-3.6233249 40.4003671),Bar D2,,bar,,,,,,,,,,,-3.6233249,40.4003671,-403349,4497369,bar d2,283
POINT (-3.6191189 40.3976374),Tienda Dos Lunas,esoteric,,,,,,Bulevar de José Prat,,28032,,,,-3.6191189,40.3976374,-402880,4497065,tienda dos lunas,283
POINT (-3.6914963 40.4352938),Sushita Café,,restaurant,,,,,Calle de Miguel Ángel,11,28010,,,japanese,-3.6914963,40.4352938,-410937,4501257,sushita café,760
POINT (-3.7099197 40.4075543),Sushili,,bar,,,,,Calle Capitán Salazar Martínez,11,28005,,,,-3.7099197,40.4075543,-412988,4498169,sushili,1042
POINT (-3.7096735 40.4075938),Ataca Paca,,bar,,,,,Calle de la Arganzuela,20,28005,,,,-3.7096735,40.4075938,-412961,4498173,ataca paca,1042
POINT (-3.7097192 40.4076739),Colección Siglo XX,antiques,,,,,,Calle de la Arganzuela,20,28005,,,,-3.7097192,40.4076739,-412966,4498182,colección siglo xx,1042
POINT (-3.7097478 40.4077494),Espacio Puntonemo,art,,,,,,Calle de la Arganzuela,18,28005,,,,-3.7097478,40.4077494,-412969,4498191,espacio puntonemo,1042
POINT (-3.7098237 40.4079015),,second_hand,,,,,,Calle de la Arganzuela,16,28005,,,,-3.7098237,40.4079015,-412978,4498208,,1042
POINT (-3.7098926 40.4080488),Galaxysaurio,toys,,,,,,Calle de la Arganzuela,14,28005,,,,-3.7098926,40.4080488,-412985,4498224,galaxysaurio,1042
POINT (-3.7031667 40.4161393),Garca,clothes,,,,,,,,,,,,-3.7031667,40.4161393,-412237,4499125,garca,1242
POINT (-3.7031576 40.415684),Enrique Tomas,food,,,,,,Calle de Carretas,21,28012,,,,-3.7031576,40.415684,-412236,4499074,enrique tomas,1242
POINT (-3.6236277 40.395631),La era,,pub,,,,,Bulevar de Indalecio Prieto,46,28032,,,,-3.6236277,40.395631,-403382,4496842,la era,283
POINT (-3.7110521 40.4062552),La Casa de los espejos retrovisores,car_parts,,,,,,Ronda de Toledo,2,28005,,,,-3.7110521,40.4062552,-413114,4498024,la casa de los espejos retrovisores,973
POINT (-3.697031 40.4247724),Mune,,restaurant,,,,,Calle de Pelayo,57,28004,,,,-3.697031,40.4247724,-411553,4500086,mune,1083
POINT (-3.6968915 40.4247689),Oh Galo!,,restaurant,,,,,Calle de Pelayo,72,28004,,,,-3.6968915,40.4247689,-411538,4500085,oh galo!,1083
POINT (-3.6689464 40.4251745),,clothes,,,,,,,,,,,,-3.6689464,40.4251745,-408427,4500130,,872
POINT (-3.668897 40.4257076),,clothes,,,,,,,,,,,,-3.668897,40.4257076,-408422,4500190,,872
POINT (-3.66885 40.4261158),,,bar,,,,,,,,,,,-3.66885,40.4261158,-408416,4500235,,872
POINT (-3.6688557 40.4260415),,jewelry,,,,,,,,,,,,-3.6688557,40.4260415,-408417,4500227,,872
POINT (-3.6688737 40.4259211),,,bar,,,,,,,,,,,-3.6688737,40.4259211,-408419,4500214,,872
POINT (-3.668888 40.4257799),,clothes,,,,,,,,,,,,-3.668888,40.4257799,-408421,4500198,,872
POINT (-3.6689242 40.4253283),,travel_agency,,,,,,,,,,,,-3.6689242,40.4253283,-408425,4500148,,872
POINT (-3.6689364 40.4252194),,supermarket,,,,,,,,,,,,-3.6689364,40.4252194,-408426,4500135,,872
POINT (-3.6689497 40.4250219),,clothes,,,,,,,,,,,,-3.6689497,40.4250219,-408427,4500113,,872
POINT (-3.6938954 40.4291329),El Mentidero de la Villa,,restaurant,,,,,Calle de Almagro,20,28010,,,,-3.6938954,40.4291329,-411204,4500571,el mentidero de la villa,999
POINT (-3.7033266 40.4157729),,vacant,,,,,,Calle de Carretas,6,28012,,,,-3.7033266,40.4157729,-412254,4499084,,1242
POINT (-3.7047561 40.4790363),Zapp!,shoes,,,,,,,,,,,,-3.7047561,40.4790363,-412413,4506126,zapp!,473
POINT (-3.7734916 40.3973275),Cafetería Colonia Jardín,,cafe,,,,,,,,,,,-3.7734916,40.3973275,-420065,4497030,cafetería colonia jardín,232
POINT (-3.7733726 40.3975417),Europhil,,bureau_de_change,,,,,,,,,,,-3.7733726,40.3975417,-420052,4497054,europhil,232
POINT (-3.7733278 40.3973365),MoneyGram,,money_transfer,,,,,,,,MoneyGram,,,-3.7733278,40.3973365,-420047,4497031,moneygram,232
POINT (-3.7738477 40.3973598),Caixabank,,bank,,,,,,,,Caixabank,,,-3.7738477,40.3973598,-420105,4497034,caixabank,232
POINT (-3.7736292 40.3974553),Chino,convenience,,,,,,,,,,,,-3.7736292,40.3974553,-420080,4497045,chino,232
POINT (-3.7733375 40.3973834),Chic,hairdresser,,,,,,,,,,,,-3.7733375,40.3973834,-420048,4497037,chic,232
POINT (-3.7614818 40.389118),Ahorramás,supermarket,,,,,,,,,Ahorramás,,,-3.7614818,40.389118,-418728,4496117,ahorramás,250
POINT (-3.6873709 40.4205392),El Perro y La Galleta - Restaurante Retiro,,restaurant,,,,,Calle de Claudio Coello,1,28001,,,,-3.6873709,40.4205392,-410478,4499614,el perro y la galleta - restaurante retiro,905
POINT (-3.6869229 40.4205668),Moulin Chocolat,confectionery,,,,,,Calle de Alcalá,77,28001,,,,-3.6869229,40.4205668,-410428,4499617,moulin chocolat,905
POINT (-3.6868224 40.4205872),La Bodeguita de Fábula,,restaurant,,,,,Calle de Alcalá,77,28001,,,,-3.6868224,40.4205872,-410417,4499620,la bodeguita de fábula,905
POINT (-3.6868465 40.4210436),,convenience,,,,,,,,,,,,-3.6868465,40.4210436,-410420,4499671,,905
POINT (-3.687049 40.4210293),Allegra,clothes,,,,,,Calle de Serrano,6,28001,,,,-3.687049,40.4210293,-410442,4499669,allegra,905
POINT (-3.6872931 40.4212478),Banco Santander,,bank,,,,,Calle de Claudio Coello,9,28001,Banco Santander,Santander,,-3.6872931,40.4212478,-410469,4499693,banco santander,905
POINT (-3.672156 40.4993604),,convenience,,,,,,,,,,,,-3.672156,40.4993604,-408784,4508389,,144
POINT (-3.6716887 40.5008748),Gaeta,,restaurant,,,,,Calle Puente la Reina,,28050,,,,-3.6716887,40.5008748,-408732,4508557,gaeta,144
POINT (-3.6715928 40.5008044),La Grosella,,restaurant,,,,,Calle Puente la Reina,,28050,,,,-3.6715928,40.5008044,-408722,4508550,la grosella,144
POINT (-3.6714697 40.5007137),Hospital Veterinario SAVET,,veterinary,,,,,Calle de Azofra,29,28050,,,,-3.6714697,40.5007137,-408708,4508539,hospital veterinario savet,144
POINT (-3.6715777 40.5006171),Makitake,,restaurant,,,,,Calle de Azofra,1,28050,,,sushi,-3.6715777,40.5006171,-408720,4508529,makitake,144
POINT (-3.6716927 40.5005128),Nails & Beauty,beauty,,,,,,Calle de Azofra,29,28050,,,,-3.6716927,40.5005128,-408733,4508517,nails & beauty,144
POINT (-3.6720152 40.5002548),Marsellus Barbacoa,,restaurant,,,,,Calle de Azofra,1,28050,,,,-3.6720152,40.5002548,-408769,4508488,marsellus barbacoa,144
POINT (-3.6721815 40.500109),Juanchi's Burgers,,restaurant,,,,,Calle de Azofra,1,28050,,,,-3.6721815,40.500109,-408787,4508472,juanchi's burgers,144
POINT (-3.6727743 40.4998),Márquez & Castillo,,dentist,,dentist,,,Calle Navarrete,,28050,,,,-3.6727743,40.4998,-408853,4508438,márquez & castillo,144
POINT (-3.6728534 40.4998591),Oam Thong,,restaurant,,,,,Calle Navarrete,9,28050,,,thai,-3.6728534,40.4998591,-408862,4508444,oam thong,144
POINT (-3.6726784 40.5000549),Yantar,herbalist,,,,,,Calle Navarrete,,28050,,,,-3.6726784,40.5000549,-408843,4508466,yantar,144
POINT (-3.6728454 40.5003976),Policlínico HM Las Tablas,,clinic,,clinic,,,Calle de Sierra de Atapuerca,5,28050,,,,-3.6728454,40.5003976,-408861,4508504,policlínico hm las tablas,144
POINT (-3.6724699 40.5007239),3K peluqueros,hairdresser,,,,,,Calle de Sierra de Atapuerca,,28050,,,,-3.6724699,40.5007239,-408819,4508541,3k peluqueros,144
POINT (-3.67226 40.5009008),Go Sushing,,restaurant,,,,,Calle de Sierra de Atapuerca,,28050,,,,-3.67226,40.5009008,-408796,4508560,go sushing,144
POINT (-3.7050058 40.4789827),Barceló,travel_agency,,,,,,,,,Barceló,,,-3.7050058,40.4789827,-412441,4506120,barceló,473
POINT (-3.7048823 40.4785316),Nueva China,,restaurant,,,,,,,,,,chinese,-3.7048823,40.4785316,-412427,4506070,nueva china,473
POINT (-3.7051405 40.4786867),La Plaza,,pub,,,,,,,,,,,-3.7051405,40.4786867,-412456,4506087,la plaza,473
POINT (-3.7052198 40.4789125),Vaguada,kitchen,,,,,,,,,,,,-3.7052198,40.4789125,-412465,4506113,vaguada,473
POINT (-3.7049155 40.4781371),Taller Gredos,car_repair,,,,,,,,,,,,-3.7049155,40.4781371,-412431,4506026,taller gredos,473
POINT (-3.7053452 40.4786597),Artisa,art,,,,,,,,,,,,-3.7053452,40.4786597,-412479,4506084,artisa,473
POINT (-3.6935065 40.4293327),Monster Sushi,,restaurant,,,,,,,,,,,-3.6935065,40.4293327,-411161,4500593,monster sushi,999
POINT (-3.6932568 40.4296819),Banco Santander,,bank,,,,,Calle de Almagro,24,,Banco Santander,,,-3.6932568,40.4296819,-411133,4500632,banco santander,999
POINT (-3.6867457 40.4205947),Mutua Balear,,,,,insurance,,,,,,,,-3.6867457,40.4205947,-410409,4499621,mutua balear,905
POINT (-3.6873462 40.4205057),El perro y la galleta,,bar,,,,,,,,,,,-3.6873462,40.4205057,-410475,4499611,el perro y la galleta,905
POINT (-3.6873224 40.4206697),,clothes,,,,,,,,,,,,-3.6873224,40.4206697,-410473,4499629,,905
POINT (-3.6914801 40.4349579),Deutsche Bank,,bank,,,,,,,,Deutsche Bank,,,-3.6914801,40.4349579,-410936,4501220,deutsche bank,760
POINT (-3.6917572 40.4349978),Caixabank,,bank,,,,,,,,Caixabank,,,-3.6917572,40.4349978,-410966,4501224,caixabank,760
POINT (-3.6914883 40.4356383),Vips,,restaurant,,,,,,,,Vips,,international,-3.6914883,40.4356383,-410936,4501295,vips,760
POINT (-3.6914708 40.435761),Bacanal,,bar,,,,,,,,,,,-3.6914708,40.435761,-410935,4501309,bacanal,760
POINT (-3.6914718 40.4360077),Banco Santander,,bank,,,,,,,,Banco Santander,,,-3.6914718,40.4360077,-410935,4501336,banco santander,760
POINT (-3.691469 40.4363952),Banco Sabadell,,bank,,,,,,,,Banco Sabadell,,,-3.691469,40.4363952,-410934,4501380,banco sabadell,760
POINT (-3.6910624 40.4362912),D'Pipo,,bar,,,,,Calle de Miguel Ángel,26,,,,,-3.6910624,40.4362912,-410889,4501368,d'pipo,760
POINT (-3.7090497 40.4101456),Pura Vida Vegan Bar,,restaurant,,,,,Calle de López Silva,4,,,,,-3.7090497,40.4101456,-412891,4498457,pura vida vegan bar,1185
POINT (-3.6873935 40.4205146),El perro y la galleta,,restaurant,,,,,Calle de Claudio Coello,1,,,,,-3.6873935,40.4205146,-410481,4499612,el perro y la galleta,905
POINT (-3.6271173 40.4324478),Wok Shanghái,,restaurant,,,,,,,,,,asian,-3.6271173,40.4324478,-403771,4500940,wok shanghái,350
POINT (-3.6994828 40.4106293),Livin' Japan,,restaurant,,,,,Calle de la Torrecilla del Leal,20,28012,,,japanese,-3.6994828,40.4106293,-411826,4498511,livin' japan,1169
POINT (-3.6872724 40.4272102),Massimo Dutti,clothes,,,,,,Calle de Serrano,48,,Massimo Dutti,,,-3.6872724,40.4272102,-410467,4500357,massimo dutti,960
POINT (-3.6873668 40.4268125),Atrezzo,clothes,,,,,,,,,,,,-3.6873668,40.4268125,-410478,4500313,atrezzo,960
POINT (-3.6877202 40.4203142),,,charging_station,,,,,Calle de Alcalá,77,28009,,Serrano Park III,,-3.6877202,40.4203142,-410517,4499589,,905
POINT (-3.7025722 40.4179489),Oasis,clothes,,,,,,Calle de la Montera,,28013,Oasis,,,-3.7025722,40.4179489,-412170,4499326,oasis,1276
POINT (-3.7027019 40.4176957),B&B Puerta del Sol,,,hotel,,,,Calle de la Montera,10-12,28013,,B&B,,-3.7027019,40.4176957,-412185,4499298,b&b puerta del sol,1276
POINT (-3.7030923 40.4173277),Casa de Empeño,pawnbroker,,,,,,Calle de la Montera,,28013,,,,-3.7030923,40.4173277,-412228,4499257,casa de empeño,1276
POINT (-3.7031566 40.4774337),Joyería Grema,jewelry,,,,,,,,,,,,-3.7031566,40.4774337,-412235,4505948,joyería grema,465
POINT (-3.6180234 40.3703165),Ir Más al Bar,,bar,,,,,,,,,,,-3.6180234,40.3703165,-402758,4494024,ir más al bar,97
POINT (-3.6873293 40.4270674),El Ganso,clothes,,,,,,Calle de Serrano,46,,El Ganso,,,-3.6873293,40.4270674,-410473,4500341,el ganso,960
POINT (-3.6970904 40.4243218),YellowKorner,art,,,,,,Calle de Belén,2,28004,YellowKorner,,,-3.6970904,40.4243218,-411560,4500036,yellowkorner,1083
POINT (-3.7074638 40.4108974),Tutti Frutti,,fast_food,,,,,,,,,,,-3.7074638,40.4108974,-412715,4498541,tutti frutti,1188
POINT (-3.6834367 40.4049753),Restaurante El Segoviano,,restaurant,,,,,Avenida de la Ciudad de Barcelona,108,28007,,,spanish;regional,-3.6834367,40.4049753,-410040,4497882,restaurante el segoviano,644
POINT (-3.6832092 40.4049089),Cafetería El 108,,cafe,,,,,Avenida de la Ciudad de Barcelona,108,28007,,,spanish,-3.6832092,40.4049089,-410015,4497874,cafetería el 108,644
POINT (-3.6830615 40.4048863),,vacant,,,,,,Avenida de la Ciudad de Barcelona,110,28007,,,,-3.6830615,40.4048863,-409998,4497872,,644
POINT (-3.6827983 40.4048029),Pesara Café,vacant,cafe,,,,,Avenida de la Ciudad de Barcelona,110,28007,,,,-3.6827983,40.4048029,-409969,4497863,pesara café,644
POINT (-3.6826051 40.4047504),Midas,car_repair,,,,,,Avenida de la Ciudad de Barcelona,110,28007,Midas,MIdas,,-3.6826051,40.4047504,-409948,4497857,midas,644
POINT (-3.7031743 40.4164488),Wowble!,,fast_food,,,,,Calle de Carretas,3,28012,,,drinks,-3.7031743,40.4164488,-412237,4499159,wowble!,1242
POINT (-3.7031657 40.4163011),Fanzy,clothes,,,,,,Calle de Carretas,7,28012,,,,-3.7031657,40.4163011,-412236,4499143,fanzy,1242
POINT (-3.7031678 40.4162469),Boludos & Boludas,shoes,,,,,,Calle de Carretas,7,28012,,,,-3.7031678,40.4162469,-412237,4499137,boludos & boludas,1242
POINT (-3.7031635 40.4160771),Elena Hernández,shoes,,,,,,Calle de Carretas,11,28012,,,,-3.7031635,40.4160771,-412236,4499118,elena hernández,1242
POINT (-3.7031497 40.4158542),Hawkers,fashion_accessories,,,,,,Calle de Carretas,17,28012,,,,-3.7031497,40.4158542,-412235,4499093,hawkers,1242
POINT (-3.7031579 40.4157917),Celio,clothes,,,,,,Calle de Carretas,19,28012,Celio,,,-3.7031579,40.4157917,-412236,4499086,celio,1242
POINT (-3.7031594 40.4157445),Joyería Cristina,jewelry,,,,,,Calle de Carretas,19,28012,,,,-3.7031594,40.4157445,-412236,4499081,joyería cristina,1242
POINT (-3.7031572 40.415616),Bijou Brigitte,accessories,,,,,,Calle de Carretas,21,28012,,,,-3.7031572,40.415616,-412235,4499066,bijou brigitte,1242
POINT (-3.7106923 40.4063153),Mishel,clothes,,,,,,Ronda de Toledo,6,28005,,,,-3.7106923,40.4063153,-413074,4498031,mishel,973
POINT (-3.7105993 40.4062988),Favorite 23,,bar,,,,,Ronda de Toledo,6,28005,,,,-3.7105993,40.4062988,-413064,4498029,favorite 23,973
POINT (-3.6276242 40.4323679),Eptisa,,,,,it,,Calle de Emilio Muñoz,35,28037,,,,-3.6276242,40.4323679,-403827,4500931,eptisa,350
POINT (-3.7043269 40.4163015),De Maria,,restaurant,,,,,Calle del Correo,2,28012,,,spanish;chicken;fine_dining;diner;fish;fish_and_chips;french;ice_cream,-3.7043269,40.4163015,-412366,4499143,de maria,1175
POINT (-3.7024416 40.4769993),BBVA,,atm,,,,,,,,BBVA,BBVA,,-3.7024416,40.4769993,-412156,4505900,bbva,465
POINT (-3.7021177 40.4773429),Las Cuatro Estaciones,greengrocer,,,,,,,,,,,,-3.7021177,40.4773429,-412120,4505938,las cuatro estaciones,465
POINT (-3.7021452 40.4774247),servimadrid 24,locksmith,,,,,,,,,,,,-3.7021452,40.4774247,-412123,4505947,servimadrid 24,465
POINT (-3.7021321 40.4773947),Hoy Tortilla,,fast_food,,,,,Calle de Finisterre,15,,,,,-3.7021321,40.4773947,-412121,4505944,hoy tortilla,465
POINT (-3.7021715 40.4774937),Panadería Bollería,bakery,,,,,,,,,,,,-3.7021715,40.4774937,-412126,4505955,panadería bollería,465
POINT (-3.7022563 40.4777164),Cafetería Lisa,,cafe,,,,,,,,,,,-3.7022563,40.4777164,-412135,4505979,cafetería lisa,465
POINT (-3.6910552 40.4361281),Miguel Ángel,florist,,,,,,Calle de Miguel Ángel,24,,,,,-3.6910552,40.4361281,-410888,4501350,miguel ángel,760
POINT (-3.6910653 40.4355293),New York Burger,,fast_food,,,,,Calle de Miguel Ángel,16,,,,,-3.6910653,40.4355293,-410889,4501283,new york burger,760
POINT (-3.6910615 40.435699),Petit Appetit,,restaurant,,,,,Calle de Miguel Ángel,18,,,,,-3.6910615,40.435699,-410889,4501302,petit appetit,760
POINT (-3.7116513 40.4059764),,tobacco,,,,,,Calle de Toledo,129,28005,,,,-3.7116513,40.4059764,-413181,4497993,,973
POINT (-3.7115876 40.4060784),Ginkgo Biloba,herbalist,,,,,,,,,,,,-3.7115876,40.4060784,-413174,4498005,ginkgo biloba,973
POINT (-3.6916202 40.4353044),Bang Cook,,restaurant,,,,,Paseo del General Martínez Campos,43,28010,,,thai,-3.6916202,40.4353044,-410951,4501258,bang cook,760
POINT (-3.7088119 40.4094612),Nina Pasta Bar,,bar,,,,,Calle de Santa Ana,21,,,,,-3.7088119,40.4094612,-412865,4498381,nina pasta bar,1185
POINT (-3.6737493 40.4028018),PsicoAlivia,,,,psychotherapist,,,Calle del Doctor Esquerdo,166,28007,,,,-3.6737493,40.4028018,-408962,4497640,psicoalivia,650
POINT (-3.69135 40.4353475),,,post_box,,,,,,,,,,,-3.69135,40.4353475,-410921,4501263,,760
POINT (-3.702694 40.4176738),Doñaluz sky rooftop,,restaurant,,,,,Calle de la Montera,10-12,,,,,-3.702694,40.4176738,-412184,4499295,doñaluz sky rooftop,1276
POINT (-3.6923909 40.4349898),La Manon,,cafe,,,,,,,,,,,-3.6923909,40.4349898,-411037,4501223,la manon,760
POINT (-3.6733795 40.4034758),Telelavo,laundry,,,,,,,,,,,,-3.6733795,40.4034758,-408921,4497715,telelavo,650
POINT (-3.6187118 40.3705899),Panadería Jaranda,bakery,,,,,,Pedrosa del Príncipe,1,,,,,-3.6187118,40.3705899,-402835,4494054,panadería jaranda,97
POINT (-3.7028836 40.4771833),A&R,hairdresser,,,,,,,,,,,,-3.7028836,40.4771833,-412205,4505920,a&r,465
POINT (-3.7025499 40.4769415),Ibero,optician,,,,,,,,,,,,-3.7025499,40.4769415,-412168,4505893,ibero,465
POINT (-3.7046295 40.4359646),Real Coffee,,cafe,,,,,"Calle Donoso Cortés, 1, Madrid",,28015,,,,-3.7046295,40.4359646,-412399,4501332,real coffee,1150
POINT (-3.693772 40.4286556),Bio in the bowl,,fast_food,,,,,Calle de Zurbano,15,28010,,,,-3.693772,40.4286556,-411191,4500518,bio in the bowl,999
POINT (-3.7026527 40.4769249),,beauty,,,,,,,,,,,,-3.7026527,40.4769249,-412179,4505891,,465
POINT (-3.6920755 40.4352779),Cotton Club,clothes,,,,,,,,,,,,-3.6920755,40.4352779,-411002,4501255,cotton club,760
POINT (-3.6919615 40.4350056),La Alacena,,restaurant,,,,,,,,,,,-3.6919615,40.4350056,-410989,4501225,la alacena,760
POINT (-3.7045782 40.4359668),El Parque,stationery,,,,,,,,,,,,-3.7045782,40.4359668,-412394,4501332,el parque,1150
POINT (-3.6735846 40.4997931),Kid To Kid,clothes,,,,,,,,,,,,-3.6735846,40.4997931,-408943,4508437,kid to kid,144
POINT (-3.674999 40.4992149),La Tabla de Góngora,,restaurant,,,,,Calle Castiello de Jaca,,,,,,-3.674999,40.4992149,-409101,4508373,la tabla de góngora,144
POINT (-3.67408 40.4992675),Ecomax,supermarket,,,,,,,,,,,,-3.67408,40.4992675,-408999,4508378,ecomax,144
POINT (-3.6740004 40.4994514),Clínica Dental Adeslas,,dentist,,dentist,,,,,,,,,-3.6740004,40.4994514,-408990,4508399,clínica dental adeslas,144
POINT (-3.6751912 40.4997498),Mapfre,,,,,insurance,,Calle Castiello de Jaca,,,Mapfre,,,-3.6751912,40.4997498,-409122,4508432,mapfre,144
POINT (-3.6176807 40.3704858),Óptica Villa de Vallecas,optician,,,,,,,,,,,,-3.6176807,40.3704858,-402720,4494042,óptica villa de vallecas,97
