Segment,Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_Mercadona,has_Ahorramás,has_Carrefour,has_Rodilla,has_McDonald's,has_Vips,has_100 Montaditos,has_Supercor,has_Alcampo,has_Telepizza,has_Lidl,has_Starbucks,has_Malvón,has_Domino's,has_Marco Aldany,has_Orange,has_Ginos,has_Granier,has_La Sirena,has_KFC,has_ALDI,has_Vitaldent,has_Foster's Hollywood,has_Mango,has_Vodafone,has_Movistar,has_Opticalia,has_Multiópticas,has_Lizarrán,has_Papa John's,has_Zara,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
Urban,739,madrid_hdbscan_5_5,739,25,-3.6978839425535983,40.45064302960756,-3.6979493984967418,40.4507825,2.728541971800208e-06,9162402.57924483,0.0006620972199823,0.0010850061302608,0.0005908415948105,0.0003923991736995,Yes,0.08,0.04,0.24,,,,,,,,0.04,0.04,,,0.08,,,,0.04,,0.04,,,,,,0.04,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.698511665343224 40.449899182498555, -3.6989125 40.4503194, -3.6988379 40.450881, -3.6980313 40.4511908, -3.6971939 40.4510999, -3.6968 40.450595, -3.69686 40.45032, -3.6981758 40.4499827, -3.698511665343224 40.449899182498555))",899.0,45.3,24.54,27742.74,88.1,9067.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Primary,913,madrid_hdbscan_5_5,913,19,-3.688475194736842,40.42094708421054,-3.6883794,40.4207883,2.036452400001031e-06,9329950.45697625,0.0004874695950121,0.0012350297082473,0.0003187678671544,0.000459189998817,Yes,0.053,,0.211,,,,0.053,,,,,,,,0.105,,,,0.053,,,,0.053,,,,,,,0.158,,,,,,,,,,0.053,,,,,,,0.053,,0.053,,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6883418 40.4204147, -3.6888513 40.4204915, -3.6891359 40.420658, -3.6881755 40.4221452, -3.6879591 40.4217288, -3.6881487 40.4205566, -3.6883418 40.4204147))",157.0,46.86,25.48,34765.0,88.1,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
Mixed,920,madrid_hdbscan_5_5,920,10,-3.69946452,40.45978726,-3.6994963,40.45980935,1.1207757000133608e-07,89223918.75449112,0.0001536882098187,0.000262603290154,0.000141319876875,8.48935238992189e-05,Yes,,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.3,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6995782 40.4596514, -3.6996757 40.4598187, -3.6992841 40.4598967, -3.6992188 40.4598799, -3.6995782 40.4596514))",16.0,41.8,14.6,13938.0,88.1,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
Shopping,933,madrid_hdbscan_5_5,933,5,-3.70394432,40.44834964,-3.7039624,40.4483484,2.3398279999552656e-08,213690920.87519225,7.074086564627872e-05,0.0001340912077613,3.850492955458539e-05,7.525587285915168e-05,Yes,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7039722 40.4482349, -3.7039656 40.4483141, -3.7039624 40.4483484, -3.7039531 40.4483907, -3.7038683 40.4484601, -3.7039722 40.4482349))",3.0,39.9,13.1,13301.0,88.1,6229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0
Local,968,madrid_hdbscan_5_5,968,5,-3.70856014,40.4327018,-3.7086007,40.432713,5.5773340000001616e-08,89648566.86007787,0.0001045495677318,0.0001655193632178,9.320702977782387e-05,7.08963468734724e-05,Yes,,0.2,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7086334 40.4325782, -3.7086484 40.4327983, -3.708395 40.432713, -3.7086334 40.4325782))",12.0,48.3,29.9,34765.0,88.1,5695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Local,975,madrid_hdbscan_5_5,975,17,-3.7067808878327577,40.40412400600176,-3.7067757,40.4039331,2.986857179998456e-06,5691601.230162866,0.0006540879960521,0.0012583021521053,0.0005186033553386,0.000501400622323,Yes,,0.059,0.118,,,0.059,0.118,,,,0.059,,,,0.118,,,,0.059,,,,,,,,0.176,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,0.059,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7072534 40.4035482, -3.7078934 40.4037012, -3.7071041 40.4050311, -3.705908093156889 40.405030402029865, -3.7058792 40.4043084, -3.7065559 40.403627, -3.7072534 40.4035482))",806.0,46.58,22.08,24527.95,88.1,8929.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
Mixed,993,madrid_hdbscan_5_5,993,33,-3.721207909090909,40.43006493939394,-3.7211319,40.4301204,2.4658577999965185e-06,13382766.840831855,0.0005734983436098,0.0011707856574019,0.0003879031934556,0.0005179907954835,Yes,0.03,0.061,0.061,,,0.03,,,,,0.091,0.061,,,,0.061,,,,,0.061,0.03,,0.03,,,,,,,,,,,,,,,,0.03,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,0.03,,,,,,,,,,,,,,,,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,0.03,,,,,,,,0.03,,,,,0.03,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7206079 40.4290918, -3.7209972 40.4292594, -3.7216995 40.4296486, -3.7218882 40.4310178, -3.7208578 40.4299617, -3.7207878 40.4298883, -3.7206152 40.4294415, -3.7206079 40.4290918))",438.0,45.27,23.34,30025.08,88.1,6172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
Urban,1072,madrid_hdbscan_5_5,1072,21,-3.693733486029514,40.412372500371816,-3.6937533,40.41240468712329,5.584864600002212e-07,37601627.7995203,0.0002545677211155,0.0004657012357806,0.0001841722347827,0.0002025834750585,Yes,,,0.095,,,0.048,0.048,0.048,,,0.048,0.048,,,0.095,,,,0.095,,,,,,,,,,,,,0.143,,,,,,0.048,,0.048,0.048,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6937885 40.4119611, -3.6939248 40.4121048, -3.6941561 40.4125483, -3.6938445 40.4126615, -3.6936595 40.4127017, -3.6935775 40.4126243, -3.693402 40.4120454, -3.6937885 40.4119611))",96.0,44.8,17.1,20768.64,88.1,3259.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Urban,1087,madrid_hdbscan_5_5,1087,43,-3.6963233148553294,40.42631883195472,-3.6962852,40.4262386,2.7445040056008324e-06,15667676.167441538,0.0005580442345546,0.0011814942225675,0.0005168309022915,0.0003630713304759,Yes,,,0.279,0.023,,0.023,,,,,0.07,,,0.023,0.093,,,,0.07,,0.023,,,,0.023,,,,,0.07,,,,,,0.023,,,,,,0.023,,,,,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6969584 40.4257114, -3.6973935 40.4258182, -3.6973488 40.4259555, -3.6963578 40.4269665, -3.696172938779195 40.42712587405329, -3.6957518 40.426901, -3.6957266 40.4268783, -3.6954532 40.4265861, -3.6956282 40.4260706, -3.696764 40.4257349, -3.6969584 40.4257114))",256.0,43.27,15.87,32339.95,88.1,4629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
Tourism,1091,madrid_hdbscan_5_5,1091,6,-3.694471633333334,40.423813683333336,-3.69448035,40.4237993,1.0861550999982057e-07,55240729.43182712,0.0001435817887182,0.0002627252710643,0.0001438604841118,7.501156392375583e-05,Yes,,,,,,0.167,,,,,0.333,,0.167,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6942244 40.4237248, -3.6943865 40.4237616, -3.6944937 40.423787, -3.6946825 40.4238352, -3.694467 40.4239619, -3.6942244 40.4237248))",5.0,44.61,18.09,33670.69,88.1,2435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Primary,1099,madrid_hdbscan_5_5,1099,14,-3.69465225,40.42564335714285,-3.694649,40.42560515,2.2361294999852818e-07,62608180.787794925,0.0001585379557515,0.000382228060256,8.730256705436862e-05,0.0001709807537795,Yes,0.071,0.071,0.071,,,0.071,,,,,,,,0.071,,,,,,,,,,,,,0.071,,0.071,0.429,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6948018 40.4252916, -3.6947775 40.4255703, -3.6947455 40.4256173, -3.6946869 40.4256989, -3.6946152 40.4257967, -3.6944773 40.4259807, -3.6945962 40.425593, -3.6946626 40.4254888, -3.6948018 40.4252916))",9.0,43.87,17.04,33099.59,88.1,2521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Urban,1102,madrid_hdbscan_5_5,1102,23,-3.707844182608696,40.42944955652174,-3.7078825,40.4295818,1.1364506999993824e-06,20238449.410970926,0.0004109635631549,0.0006818032152813,0.0002276000451825,0.0003780483771962,Yes,,,0.13,,,0.043,,,,,0.174,0.043,,,0.13,,,,0.043,,0.087,,,0.043,,,,,,,,0.043,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.087,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.707997 40.4287851, -3.7083499 40.4296937, -3.7082344 40.4299786, -3.7077873 40.4299435, -3.7077097 40.429935, -3.7075081 40.4298542, -3.7073977 40.4295818, -3.7077422 40.4289362, -3.707997 40.4287851))",313.0,46.21,24.31,28068.69,88.1,6686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
Local,1132,madrid_hdbscan_5_5,1132,5,-3.69665046,40.41101282,-3.6966965,40.4110325,7.109089000018531e-08,70332499.70547515,0.0001614822998564,0.0002991081309487,0.000176111516943,4.895105310433382e-05,Yes,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6965717 40.4109311, -3.6966965 40.4109882, -3.6968537 40.4110728, -3.696352 40.4110325, -3.6965717 40.4109311))",12.0,44.29,18.61,19586.33,88.1,5477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tourism,1156,madrid_hdbscan_5_5,1156,21,-3.704147976190476,40.41954882380952,-3.7041542,40.4195382,7.266646199995715e-07,28899163.963717382,0.0003069058688143,0.0005450273572819,0.000198046470989,0.0002729883721662,Yes,,,0.238,0.048,,,,,,,0.048,,,,0.048,,,,,,,,,,,,,,,0.143,,0.048,,,,,,,0.048,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7041828 40.4190947, -3.7043567 40.4192335, -3.704522 40.4196288, -3.7044032 40.4200304, -3.7041373 40.4200117, -3.7037454 40.4194585, -3.7039069 40.4191018, -3.7041828 40.4190947))",74.0,44.05,16.03,19548.31,88.1,3390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
Primary,1157,madrid_hdbscan_5_5,1157,8,-3.7019432625,40.41978321249999,-3.7019383,40.4197748,7.827066000067148e-08,102209435.82092407,0.0001041311459852,0.0001650525342523,7.161363238770857e-05,9.270619501359628e-05,Yes,,,,,,,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7019167 40.4196251, -3.7020813 40.4198737, -3.7019919 40.4199293, -3.701824 40.4198548, -3.7019167 40.4196251))",6.0,44.1,15.7,19317.0,88.1,3278.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
Urban,1179,madrid_hdbscan_5_5,1179,82,-3.70997714589725,40.41197227129127,-3.710043,40.411979,3.059751283204304e-06,26799563.88943027,0.0006021537413321,0.0011951312346887,0.0005514122542603,0.0003722493499379,Yes,,,0.317,0.159,,0.012,0.024,,,,0.207,,,,0.012,,,,0.012,,0.012,,0.012,,,,,,,0.024,,0.037,,,,,,,,,,,,0.012,,,,0.012,,,,,,,,0.012,,,,,,,0.012,,,,0.012,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,0.012,,,,,,,,,,,0.012,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7094155 40.4112719, -3.7095439 40.4112851, -3.710202 40.4113529, -3.711001 40.4116415, -3.7109337 40.4118925, -3.7105959 40.4126774, -3.709082496177555 40.41273673688396, -3.7089122 40.4125147, -3.709298 40.4114564, -3.7094155 40.4112719))",556.0,44.5,17.72,20008.37,88.1,8141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
