Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_wholesale,shop_rel_convenience,amenity_rel_restaurant,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_community_centre,amenity_rel_school,shop_rel_greengrocer,shop_rel_car_repair,shop_rel_butcher,shop_rel_printing,shop_rel_optician,shop_rel_supermarket,amenity_rel_charging_station,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_fast_food,amenity_rel_bar,shop_rel_gift,shop_rel_ticket,amenity_rel_taxi,amenity_rel_cinema,shop_rel_bakery,amenity_rel_library,amenity_rel_post_box,amenity_rel_pub,amenity_rel_college,shop_rel_hairdresser,shop_rel_kiosk,amenity_rel_atm,amenity_rel_post_office,amenity_rel_university,shop_rel_clothes,shop_rel_shoes,shop_rel_beauty,shop_rel_jewelry,shop_rel_mall,shop_rel_tobacco,shop_rel_hardware,shop_rel_vacant,shop_rel_copyshop,amenity_rel_conference_centre,shop_rel_cosmetics,shop_rel_copyshop;books,shop_rel_newsagent,shop_rel_stationery,shop_rel_variety_store,amenity_rel_research_institute,amenity_rel_theatre,shop_rel_electronics,shop_rel_sports,shop_rel_doityourself,shop_rel_interior_decoration,shop_rel_car_parts,shop_rel_erotic,shop_rel_car,shop_rel_mobile_phone,shop_rel_books,shop_rel_bicycle,shop_rel_toys,shop_rel_computer,shop_rel_coffee,shop_rel_department_store,shop_rel_food,shop_rel_seafood,shop_rel_furniture,shop_rel_merchandise,amenity_rel_arts_centre,shop_rel_antiques,shop_rel_deli,amenity_rel_events_venue,shop_rel_confectionery,shop_rel_rental,shop_rel_tattoo,shop_rel_laundry,shop_rel_kitchen,shop_rel_massage,shop_rel_pet,shop_rel_lighting,shop_rel_lottery,shop_rel_haberdashery,shop_rel_houseware,amenity_rel_dentist,shop_rel_bag,shop_rel_herbalist,shop_rel_fashion_accessories,shop_rel_perfumery,shop_rel_mobile_phone_accessories,shop_rel_bed,shop_rel_yes,shop_rel_tea,shop_rel_shoe_repair,shop_rel_nutrition_supplements,shop_rel_tailor,shop_rel_video_games,shop_rel_party,amenity_rel_car_rental,amenity_rel_shelter,shop_rel_florist,shop_rel_tyres,shop_rel_baby_goods,shop_rel_chemist,shop_rel_pet_grooming,shop_rel_grocery,amenity_rel_doctors,amenity_rel_language_school,shop_rel_travel_agency,shop_rel_farm,shop_rel_alcohol,amenity_rel_coworking_space,shop_rel_general,shop_rel_frozen_food,shop_rel_nuts,shop_rel_photo,shop_rel_medical,shop_rel_motorcycle_repair,shop_rel_appliance,amenity_rel_hospital,amenity_rel_veterinary,shop_rel_money_lender,shop_rel_sewing,shop_rel_hearing_aids,amenity_rel_parcel_locker,shop_rel_music,shop_rel_skate,shop_rel_model,shop_rel_pastry,shop_rel_motorcycle,shop_rel_funeral_directors,amenity_rel_funeral_home,shop_rel_medical_supply,shop_rel_galician,shop_rel_car;car_repair,shop_rel_charity,shop_rel_wine,shop_rel_storage_rental,shop_rel_outpost,shop_rel_beverages,shop_rel_games,shop_rel_telecommunication,amenity_rel_money_transfer,shop_rel_fabric,shop_rel_curtain,shop_rel_estate_agent,shop_rel_craft,shop_rel_cannabis,shop_rel_locksmith,shop_rel_dairy,shop_rel_art,shop_rel_health_food,shop_rel_outdoor,shop_rel_fishing,amenity_rel_surf_school,shop_rel_pasta,shop_rel_leather,shop_rel_chocolate,shop_rel_bathroom_furnishing,amenity_rel_social_centre,shop_rel_printer_ink,shop_rel_dry_cleaning,shop_rel_orthopedics,shop_rel_watches,shop_rel_printshop,amenity_rel_bicycle_rental,shop_rel_paint,shop_rel_video,amenity_rel_aparthotel,shop_rel_pawnbroker,shop_rel_confectionery;ice_cream,shop_rel_repair,shop_rel_hvac,shop_rel_e-cigarette,shop_rel_boutique,shop_rel_pyrotechnics,shop_rel_hairdresser_supply,amenity_rel_bureau_de_change,amenity_rel_freeshop,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_vacuum_cleaner,shop_rel_trade,shop_rel_mobility_scooter,amenity_rel_parking_entrance,shop_rel_tableware,shop_rel_second_hand,shop_rel_psychic,shop_rel_frame,shop_rel_religion,shop_rel_carpet,amenity_rel_clock,shop_rel_delivery,shop_rel_hookah,shop_rel_household_linen,shop_rel_camera,shop_rel_charcutier;cheese;wine;butcher,shop_rel_electric_scooter,shop_rel_tool_hire,shop_rel_garden_centre,shop_rel_collector,shop_rel_anime,shop_rel_knives,shop_rel_dog_wash,shop_rel_training_centre,shop_rel_household_supply_store,shop_rel_lawyer,shop_rel_bookmaker,shop_rel_doors,shop_rel_military_surplus,shop_rel_bus_tickets,shop_rel_agrarian,shop_rel_yoga,shop_rel_electrical,shop_rel_pottery,shop_rel_greengrocer;health_food,shop_rel_surf;skate;snowboard,shop_rel_catalogue,shop_rel_gold_buyer,amenity_rel_marketplace,shop_rel_accessories,shop_rel_candles,amenity_rel_office,shop_rel_wool,shop_rel_bicycle_repair,shop_rel_weapons,shop_rel_hifi,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Condis,has_Caprabo,has_Mercadona,has_Dia,has_Consum,has_Bonpreu,has_Clarel,has_La Sirena,has_Lidl,has_Starbucks,has_BonÀrea,has_Burger King,has_McDonald's,has_Sorli Discau,has_ALDI,has_Buenas Migas,has_Suma,has_KFC,has_La Tagliatella,has_Pans & Company,has_Carrefour Express,has_Bon Area,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
467,Barcelona_hdbscan_5_5,467,12,2.172997175,41.39877241666667,2.1730322,41.3987643,8.049451599905085e-07,14907847.883875092,0.0003119510071603,0.0005886158248272,0.0002819304232282,0.0002121767966935,Yes,,,0.083,0.083,0.083,,,,0.083,,,,,,,,0.083,,,,,,0.083,,,,,0.083,,,,,,,,0.083,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1727388 41.3983097, 2.1724841 41.3990609, 2.1730947 41.39912789999999, 2.1734679 41.3988631, 2.1727388 41.3983097))",67.0,44.5,21.06,18404.0,91.14,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
468,Barcelona_hdbscan_5_5,468,10,2.169256,41.37655591,2.1692855,41.3765437,9.638458599992672e-07,10375102.923622666,0.0002726141212829,0.0007495132447797,0.0002983427223848,0.0002084332432697,Yes,,,0.2,,,,,,,,,,0.2,,,0.1,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1686774 41.3761973, 2.1690132 41.3764777, 2.1698388 41.3770272, 2.1695557 41.3767578, 2.1693534 41.3765846, 2.1691118 41.3764288, 2.1690953 41.3764198, 2.1686774 41.3761973))",13.0,44.5,21.06,18404.0,91.14,2944.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,Local
469,Barcelona_hdbscan_5_5,469,9,2.1742982333333334,41.39438495555555,2.1743069,41.3943714,4.85077200000607e-07,18553747.733327266,0.0002907472578031,0.0004655833757289,0.0002724757400005,0.0001908147508342,Yes,,,0.111,0.111,,,,,,,,,,,,0.222,,0.111,,,,,,,,,,0.222,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1739923 41.3940517, 2.1738875 41.3942066, 2.174656 41.3946829, 2.1745957 41.3945898, 2.1745372 41.3945228, 2.1744741 41.3944559, 2.1739923 41.3940517))",16.0,44.5,21.06,18404.0,91.14,2692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Local
470,Barcelona_hdbscan_5_5,470,5,2.1701116629251493,41.4041939986045,2.1701003,41.4042263,2.8074251793002866e-07,17809913.642101705,0.0002408927288529,0.0004113966237987,0.0002278318181847,0.0001595161485286,Yes,,,0.4,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.170456 41.4040051, 2.169740914625748 41.40401569302252, 2.170094 41.4043977, 2.170456 41.4040051))",21.0,44.5,21.06,18404.0,91.14,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Local
471,Barcelona_hdbscan_5_5,471,13,2.170552569230769,41.37812293076924,2.1705298,41.3781135,5.17127740000894e-07,25138856.40707947,0.0002374577011884,0.0004844446332245,0.0002311364877649,0.0001550129691087,No,,,0.385,0.154,,,,,,,,,,,,0.077,0.154,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1707826 41.3777666, 2.1701575 41.3784033, 2.1709697 41.3780898, 2.1707826 41.3777666))",25.0,44.5,21.06,18404.0,91.14,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Urban
472,Barcelona_hdbscan_5_5,472,22,2.1697999636363634,41.37787889090909,2.169787,41.37788775,1.0192162000046164e-06,21585214.20666229,0.0003708693226366,0.0007233400989046,0.000332075014178,0.0002771340681614,Yes,,0.182,0.182,,,,,0.045,,,,,,,,0.045,0.409,0.045,,,,,,,,0.045,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.170194 41.3773955, 2.1693341 41.3781816, 2.1692541 41.3783535, 2.170318 41.3777442, 2.1702794 41.3774885, 2.1702181 41.3774194, 2.170194 41.3773955))",42.0,44.5,21.06,18404.0,91.14,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Urban
473,Barcelona_hdbscan_5_5,473,13,2.1711675692307693,41.3990762,2.1711987,41.3991342,6.294570300033904e-07,20652720.329344768,0.0003563489675842,0.0006144447106814,0.000320625956012,0.0002097039048093,Yes,,0.077,,0.077,,,,,,,,,,0.077,,0.077,,0.077,,,,,0.077,,,,,0.154,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1711167 41.3987359, 2.1708209 41.398798, 2.1706663 41.3989217, 2.1708201 41.3991021, 2.1714477 41.3993122, 2.1717276 41.399329, 2.1711987 41.3987544, 2.1711167 41.3987359))",48.0,44.5,21.06,18404.0,91.14,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
474,Barcelona_hdbscan_5_5,474,9,2.176766611111111,41.396160244444445,2.1767398,41.396129,6.351030000021841e-07,14170929.754652472,0.0003356961031916,0.0006177249413838,0.0003004233214961,0.0002416535863636,Yes,,0.111,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,0.111,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1763725 41.3957948, 2.1762621 41.3958038, 2.1771546 41.3965064, 2.1771018 41.3964167, 2.1769604 41.3962842, 2.1763725 41.3957948))",10.0,44.5,21.06,18404.0,91.14,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Local
475,Barcelona_hdbscan_5_5,475,11,2.174362927272727,41.39620057272728,2.174384,41.3961795,4.418798399982983e-07,24893645.2951607,0.0002770310850801,0.0005150536138294,0.0002699070583836,0.0001637933348126,Yes,,,0.273,0.091,,,,,,,,,,,0.091,0.091,0.091,0.091,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1747194 41.3959253, 2.1741395 41.3961252, 2.1739332 41.3964845, 2.1746413 41.3963053, 2.1747234 41.3960293, 2.1747194 41.3959253))",33.0,44.5,21.06,18404.0,91.14,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Urban
476,Barcelona_hdbscan_5_5,476,8,2.171257,41.396551200000005,2.17127365,41.39657355,2.730933000003567e-07,29294017.831962746,0.0001891548997944,0.0004170420242604,0.0001108006204856,0.0002035918465947,Yes,,,0.375,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1712885 41.3962525, 2.1711645 41.3963096, 2.1710569 41.3964439, 2.1712834 41.3967585, 2.1714739 41.3969074, 2.1712885 41.3962525))",17.0,44.5,21.06,18404.0,91.14,2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
477,Barcelona_hdbscan_5_5,477,8,2.1720814875,41.397125575,2.17210335,41.397124950000006,1.049543200041758e-07,76223637.09928001,0.0001575267885484,0.0003598213595405,0.0001884473363934,5.40687698682157e-05,Yes,,,0.375,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1722424 41.3970388, 2.1717283 41.3970568, 2.1719178 41.3971962, 2.1720269 41.397194, 2.1723951 41.3971102, 2.1722424 41.3970388))",10.0,44.5,21.06,18404.0,91.14,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Urban
478,Barcelona_hdbscan_5_5,478,11,2.176509190909091,41.39753801818181,2.1764722,41.3975079,5.244710399975454e-07,20973512.665354185,0.0003179056790568,0.0004864054093295,0.0002138077703093,0.0002558599788175,Yes,,,0.182,,,,,,,,,,0.182,,,0.091,,,,,,,0.091,,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1762373 41.3971347, 2.1762553 41.3975949, 2.1762919 41.3979078, 2.1768226 41.397848, 2.1769157 41.3974563, 2.1766221 41.3972986, 2.1762373 41.3971347))",56.0,44.5,21.06,18404.0,91.14,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
479,Barcelona_hdbscan_5_5,479,9,2.175378588888889,41.39680226666667,2.1753489,41.3969312,5.235112799954691e-07,17191606.645186123,0.0003205836355391,0.0005277616455984,0.0002409702030654,0.0002454990835004,Yes,,0.222,0.222,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1751925 41.3964173, 2.1750531 41.3965417, 2.1750728 41.396833, 2.1753247 41.3969417, 2.1758043 41.3971142, 2.1753489 41.39646, 2.1751925 41.3964173))",36.0,44.5,21.06,18404.0,91.14,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Local
480,Barcelona_hdbscan_5_5,480,20,2.17434991,41.39759037,2.1743976,41.397572,1.4842010699960674e-06,13475263.159629034,0.000474037348121,0.000901328684221,0.0003959568548465,0.0003116763499203,Yes,,,0.15,0.2,,,0.05,,,,,,0.05,,0.05,0.05,,,,,0.05,,,,,,,,,0.05,0.05,,,0.05,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1737419 41.396925, 2.173756 41.3972955, 2.1740388 41.3978876, 2.1747702 41.3981967, 2.174909 41.3972454, 2.1737419 41.396925))",143.0,44.5,21.06,18404.0,91.14,3347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Mixed
481,Barcelona_hdbscan_5_5,481,12,2.1748833,41.39888020833333,2.1748348,41.3989059,3.996528000008587e-07,30026062.62229169,0.0002603159064896,0.0005352787763419,0.0001341873690032,0.0002635958442339,Yes,,,0.167,0.083,,,,,,0.083,,,,,,,,0.083,,,,,0.167,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1751216 41.3984009, 2.1748341 41.3986693, 2.1747046 41.3990948, 2.1747399 41.3993593, 2.1750917 41.3988043, 2.1751216 41.3984009))",27.0,44.5,21.06,18404.0,91.14,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Urban
482,Barcelona_hdbscan_5_5,482,7,2.1757002142857145,41.398540614285714,2.1757625,41.3986236,5.60906410002206e-07,12479800.328850709,0.0003020565686776,0.0004854789921712,0.0002068017368576,0.0002483896732879,Yes,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.175581 41.39807, 2.1753141 41.3986236, 2.1758059 41.3989063, 2.1759848 41.3986476, 2.175581 41.39807))",43.0,44.5,21.06,18404.0,91.14,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed
483,Barcelona_hdbscan_5_5,483,12,2.1750514606935205,41.376896334810574,2.17500155,41.37703210905626,1.7182754999983146e-06,6983746.203686062,0.0005387170231868,0.001124025974295,0.0002348963287339,0.0005719296497065,Yes,,,0.25,,,,,,,,,,,,,,,0.25,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1747713 41.3758354, 2.1747892 41.3768921, 2.1749382 41.3772748, 2.1756167 41.3778679, 2.1751112 41.3761882, 2.1747713 41.3758354))",109.0,44.5,21.06,18404.0,91.14,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,Mixed
484,Barcelona_hdbscan_5_5,484,8,2.183921081369385,41.38642126868487,2.183961475477539,41.386446750000005,6.319507300041975e-07,12659214.745976891,0.0003435553610306,0.0006824158586001,0.0003234830780033,0.0001924076647653,Yes,,,0.375,,,,,,,,,,,,,,,0.25,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1840991 41.3861408, 2.1832457 41.386519, 2.1838431 41.3866999, 2.184376 41.3863745, 2.1841956 41.3862102, 2.1840991 41.3861408))",46.0,44.5,21.06,18404.0,91.14,2812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Urban
485,Barcelona_hdbscan_5_5,485,12,2.169759158333333,41.41147113333333,2.1697256,41.4114694,1.9404345599953664e-06,6184181.75361124,0.0005112365426148,0.001182055723943,0.0003979647020744,0.0004472976718265,Yes,,,0.167,,,,,,,0.083,,,,,,0.083,,,,,,,0.167,,0.083,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((2.1707309 41.4107981, 2.1702102 41.4108462, 2.1695475 41.4112672, 2.1692892 41.4118536, 2.1692813 41.4119762, 2.1695026 41.4121367, 2.1707309 41.4107981))",109.0,44.5,21.06,18404.0,91.14,3392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Mixed
