,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_school,amenity_rel_restaurant,shop_rel_convenience,shop_rel_hairdresser,shop_rel_bakery,amenity_rel_community_centre,amenity_rel_bank,amenity_rel_library,amenity_rel_bar,amenity_rel_pharmacy,amenity_rel_atm,amenity_rel_pub,amenity_rel_cafe,amenity_rel_clinic,shop_rel_butcher,shop_rel_funeral_directors,amenity_rel_post_office,amenity_rel_taxi,amenity_rel_veterinary,amenity_rel_arts_centre,amenity_rel_post_box,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_car_repair,shop_rel_outdoor,shop_rel_wholesale,amenity_rel_vehicle_inspection,shop_rel_seafood,shop_rel_supermarket,amenity_rel_doctors,shop_rel_department_store,shop_rel_car,shop_rel_shoes,shop_rel_firearm_shop,shop_rel_mall,shop_rel_tyres,amenity_rel_fast_food,amenity_rel_cinema,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_hardware,shop_rel_furniture,shop_rel_clothes,shop_rel_motorcycle,shop_rel_doityourself,shop_rel_sports,shop_rel_car_parts,shop_rel_variety_store,shop_rel_lighting,shop_rel_copyshop,shop_rel_beverages,shop_rel_yes,shop_rel_toys,shop_rel_signs,shop_rel_watches,shop_rel_garden_centre,shop_rel_florist,shop_rel_pet,shop_rel_laundry,shop_rel_interior_decoration,shop_rel_stationery,amenity_rel_dentist,shop_rel_electronics,shop_rel_optician,shop_rel_kitchen,shop_rel_gift,shop_rel_computer,shop_rel_beauty,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_jewelry,shop_rel_cosmetics,shop_rel_hairdresser_supply,shop_rel_fashion_accessories,shop_rel_video_games,shop_rel_dry_cleaning,shop_rel_lottery,shop_rel_mobile_phone_accessories,shop_rel_tobacco,amenity_rel_language_school,shop_rel_window_blind,shop_rel_ticket,amenity_rel_biergarten,shop_rel_games,shop_rel_bicycle,shop_rel_deli,amenity_rel_theatre,shop_rel_travel_agency,shop_rel_herbalist,shop_rel_vacant,amenity_rel_college,amenity_rel_university,shop_rel_car_repair;car,shop_rel_chemist,amenity_rel_police,amenity_rel_studio,amenity_rel_car_sharing,shop_rel_trade,shop_rel_paint,shop_rel_fabric,shop_rel_books,shop_rel_massage,shop_rel_storage_rental,shop_rel_general,shop_rel_photo,shop_rel_tattoo,shop_rel_gas,shop_rel_builder,shop_rel_shoe_repair,shop_rel_cannabis,shop_rel_coffee,shop_rel_repair,shop_rel_musical_instrument,shop_rel_sewing,shop_rel_antiques,amenity_rel_parcel_locker,shop_rel_doors,shop_rel_perfumery,amenity_rel_gym,shop_rel_medical_supply,shop_rel_pastry,shop_rel_tailor,amenity_rel_events_venue,shop_rel_curtain,shop_rel_bag,shop_rel_hearing_aids,shop_rel_beer,shop_rel_frame,shop_rel_art,shop_rel_wine,shop_rel_brewing_supplies,shop_rel_tea,shop_rel_pawnbroker,shop_rel_second_hand,shop_rel_weapons,shop_rel_craft,shop_rel_bed,shop_rel_appliance,shop_rel_nutrition_supplements,shop_rel_pottery,amenity_rel_payment_centre,shop_rel_newsagent,amenity_rel_place_of_worship,shop_rel_kiosk,shop_rel_pet_grooming,shop_rel_locksmith,amenity_rel_marketplace,shop_rel_estate_agent,shop_rel_boutique,shop_rel_party,shop_rel_electrical,amenity_rel_bureau_de_change,shop_rel_houseware,shop_rel_carpet,amenity_rel_money_transfer,shop_rel_nuts,shop_rel_electronic_parts,shop_rel_video,shop_rel_health_food,shop_rel_hifi,shop_rel_erotic,shop_rel_music,shop_rel_collector,shop_rel_beauty;travel_agency,shop_rel_clock,shop_rel_rental,shop_rel_charity,shop_rel_baby_goods,shop_rel_grocery,shop_rel_bathroom_furnishing,shop_rel_chocolate,shop_rel_dairy,amenity_rel_payment_terminal,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_El Rincón,has_Alcampo,has_Martín Martín,has_Dia,has_Mercadona,has_Panishop,has_BonÀrea,has_Eroski,has_Clarel,has_McDonald's,has_La Plaza de DIA,has_Telepizza,has_Burger King,has_Movistar,has_Multiópticas,has_Simply Market,has_Primaprix,has_Domino's,has_Lidl,has_100 Montaditos,has_Folder,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
156,Zaragoza_hdbscan_5_5,156,8,-0.9157685125,41.6489815625,-0.91580365,41.64899,2.8922743999887417e-07,27659892.85121474,0.0002060550707649,0.000428352193367,0.0001255346808406,0.0002171363853506,Yes,0.125,,,,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9156412 41.6486935, -0.9157638 41.6488705, -0.9158335 41.6490726, -0.9158629 41.6491626, -0.915931 41.6493779, -0.9155084 41.6486954, -0.9156412 41.6486935))",0.0,45.29,22.41,15368.0,91.88,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
157,Zaragoza_hdbscan_5_5,157,13,-0.9169619153846154,41.64797466153846,-0.9169641,41.6479862,4.279022999978575e-07,30380766.824728664,0.0002699877550655,0.0006136378756912,0.0002915433912714,0.0001078511762236,Yes,,,,0.308,0.077,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9173215 41.6477789, -0.9173464 41.6478411, -0.9173747 41.6479227, -0.9163982 41.6482171, -0.9166748 41.6479166, -0.9173215 41.6477789))",1.0,45.29,22.41,15368.0,91.88,116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
158,Zaragoza_hdbscan_5_5,158,17,-0.9158263941176472,41.64803084705882,-0.9157832,41.6480067,5.592308400017486e-07,30398895.740347303,0.0002977127700976,0.0005437054478438,0.0001796300985869,0.0002866104922298,Yes,,0.059,,0.059,,,,,0.235,0.059,,,0.118,,,,,,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,0.059,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9156039 41.6475471, -0.916242 41.6483814, -0.916059 41.6484206, -0.9159405 41.6484235, -0.9157403 41.6479416, -0.9156217 41.647628, -0.9156039 41.6475471))",1.0,45.29,22.41,15368.0,91.88,121.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
159,Zaragoza_hdbscan_5_5,159,18,-0.9118511611111112,41.64975404999999,-0.91188255,41.649733,1.4215747499986282e-06,12662014.431543168,0.0004051520118084,0.0008525121984301,0.0002444921883298,0.000382859787578,Yes,0.056,0.056,,0.167,,,,,0.111,,,,0.056,,0.056,,,,,,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,0.056,,0.056,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9117275 41.6491485, -0.912103 41.6494583, -0.9123047 41.6497592, -0.9114937 41.650528, -0.9112742 41.6501848, -0.9117275 41.6491485))",4.0,45.29,22.41,15368.0,91.88,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
160,Zaragoza_hdbscan_5_5,160,8,-0.8797630406057126,41.642150980419174,-0.8796143000000001,41.642138900000006,1.7014076769019726e-06,4701988.893436105,0.0005078556478421,0.0010299950154949,0.0004810996533672,0.0003074693226234,No,,0.125,,,,,,,0.125,,,0.125,0.125,0.125,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.879343924845701 41.64153674335339, -0.8800857 41.6421118, -0.8806846 41.642611, -0.8797001 41.6424219, -0.8791008 41.6420528, -0.879343924845701 41.64153674335339))",4.0,45.29,22.41,15368.0,91.88,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
161,Zaragoza_hdbscan_5_5,161,14,-0.9176957785714284,41.64974930714285,-0.91775815,41.649806,6.260673000020177e-07,22361813.17879864,0.000279672377627,0.0006896929755452,0.0002157991929634,0.0002293131248646,Yes,,,,0.143,,,,,0.071,,,0.071,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.071,,,,,,0.143,,,,,,,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9178751 41.6493231, -0.9178958 41.6495184, -0.9178889 41.649586, -0.9178384 41.6497577, -0.9177478 41.6499043, -0.9177134 41.6499596, -0.9176462 41.6500097, -0.9171224 41.6501326, -0.9178751 41.6493231))",1.0,45.29,22.41,15368.0,91.88,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
162,Zaragoza_hdbscan_5_5,162,38,-0.9099387342105264,41.65031613947368,-0.9099527,41.65018625,2.5068886799973976e-06,15158231.91640063,0.0006188091240948,0.0012386947967836,0.0003566821829291,0.0006142992959634,Yes,0.053,0.053,,0.132,0.079,,,,0.053,,,,0.026,,,,,,,,0.026,,0.026,,,,,,0.026,,,,,,,,,,,,,0.026,,,,,,0.026,,,,0.079,,,,,,,0.026,,0.026,,0.026,,,,0.026,0.026,0.053,,,,,,,,,,0.026,,,,,,,,,,0.026,,,,,,,,,,0.026,0.026,0.026,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9095521 41.6493151, -0.9104671 41.649689, -0.9105615 41.6499199, -0.9105807 41.6513755, -0.910258 41.6513247, -0.9101802 41.6512896, -0.9097611 41.65039, -0.909364 41.6494896, -0.9094348 41.649359, -0.9095521 41.6493151))",9.0,45.29,22.41,15368.0,91.88,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
163,Zaragoza_hdbscan_5_5,163,6,-0.9138032833333332,41.651212316666665,-0.9138176,41.6512106,6.169387000253133e-08,97254394.9626408,0.0001369365612576,0.0003096090769923,0.0001694097932693,3.545435641793357e-05,Yes,,,0.167,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9140405 41.6511595, -0.9139246 41.6511886, -0.9137885 41.6512169, -0.9137196 41.651231, -0.9134998 41.6512736, -0.9140405 41.6511595))",0.0,45.29,22.41,15368.0,91.88,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
164,Zaragoza_hdbscan_5_5,164,5,-0.91675112,41.64987698,-0.9166471,41.6498042,3.123995000002229e-07,16005147.255345903,0.0002983872236279,0.000459561413521,0.0001716485292684,0.0002591264278297,Yes,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9169169 41.6496048, -0.9169947 41.6498042, -0.9166376 41.6503223, -0.9165593 41.6499896, -0.9166471 41.649664, -0.9169169 41.6496048))",1.0,45.29,22.41,15368.0,91.88,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
165,Zaragoza_hdbscan_5_5,165,7,-0.9167248142857142,41.65141085714286,-0.916712,41.6514109,8.959073999750258e-08,78133074.91594702,0.0001480020399162,0.0003497175562987,0.0001880110287689,4.0957220089396145e-05,Yes,,0.143,,0.143,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9170298 41.6513417, -0.9168729 41.6513828, -0.9166275 41.6514399, -0.916382 41.65148, -0.9167764 41.6513938, -0.9170298 41.6513417))",0.0,45.29,22.41,15368.0,91.88,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
166,Zaragoza_hdbscan_5_5,166,11,-0.9107617272727272,41.65193805454545,-0.9107893,41.6518881,1.8522077999965177e-07,59388584.80144983,0.0002027307643796,0.0003192202489806,0.0001909126506161,0.0001130835038509,Yes,,,,,,,0.091,,,0.091,,,,,0.091,,,,,,,,,,,,,,0.182,,,,0.091,,,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9110174 41.6518263, -0.9110139 41.6520143, -0.9105529 41.6521789, -0.9105037 41.652126, -0.9104921 41.6519385, -0.9106 41.6519114, -0.9110174 41.6518263))",1.0,45.29,22.41,15368.0,91.88,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
167,Zaragoza_hdbscan_5_5,167,32,-0.915712353125,41.650532043750005,-0.91579085,41.65060785,1.7637354800027356e-06,18143310.242843427,0.00051436605018,0.0009250169236864,0.0003773813439218,0.0003990842321316,Yes,,0.031,,0.125,,,0.062,,0.094,,,,0.031,0.031,0.062,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,0.062,,,,,,0.062,,,,0.062,0.031,,,,,,0.031,0.031,0.031,,,,,,,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,0.031,,,,,,,,,,,,,0.031,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9160766 41.6498542, -0.9163062 41.6504824, -0.916316 41.6505202, -0.916304 41.6506596, -0.9159851 41.6509469, -0.9154607 41.6510461, -0.9153775 41.6510611, -0.9150616 41.6510996, -0.9148998 41.6509741, -0.91555 41.650003, -0.9160766 41.6498542))",7.0,45.29,22.41,15368.0,91.88,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
168,Zaragoza_hdbscan_5_5,168,85,-0.9141167941176468,41.64936576,-0.9141452,41.6492385,6.562281500005021e-06,12952812.219337888,0.0009903740308796,0.0017545494466722,0.0004677224796451,0.0009727574013747,Yes,,0.012,,0.094,0.024,,0.035,,0.141,0.012,,,0.047,0.012,0.035,,,0.012,,,,0.012,,0.024,,,,0.012,0.035,,,,0.012,,0.012,,0.012,,,,0.012,,,0.024,,,,,,,,0.047,,,,,,,0.024,0.059,0.024,,0.012,0.012,,,0.012,0.024,0.047,,0.012,,,,,0.012,0.012,,0.012,,0.012,,,,,,,0.012,0.012,,,,,0.012,,,,,,0.012,,,,,,,,,,,,,,0.012,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9139493 41.6476512, -0.914913 41.6489788, -0.9149412 41.6491192, -0.915145 41.6501782, -0.9145174 41.650763, -0.9144165 41.6508107, -0.9134767 41.6506903, -0.913068 41.648507, -0.9135338 41.6477109, -0.9138044 41.6476719, -0.9139493 41.6476512))",29.0,45.29,22.41,15368.0,91.88,207.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
169,Zaragoza_hdbscan_5_5,169,29,-0.9125546793103448,41.65111711724138,-0.9125304,41.651121,6.695325899981921e-07,43313798.95947755,0.0003058418052346,0.0005437092612122,0.0001837467417103,0.0002776376540454,Yes,,0.034,,0.172,,,0.069,,0.172,,,,0.034,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,0.103,,,,,0.103,,,,,,,,,,,,0.034,0.034,,0.034,,,,,,0.034,,,,,,,,0.034,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9123599 41.650654, -0.9125952 41.6507479, -0.9127587 41.6509063, -0.9129764 41.6513951, -0.9122347 41.6515567, -0.9122763 41.650971, -0.9123599 41.650654))",3.0,45.29,22.41,15368.0,91.88,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
170,Zaragoza_hdbscan_5_5,170,20,-0.911507175,41.65149294500001,-0.91143545,41.651600650000006,9.280601200029804e-07,21550328.011008352,0.0003942396603487,0.0006328094781598,0.0003478492631514,0.0002348910693809,Yes,,0.1,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,,,,0.05,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.05,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.9112008 41.6510111, -0.9121338 41.6515812, -0.9119894 41.6518054, -0.9114442 41.6517237, -0.9109654 41.6513082, -0.9112008 41.6510111))",3.0,45.29,22.41,15368.0,91.88,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
171,Zaragoza_hdbscan_5_5,171,10,-0.8863192316907625,41.655958954878386,-0.88632175,41.65592805,8.84986440001684e-07,11299608.16120637,0.0004354185363389,0.0008176656830578,0.0004514721390734,0.0001771460916651,Yes,,0.1,,0.1,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8858398 41.6557382, -0.8868741 41.6559509, -0.8869829 41.6559794, -0.8856241 41.6563895, -0.8858398 41.6557382))",3.0,45.29,22.41,15368.0,91.88,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
172,Zaragoza_hdbscan_5_5,172,8,-0.884458975,41.635471124999995,-0.8844906,41.63545165,1.0420322000015629e-07,76773059.41206041,0.0001500027588911,0.0003037867117806,7.135847444418267e-05,0.0001556723140931,Yes,,,,,,,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8843014 41.6352861, -0.8843831 41.6353051, -0.884491 41.63535, -0.8845148 41.6354313, -0.8845119 41.635472, -0.8844766 41.6357744, -0.8843014 41.6352861))",0.0,45.29,22.41,15368.0,91.88,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
173,Zaragoza_hdbscan_5_5,173,13,-0.8843301230769232,41.63681921538462,-0.8843447,41.6368014,1.8912377999930722e-07,68738050.8154375,0.0002713186638544,0.0006803837853581,5.502381517748402e-05,0.0003186970513387,Yes,,,,,0.077,,,,,,,,0.154,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,0.154,,,,0.077,0.077,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8843281 41.63636, -0.8843782 41.6363973, -0.8843842 41.6364721, -0.8843902 41.6365963, -0.8843467 41.6372149, -0.8842274 41.6374918, -0.8842231 41.6368367, -0.8843281 41.63636))",1.0,45.29,22.41,15368.0,91.88,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
174,Zaragoza_hdbscan_5_5,174,10,-0.8841592200000001,41.63812781,-0.8841782,41.63809245,3.462065999995512e-07,28884486.893123824,0.0002478628886206,0.0003971359093567,0.000142894239212,0.0002250481968371,Yes,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8841145 41.6377332, -0.8841706 41.6378738, -0.8843748 41.6384208, -0.8842599 41.6383893, -0.8838713 41.6381185, -0.8841145 41.6377332))",1.0,45.29,22.41,15368.0,91.88,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
175,Zaragoza_hdbscan_5_5,175,9,-0.8864514222222222,41.652721166666666,-0.8864841,41.6524662,1.702889729999778e-06,5285133.759072687,0.0006838896571895,0.0012364859941882,0.0002547638112177,0.0006963670376389,Yes,,0.333,,,,,,,,0.111,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8864264 41.651821, -0.8866776 41.6518468, -0.8868091 41.6524662, -0.8864841 41.6534686, -0.8859748 41.6538621, -0.8864264 41.651821))",5.0,45.29,22.41,15368.0,91.88,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
176,Zaragoza_hdbscan_5_5,176,10,-0.8984385900000001,41.65175379,-0.89847605,41.6517939,6.0279505999854e-07,16589386.117438024,0.0004047969517069,0.0007007131625711,0.0001749347961384,0.0004154933824985,Yes,,0.1,,0.3,,,0.1,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.8986549 41.6510873, -0.8986147 41.6515753, -0.8984819 41.6519916, -0.8981876 41.6523426, -0.8981747 41.6522545, -0.8985516 41.6512246, -0.8986549 41.6510873))",1.0,45.29,22.41,15368.0,91.88,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
