Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_Mercadona,has_Ahorramás,has_Carrefour,has_Rodilla,has_McDonald's,has_Vips,has_100 Montaditos,has_Supercor,has_Alcampo,has_Telepizza,has_Lidl,has_Starbucks,has_Malvón,has_Domino's,has_Marco Aldany,has_Orange,has_Ginos,has_Granier,has_La Sirena,has_KFC,has_ALDI,has_Vitaldent,has_Foster's Hollywood,has_Mango,has_Vodafone,has_Movistar,has_Opticalia,has_Multiópticas,has_Lizarrán,has_Papa John's,has_Zara,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
1119,madrid_hdbscan_5_5,1119,10,-3.70866534,40.40818347,-3.70871225,40.40825315,2.011064699996064e-07,49724904.42510165,0.0001828650382932,0.0004499084601294,0.0001321859841284,0.0001595160308554,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7084603 40.407783, -3.7088414 40.408203, -3.708813 40.4082965, -3.7085619 40.4083107, -3.7085189 40.4081088, -3.7084603 40.407783))",35.0,41.81,12.58,19089.15,88.1,6441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
1121,madrid_hdbscan_5_5,1121,28,-3.7132158094977217,40.42550262212868,-3.71324135,40.4255489,1.3330433200025172e-06,21004568.70369909,0.0004038856760709,0.000968565819481,0.0002568095917641,0.0003630770637154,Yes,0.036,,0.571,,,,0.071,,,,0.036,,,,0.036,,,,0.107,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,0.036,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7136082 40.4246171, -3.7136633 40.4258193, -3.7135879 40.4259226, -3.7132339 40.4260815, -3.7131039 40.4259213, -3.7128122 40.4255456, -3.712753 40.4254435, -3.7129223 40.424992, -3.7136082 40.4246171))",174.0,45.33,21.51,28438.26,88.1,4658.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Urban
1128,madrid_hdbscan_5_5,1128,13,-3.7037537307692303,40.43266262307692,-3.7037432,40.4326204,3.669413000014087e-07,35428009.87501296,0.0002535393763378,0.0005180570550205,0.0001105666898274,0.000264866524162,Yes,,,,,,,,,,,,,,,,,0.154,,0.077,,,,,,,,0.077,,,0.231,,0.077,,,,,,,,,,0.077,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.703557 40.4322184, -3.7036534 40.4324045, -3.7037432 40.4326204, -3.7039552 40.4331399, -3.7038757 40.4329649, -3.7037904 40.4327682, -3.703557 40.4322184))",4.0,44.93,20.59,25440.84,88.1,6846.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,Primary
1165,madrid_hdbscan_5_5,1165,15,-3.710290126666667,40.427559773333336,-3.7103175,40.4275454,3.883110700023998e-07,38628824.050540976,0.0002046915254769,0.0005023339640348,0.0001474221894951,0.0001939374107513,Yes,,,0.4,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,0.133,,0.067,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,0.067,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.710106 40.4272577, -3.7104672 40.4272883, -3.7105347 40.4276017, -3.7101034 40.4278729, -3.7099738 40.42795, -3.710106 40.4272577))",71.0,43.35,15.34,24603.63,88.1,4679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Urban
1167,madrid_hdbscan_5_5,1167,12,-3.706309087931318,40.41019018001288,-3.70630035,40.4101726,3.396879633164394e-07,35326538.752923936,0.0002173909874294,0.000332436344863,0.0001454081976698,0.0001834896322692,Yes,,0.083,0.167,,,,,,,,,,,,0.167,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7062937 40.4098581, -3.7066158 40.4102127, -3.706295 40.4104706, -3.7062521 40.4105047, -3.7061057 40.4103297, -3.706090455175814 40.41008996015463, -3.7062937 40.4098581))",100.0,42.53,13.9,17167.13,88.1,8215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Local
1174,madrid_hdbscan_5_5,1174,8,-3.700340575,40.414444675,-3.70033585,40.4144461,5.7607920002033895e-08,138869794.28727087,0.0001560325199407,0.0002599411399724,0.0001772771541259,3.659292110534659e-05,No,,,0.25,,,,,,,0.125,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7005002 40.4143918, -3.7005981 40.4144215, -3.7003452 40.4144685, -3.7000967 40.4145034, -3.7000819 40.4144703, -3.7003265 40.4144059, -3.7005002 40.4143918))",6.0,44.8,19.3,22230.0,88.1,3451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Tourism
1208,madrid_hdbscan_5_5,1208,14,-3.697965442857143,40.41080275714286,-3.6979759,40.41079215,2.483142799964301e-07,56380164.68566073,0.0001923261009376,0.0003394248803306,0.0001695565464645,0.0001269469220596,Yes,,,0.071,,,,,,,,0.143,,,,0.071,,,,,,0.071,,,0.071,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.698158 40.4105721, -3.6982726 40.4109472, -3.6977015 40.4110069, -3.6978462 40.4106999, -3.6979039 40.4106112, -3.698158 40.4105721))",69.0,43.99,17.23,18467.47,88.1,7715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Urban
1215,madrid_hdbscan_5_5,1215,9,-3.6988995555555553,40.41575615555555,-3.6988703,40.4157868,5.751248000017724e-08,156487774.47907418,0.0001135315769458,0.0001753377963808,6.506661733457103e-05,0.0001023402724149,No,,,0.778,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6988716 40.4155959, -3.6989812 40.415621, -3.6990068 40.4156894, -3.6989759 40.415914, -3.6988681 40.4158609, -3.6988285 40.4157869, -3.698826 40.4157146, -3.6988716 40.4155959))",2.0,45.0,18.2,27854.0,88.1,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Tourism
1275,madrid_hdbscan_5_5,1275,7,-3.708086785714286,40.42619782857143,-3.7080794,40.4262108,3.66624000000046e-08,190931308.37040463,0.0001042729084828,0.0002113346726835,0.0001222339960728,3.017054923022551e-05,Yes,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7078851 40.4261347, -3.7082871 40.4261732, -3.7081917 40.4262259, -3.7080794 40.4262147, -3.707993 40.4262059, -3.7078851 40.4261347))",7.0,42.51,14.04,19257.38,88.1,5494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Urban
1321,madrid_hdbscan_5_5,1321,9,-3.701662144444444,40.42873642222222,-3.7016299,40.4287378,4.7285700001419814e-08,190332383.7805037,0.0001157121089893,0.0003396843423966,0.0001481539147951,2.7542564142464e-05,Yes,,,0.222,,0.222,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.701625 40.4286944, -3.7020018 40.428732, -3.7017846 40.4287834, -3.7015741 40.4287378, -3.7014705 40.4287005, -3.701625 40.4286944))",9.0,46.6,23.4,24923.0,88.1,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
1332,madrid_hdbscan_5_5,1332,6,-3.7072877,40.4252275,-3.70729095,40.4252226,6.700760000087252e-09,895420817.9254104,8.882696081593919e-05,0.0001731337344417,6.78110118888422e-06,0.0001090783816039,Yes,0.167,,0.167,,,,,0.167,,,,,,,0.167,,,,,,,,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7072912 40.4250546, -3.7072923 40.4253064, -3.7072729 40.4254, -3.7072912 40.4250546))",1.0,41.9,13.7,17445.0,88.1,5638.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
61,madrid_hdbscan_5_5,61,11,-3.635984433339823,40.376706204888485,-3.6360286,40.3767428,6.416877146027021e-06,1714229.4841674815,0.0006078378962871,0.0018894128261151,0.0005073116154721,0.0007246859194355,Yes,,,0.091,,,,,0.091,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.635831966738048 40.374822953773304, -3.6367099 40.3771472, -3.6369085 40.3780932, -3.6349463 40.3767513, -3.635831966738048 40.374822953773304))",3.0,35.2,5.7,9949.0,88.1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Local
71,madrid_hdbscan_5_5,71,18,-3.612577991115757,40.37048387103329,-3.6127013,40.37063582216744,1.5170774640015724e-05,1186491.8191139477,0.0011899663002976,0.0026932798211525,0.0007808890735874,0.0011394207549638,Yes,,,0.278,,,0.056,0.111,,,,0.056,,,,,,,,0.111,,0.056,,,0.056,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6131292 40.3678476, -3.6139949 40.369882, -3.6129601 40.3719963, -3.6126682 40.3724064, -3.6119759 40.3721055, -3.6106671 40.3688456, -3.6131292 40.3678476))",2050.0,33.92,4.94,17299.18,88.1,4263.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,Local
87,madrid_hdbscan_5_5,87,28,-3.729299305840203,40.44154510274007,-3.729262795091632,40.44228050144458,5.212539486781345e-05,537166.1945392672,0.0024821304634066,0.0049038466493932,0.001794231806824,0.0020109308768878,Yes,,,0.071,,,,,0.071,0.036,,,,,,0.071,,,,,,,,,,,,,,,,,,,,0.036,0.036,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.729177213886413 40.43802014152683, -3.731088068066539 40.43835504906502, -3.73178663308984 40.438955837605334, -3.731913 40.4391166, -3.73193932758677 40.44006913507387, -3.730107578157081 40.44426718321174, -3.7272949 40.445244, -3.7247236 40.4433088, -3.729177213886413 40.43802014152683))",40.0,49.3,31.7,27517.0,88.1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,Mixed
116,madrid_hdbscan_5_5,116,21,-3.69242483666581,40.37425898727986,-3.6923799,40.37460365,1.721277468826826e-05,1220024.1030467334,0.001380967454772,0.0027932639709439,0.0007910033649015,0.0013635923287615,Yes,,0.048,0.048,,0.143,0.095,,,,,0.048,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.692838367592326 40.37160177529826, -3.6942495 40.3745717, -3.6928801 40.3762237, -3.691092257734055 40.37671389196274, -3.6909304 40.3750837, -3.690882445643069 40.37390427653905, -3.692058 40.3716401, -3.692838367592326 40.37160177529826))",3312.0,43.01,19.37,10254.27,88.1,7326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,Local
122,madrid_hdbscan_5_5,122,14,-3.712575499783054,40.34874877862533,-3.71262175,40.34878775,1.8675053794705944e-06,7496631.685188913,0.0006907531713659,0.0009200787313795,0.0006234359871064,0.0003452109439798,Yes,0.071,,0.071,,0.071,0.071,,,,,0.071,,,,0.214,0.071,,,,,0.071,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.712163896962752 40.347925900754525, -3.7133172 40.3484943, -3.7133304 40.3485982, -3.7133304 40.3487209, -3.7129262 40.349062, -3.7124042 40.3490952, -3.7122065 40.3491052, -3.7118499 40.3491195, -3.7117789 40.3490899, -3.7117658 40.3490006, -3.7117678 40.3488546, -3.712163896962752 40.347925900754525))",153.0,42.6,17.8,10831.0,88.1,5164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
