param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation
madrid_hdbscan_5_5,1182,5,-3.70701732,40.41104154,-3.7069566,40.4110274,7.081227999940367e-08,70609222.01688896,0.00012658988256003973,0.00022520503102533524,8.253196714002616e-05,0.00011645487709747213,Yes,,,0.2,,,0.2,,,,,,,,,0.2,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1183,42,-3.6956855174650203,40.422440734569676,-3.69563425,40.42251125,2.096743933219307e-06,20031058.315983236,0.0005293351220544526,0.0010297466729045888,0.0002060530089748573,0.0005535333817792145,Yes,0.024,0.024,0.238,0.024,,0.024,,,,,,,,0.024,0.048,,,,,,0.024,,0.024,,,,0.048,,,0.19,,0.024,,,,,,,0.024,,,,,,,,,,,,,,,,,0.024,,0.024,,,,,,,,,0.024,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,0.071,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1184,6,-3.707931113612311,40.412399880029106,-3.7079214499999997,40.41239995,1.370088570125346e-07,43792789.24610746,0.00013542889827204056,0.0002739474198889371,0.00012140972788107799,0.00011579468964446084,Yes,,,0.167,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1185,24,-3.708801066666666,40.409900925,-3.7088084,40.4099827,1.1398076699963253e-06,21056183.97889652,0.000344736731333814,0.0006621970804814384,0.0002222707576858003,0.0003182080651209263,Yes,0.042,,0.125,,,,,,,,0.208,,,,,,,,0.042,,0.042,0.042,,,,,0.042,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,0.042,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1186,29,-3.707409971872827,40.41174283587442,-3.7074182465519625,40.4116965,5.270375974374657e-07,55024537.41631007,0.00025005182515712275,0.0004921950029384473,0.00014985628223395566,0.00023272538725589131,Yes,0.034,0.069,0.138,,,,,,,,,,,,0.034,0.034,,,0.069,,0.207,,0.034,0.034,,,,,0.069,0.138,,,,,,,,,,,,,,,0.034,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1187,5,-3.7017498081053595,40.412289275442006,-3.701761149813369,40.41228019199572,9.86345403527163e-08,50692181.27970224,0.00013835341599714815,0.00029494229835995336,0.00016318304551544174,7.134284080761561e-05,Yes,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1188,24,-3.707807266292456,40.41097497187031,-3.7078746999999996,40.410953649999996,4.529181100022975e-07,52989711.5394177,0.00023538876287004028,0.00044119092988181055,0.00021657792069841377,0.0001450123707716472,Yes,,0.042,0.208,0.042,,,0.042,0.042,,,0.042,,,0.042,0.083,,,,0.125,,0.042,0.042,,,,0.042,,,,,,0.042,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,0.042,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1189,33,-3.708039615077991,40.41050211762183,-3.7079694,40.41049991165594,6.330007199970418e-07,52132642.12425259,0.0003209099140078534,0.0006809241402738335,0.0003453707505521558,0.00012809600630337277,Yes,0.03,0.061,0.121,0.061,,,,,,,,0.03,,0.03,0.091,,,,,,0.091,,,,0.03,,,,0.03,0.152,,0.061,,,,,,,,,,,0.061,,0.03,,,,,,,,,,,,,,,,,,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1190,15,-3.710665286666667,40.41760136,-3.7107021,40.4176419,3.826100599991899e-07,39204405.65528193,0.00023842052990110548,0.00042543196766480927,0.00021015840015465285,0.00015036189144829957,Yes,,0.067,0.533,,,,,,,,,,0.133,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1191,15,-3.7051852885992598,40.41489593596485,-3.705211,40.4148828,4.2162351000197116e-07,35576763.73390533,0.0002819497987873685,0.0004568713901101957,0.0002816008972151807,0.00012173582994179128,Yes,,,0.267,0.067,,,0.067,0.067,,,,,,,,,,,,,0.067,,,,,,0.2,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1192,7,-3.7000586714285713,40.41693345714286,-3.7001028,40.4168854,5.378178000054783e-08,130155602.88128613,0.00010900146712777664,0.00020272888601092107,7.885593943173445e-05,9.12837312547371e-05,Yes,,,,,,,,0.143,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1193,12,-3.6985630166666663,40.412010125,-3.6985531,40.41196705,3.236742200010062e-07,37074315.03183261,0.0002588205347824009,0.00048257738333067437,0.00011869260601330592,0.0002535210087455381,Yes,0.167,0.083,0.25,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,0.167,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1194,15,-3.7065486600000006,40.41501716,-3.7065714,40.4150063,3.403046399971288e-07,44078153.03407722,0.00023320943895932067,0.0003672715660111475,0.00020789208354336458,0.0001385310833951026,Yes,,,0.667,,,,,,,,0.067,,0.133,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1195,6,-3.6976928166666667,40.411580199999996,-3.6976804999999997,40.41160295,1.068779999983722e-07,56138775.052783385,0.00015809318661227058,0.000254211742998217,0.0001504855520935205,8.195120499273928e-05,No,,,0.333,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1196,44,-3.7003577477272738,40.41573735000001,-3.7003298,40.415724850000004,1.054589039997264e-06,41722413.50063163,0.00041527612550112947,0.0008779488174862282,0.000138394174352931,0.00044270771011025085,Yes,,,0.318,0.091,,0.023,,,,,0.068,,0.023,,,,,,0.023,,0.068,,,0.023,,,,,,0.068,,0.045,,,,,,,0.023,,,,0.023,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1197,9,-3.704960133333333,40.416843244444436,-3.7049344,40.4168406,1.6844163999905946e-07,53430968.73225797,0.00017805660356321195,0.0003129435088775084,0.00012522167011608197,0.00014628176092841336,Yes,,,,,,0.111,,,,,,,,,0.111,,0.111,,0.222,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1198,8,-3.699157625,40.416447537500005,-3.69918815,40.41644475,2.9221500001030754e-08,273771024.7495101,0.00011086206535366281,0.00021638815131955468,0.00012239644347363825,3.418296130830617e-05,Yes,,,0.125,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1199,7,-3.699805542857143,40.416565742857145,-3.6998544,40.4165207,9.033740999869552e-08,77487277.9737772,0.00013775483232297361,0.00024726529295952435,0.00012442134471385226,8.252000375847124e-05,Yes,,,0.429,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1200,22,-3.699693777272728,40.41372587727273,-3.6997351,40.4137281,5.916337000029171e-07,37185170.486217275,0.00025238044201724997,0.0005518789912959685,0.00024257746266414997,0.00013946666572081434,Yes,,,0.364,0.045,,0.045,,,,,0.091,,,,0.136,,,,0.045,,0.045,,,,,,,,,0.045,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1201,36,-3.6987005712393457,40.41431509901446,-3.6987205000000003,40.4142906,1.1255317079198443e-06,31984883.008345928,0.0003721753112457262,0.0009379563975539,0.0001809088333607532,0.00039767487772366137,Yes,0.056,,0.361,,,0.028,,,,,0.139,,0.028,,0.111,,,,,0.028,0.028,,,,,,,,,0.056,,,,,,,,,,,,0.028,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1202,11,-3.706575345454546,40.41574253636364,-3.7065757,40.4156939,3.5129604000281814e-07,31312621.684866577,0.00019398442951858651,0.0004910153522196014,0.00019183653251297035,0.0001337480757573456,Yes,,,0.273,,,,,,,,0.091,,0.091,,0.091,,,,0.091,,,,,,,,,,,0.182,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1203,20,-3.7007393050273825,40.41233191267635,-3.7007539018962916,40.41229777927413,3.0149299152805726e-07,66336533.723832116,0.0002961289357393514,0.0005567237107365343,0.00030570707044039994,0.00010756148956109985,Yes,0.05,,,,,,,,,,0.1,,0.05,0.05,0.05,,0.05,,,,0.05,,0.05,,,,0.05,,0.05,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,0.05,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1204,13,-3.7054612692307694,40.41636840769232,-3.7054341,40.4163639,2.4312567999557487e-07,53470287.46711007,0.00020791429244028096,0.0004690714365048134,0.0002305312172574201,7.575234407590532e-05,Yes,,,0.077,,,,0.231,0.231,,,,,,,,0.077,,,,,,,,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1205,14,-3.7055136979446233,40.41545538767026,-3.7055056,40.4154288,2.229798200024857e-07,62785950.76381321,0.00016808164511823598,0.00037112561992862046,0.00015111134401950431,0.00011077928884510791,Yes,,,0.143,,,,,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1206,9,-3.7057961666666666,40.415946633333334,-3.7057728,40.4159173,1.1633835000001708e-07,77360560.81248082,0.00012544729247535014,0.0002792299510369241,0.0001159841655859946,8.840179736796547e-05,Yes,,,0.333,0.111,,,,,,,0.111,,,,,,,0.111,0.111,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1207,18,-3.699576872222222,40.41585459444444,-3.6995728999999997,40.41591045,1.2887946000015376e-07,139665389.65928724,0.00016639166282111443,0.00039225353014316983,4.8949949557918205e-05,0.0001834774205674747,Yes,,,0.444,0.056,,,,,,,0.167,,,,,,,,,,0.056,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1208,14,-3.697965442857143,40.41080275714286,-3.6979759000000003,40.41079215,2.483142799964301e-07,56380164.68566073,0.00019232610093764733,0.00033942488033067534,0.00016955654646455683,0.0001269469220596764,Yes,,,0.071,,,,,,,,0.143,,,,0.071,,,,,,0.071,,,0.071,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1209,9,-3.6985653098692097,40.41102332635572,-3.698546404551779,40.4109907,7.835592832232462e-08,114860485.8968378,0.00011261251126108127,0.00017901097736609017,9.10419978640739e-05,8.253892146810359e-05,Yes,,,0.111,,,0.111,,,,,0.111,,,,,,,,0.111,,0.111,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1210,13,-3.699207209216529,40.41153531697658,-3.6990954,40.4115049,4.5339544427585323e-07,28672542.179516446,0.00026989864451344004,0.0005740916893530733,0.0002549269038159146,0.00016093498296881735,Yes,,0.077,0.077,0.077,,,,,,,0.308,,,,,,,,0.154,,,0.077,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
madrid_hdbscan_5_5,1211,15,-3.6994182799999993,40.414843600000005,-3.6995295,40.4147842,3.0867403999967e-07,48594951.48997965,0.00021210838315804213,0.000427948831515571,0.00016556598765041518,0.00015938522725283532,Yes,,,0.133,0.067,,,,,,,0.133,,0.067,0.067,,,,,,,0.067,,,,,,,,,0.067,,0.133,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,
