,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_convenience,amenity_rel_pharmacy,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_school,amenity_rel_doctors,amenity_rel_restaurant,shop_rel_kiosk,amenity_rel_community_centre,shop_rel_bakery,shop_rel_supermarket,amenity_rel_pub,amenity_rel_bank,amenity_rel_library,shop_rel_tobacco,shop_rel_hardware,shop_rel_appliance,shop_rel_hairdresser,amenity_rel_bench,amenity_rel_veterinary,amenity_rel_clinic,amenity_rel_taxi,shop_rel_frozen_food,shop_rel_electrical,shop_rel_car,shop_rel_truck,shop_rel_caravan,shop_rel_tyres,amenity_rel_car_rental,amenity_rel_charging_station,amenity_rel_post_office,amenity_rel_dentist,shop_rel_greengrocer,shop_rel_butcher,amenity_rel_bar,amenity_rel_fast_food,shop_rel_copyshop,shop_rel_beauty,shop_rel_dry_cleaning,shop_rel_florist,amenity_rel_college,amenity_rel_hospital,shop_rel_confectionery,shop_rel_furniture,shop_rel_optician,shop_rel_bed,shop_rel_curtain,shop_rel_kitchen,shop_rel_electronics,amenity_rel_atm,shop_rel_doityourself,shop_rel_sports,shop_rel_fabric,shop_rel_car_repair,amenity_rel_cinema,shop_rel_bicycle,shop_rel_pastry,shop_rel_shoes,shop_rel_clothes,shop_rel_trade,shop_rel_laundry,amenity_rel_theatre,shop_rel_boutique,shop_rel_travel_agency,shop_rel_alcohol,shop_rel_bathroom_furnishing,shop_rel_bag,shop_rel_cosmetics,shop_rel_jewelry,shop_rel_mobile_phone,shop_rel_interior_decoration,shop_rel_variety_store,shop_rel_houseware,shop_rel_fashion_accessories,shop_rel_mall,shop_rel_gift,shop_rel_wine,amenity_rel_bureau_de_change,shop_rel_garden_centre,amenity_rel_research_institute,shop_rel_newsagent,shop_rel_books,shop_rel_toys,shop_rel_deli,shop_rel_stationery,shop_rel_motorcycle,shop_rel_car_parts,shop_rel_coffee,shop_rel_pet,shop_rel_boat,shop_rel_lottery,shop_rel_fuel,shop_rel_nutrition_supplements,shop_rel_party,shop_rel_second_hand,shop_rel_yes,shop_rel_paint,shop_rel_shoe_repair,shop_rel_model,amenity_rel_events_venue,shop_rel_pet_grooming,amenity_rel_language_school,shop_rel_computer,shop_rel_seafood,shop_rel_beverages,shop_rel_department_store,amenity_rel_university,shop_rel_bookmaker,shop_rel_funeral_directors,shop_rel_telecommunication,amenity_rel_telephone,shop_rel_watches,shop_rel_locksmith,shop_rel_e-cigarette,shop_rel_perfumery,shop_rel_chemist,shop_rel_health_food,shop_rel_ticket,shop_rel_tailor,amenity_rel_social_facility,shop_rel_medical_supply,shop_rel_lighting,amenity_rel_music_school,amenity_rel_arts_centre,shop_rel_haberdashery,shop_rel_tattoo,shop_rel_charity,shop_rel_storage_rental,shop_rel_frame,shop_rel_massage,shop_rel_photo,shop_rel_herbalist,shop_rel_hvac,shop_rel_art,shop_rel_general,shop_rel_musical_instrument,shop_rel_vacant,shop_rel_window_blind,shop_rel_grocery,shop_rel_sewing,amenity_rel_place_of_worship,shop_rel_music,amenity_rel_marketplace,shop_rel_gas,shop_rel_new_age,shop_rel_video_games,shop_rel_erotic,shop_rel_antiques,shop_rel_religion,shop_rel_collector,shop_rel_tea,shop_rel_craft,shop_rel_tiles,shop_rel_orthopedics,shop_rel_religion;candles,shop_rel_esoteric,shop_rel_locksmith;shoe_repair,shop_rel_camera,shop_rel_anime,shop_rel_repair,shop_rel_weapons,shop_rel_motorcycle_repair,shop_rel_farm,shop_rel_hearing_aids,amenity_rel_exhibition_centre,amenity_rel_parcel_locker,amenity_rel_trade_school,amenity_rel_coworking_space,amenity_rel_public_bath,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Mercadona,has_Burger King,has_Maskom,has_Copyrap,has_Carrefour Express,has_McDonald's,has_Starbucks,has_Lidl,has_Supersol,has_Mas,has_Aldi,has_Carrefour,has_ALE-HOP,has_Powerdot,has_Vodafone,has_Desigual,has_Orange,has_Supercor,has_ALDI,has_Mango,has_Primor,has_The Good Burger,has_KFC,has_Eroski,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
71,Malaga_hdbscan_5_5,71,15,-4.410831193566484,36.7231607077942,-4.4105997,36.7231457,2.8760482228020494e-06,5215489.740775605,0.0006947120133628,0.0014278709248119,0.0006008400364525,0.0004309753459057,Yes,,,,0.067,,,0.067,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.412086685745274 36.722480594004516, -4.411675262205924 36.72336266086423, -4.411017 36.7239267, -4.410350694788448 36.72381762984307, -4.410097863188848 36.723034898134, -4.410184 36.7226948, -4.4102885 36.7226258, -4.4104662 36.7225888, -4.412086685745274 36.722480594004516))",29.0,43.35,19.09,12764.0,92.17,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
72,Malaga_hdbscan_5_5,72,11,-4.394263745454546,36.72351519090909,-4.3942494,36.723461,5.639266399957434e-07,19506083.27367373,0.0003346615015041,0.0008932418324497,0.0003713436055574,0.0001519572514912,Yes,0.091,0.091,,,,,0.091,,,,,,,,,,,0.091,,,0.091,,,,,,,,,,,,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.3943541 36.7233169, -4.3951306 36.7237307, -4.3946824 36.7237143, -4.3939652 36.7236229, -4.3937678 36.7233426, -4.3943541 36.7233169))",4.0,43.35,19.09,12764.0,92.17,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
73,Malaga_hdbscan_5_5,73,12,-4.396678059814,36.72317567057814,-4.3965365,36.7232677,2.259658635117334e-06,5310536.650761363,0.0005602591743508,0.0014815099179591,0.0006069443690492,0.0002786114178362,Yes,,,,0.167,,,0.083,,,,0.083,,0.083,,,,,0.083,,,,0.083,,,,,,,,,,,,,,,,,,0.083,,0.083,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.398003152056461 36.72251309817758, -4.39749173922646 36.723081532288525, -4.3966189 36.7235729, -4.395871 36.723366, -4.397259226485078 36.72274961647155, -4.398003152056461 36.72251309817758))",11.0,43.35,19.09,12764.0,92.17,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
74,Malaga_hdbscan_5_5,74,8,-4.398715720987866,36.722537837365515,-4.3987767,36.7225267,2.3086761861432625e-07,34651892.9246822,0.0001932811617777,0.0002822331726537,0.0001690534734108,0.0001261520996039,Yes,,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.398822 36.7223304, -4.3989629 36.7224568, -4.398844067902928 36.72278919892411, -4.3984597 36.7226329, -4.3984882 36.7225173, -4.398822 36.7223304))",2.0,43.35,19.09,12764.0,92.17,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
75,Malaga_hdbscan_5_5,75,11,-4.401588335648473,36.721599801582656,-4.4016925,36.7215786,1.2496946958798023e-06,8802149.866096573,0.0003582576808945,0.000924700994841,0.0004103911644743,0.0001863274727565,Yes,,,0.091,0.091,,0.091,0.273,,,,,,,,,,,0.091,,,,0.091,,,,,,,,,,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.402003162047717 36.721252651849824, -4.4022023 36.721494, -4.401391848860767 36.72206932505795, -4.40067207385392 36.721724446091976, -4.402003162047717 36.721252651849824))",8.0,43.35,19.09,12764.0,92.17,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
76,Malaga_hdbscan_5_5,76,6,-4.429079541096386,36.72352315245404,-4.429057428849681,36.72347197990851,4.4645372999574923e-07,13439242.628921764,0.000405841213603,0.0005954442005461,0.0003864269881919,0.0001672221059998,No,,0.167,0.167,,,,0.167,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4287106 36.7233123, -4.429326957699364 36.72343995981702, -4.4296274 36.7237564, -4.429402288878955 36.723734054907254, -4.4287879 36.723504, -4.4286221 36.7233922, -4.4287106 36.7233123))",3.0,43.35,19.09,12764.0,92.17,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,Malaga_hdbscan_5_5,77,42,-4.430393207834073,36.73291831279927,-4.430003872662242,36.73297585,4.86404266441219e-05,863479.268125943,0.0022849601043831,0.0040044443558331,0.0020262111111962,0.001427463660085,Yes,,0.095,,,0.071,,0.048,0.048,0.048,,0.048,,,,0.024,,,,,0.024,,0.024,,,,,,,,,,,,,,0.071,,,,,,,0.024,,,,,,,0.024,,0.048,,,0.024,,,,0.024,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4282198 36.729555, -4.432581485990529 36.731422113232554, -4.4342638 36.733721, -4.4336316 36.7348105, -4.431268602557208 36.73601155095827, -4.4267303 36.733541, -4.427660624692096 36.73100068608304, -4.4282198 36.729555))",418.0,43.35,19.09,12764.0,92.17,800.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0
78,Malaga_hdbscan_5_5,78,13,-4.4040341140337915,36.72156306239992,-4.4040421,36.7214645,5.646378920762712e-07,23023605.362716187,0.0003575521435214,0.0007304779229718,0.000352862590403,0.0001813604176727,Yes,,,,0.077,,,0.077,,,,,,,,,0.077,,0.154,,,0.077,,,,,,,,,,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.403322 36.7214003, -4.4044913 36.7214464, -4.40443528021027 36.7218652097521, -4.404157156233653 36.721883185394745, -4.403940145995374 36.7218640160521, -4.403322 36.7214003))",5.0,43.35,19.09,12764.0,92.17,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
79,Malaga_hdbscan_5_5,79,29,-4.406234504647584,36.72102871898268,-4.4062552,36.721032,2.707337810776682e-06,10711629.662380578,0.0006622535153557,0.001268064076965,0.0007006352890096,0.0002807414877595,Yes,,0.034,,,,0.034,0.207,0.034,,,0.034,,0.069,,0.034,,,0.069,,0.034,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,0.069,,,,,,,,,,,,,,,0.034,,0.034,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.40577081666094 36.72029518283629, -4.407498918119005 36.720932567661436, -4.4074823 36.7210735, -4.4073474 36.7211208, -4.4061251 36.7214158, -4.4060185 36.7214378, -4.4051295 36.7213251, -4.4051881 36.7208125, -4.405369 36.7204311, -4.40577081666094 36.72029518283629))",25.0,43.35,19.09,12764.0,92.17,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
80,Malaga_hdbscan_5_5,80,9,-4.408464656153119,36.720012833508875,-4.4084003,36.7200082,7.355233600037087e-07,12236185.129394963,0.0003430265318699,0.0008658041471142,0.0003463471025851,0.0002052735199378,No,,,,0.111,,0.111,0.111,,,,,0.111,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4092356 36.7196188, -4.4086956 36.7202636, -4.4082033 36.7202292, -4.4081026 36.7200082, -4.4080949 36.7199892, -4.408682 36.7197415, -4.4092356 36.7196188))",5.0,43.35,19.09,12764.0,92.17,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
81,Malaga_hdbscan_5_5,81,59,-4.4104626491240815,36.71869971475382,-4.4105531,36.7186239,9.667725660004294e-06,6102779.7100289045,0.0010841463088488,0.0024964343892671,0.0006623913591345,0.001037418650067,Yes,0.017,0.034,0.034,0.136,,,0.254,0.068,,,0.068,,0.051,,,0.017,,0.034,,,,,,,,,,,,,,,0.034,0.017,0.034,0.017,,,,,,,,0.017,,,,,,0.017,,,,,,,,,0.017,,,0.017,,0.017,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4109373 36.7170881, -4.411379 36.7171656, -4.4114443 36.7172028, -4.4115171 36.7174258, -4.4115302 36.71835, -4.4111082 36.7194364, -4.4110167 36.7195614, -4.4099192 36.7210563, -4.4098203 36.7210526, -4.4095438 36.7210209, -4.409502669488901 36.72087412576149, -4.4090939 36.7193472, -4.4093421 36.7180187, -4.4108553 36.7171035, -4.4109373 36.7170881))",92.0,43.35,19.09,12764.0,92.17,415.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
82,Malaga_hdbscan_5_5,82,9,-4.456165985233978,36.689820244492395,-4.4562307,36.6896567,7.262551272003613e-06,1239233.9362469043,0.0010664561550775,0.0019220010835779,0.0009258987971512,0.0007503616856666,Yes,,,,0.111,0.111,,0.111,0.111,,,0.111,,0.111,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.455462 36.6887762, -4.4572848 36.6901189, -4.457693227946972 36.690987128317325, -4.456255001014409 36.69105875920444, -4.454511469831835 36.68948590468013, -4.455462 36.6887762))",52.0,43.35,19.09,12764.0,92.17,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
83,Malaga_hdbscan_5_5,83,19,-4.412966168421053,36.7178394,-4.4129171,36.7179351,1.554919280004186e-06,12219283.8202822,0.0004975303508415,0.0012315104867197,0.0002324303564118,0.0005155338857622,Yes,,,,0.105,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.105,,,,,,,0.053,,0.053,,,,,,,,,,,,,,0.211,,,,,,,,,0.105,0.053,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4134266 36.7166972, -4.4133703 36.7185715, -4.4127451 36.7184528, -4.412597 36.7181108, -4.4126181 36.7180093, -4.4128207 36.7175598, -4.4130912 36.7170538, -4.4134266 36.7166972))",13.0,43.35,19.09,12764.0,92.17,258.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
84,Malaga_hdbscan_5_5,84,26,-4.414141526923077,36.71551690384615,-4.4140835,36.715593,2.2316153600023427e-06,11650753.29109256,0.000566347712378,0.0011691312688555,0.0003536946179073,0.0005391931768009,Yes,,0.038,,,,,0.5,,,,,,,,0.038,,,0.038,,,,,,,,,,,,,,,,,0.038,0.038,,0.038,,,,,0.038,,,,,,,,,0.038,,,,,,0.038,0.077,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4148017 36.714552, -4.4144956 36.7150473, -4.4144276 36.7151554, -4.4139896 36.7158462, -4.4136129 36.7164292, -4.4136167 36.7162446, -4.4141274 36.7152932, -4.4146341 36.7146664, -4.4148017 36.714552))",4.0,43.35,19.09,12764.0,92.17,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
85,Malaga_hdbscan_5_5,85,28,-4.448901369783218,36.73100854266277,-4.44926845,36.7311313,1.1371713419833033e-05,2462249.8797029234,0.0011397365120423,0.0034489552563222,0.0013094615690641,0.0005060013417251,Yes,,0.036,,0.071,0.036,,0.036,0.071,,0.036,0.071,0.071,,,,,,0.071,,0.036,0.036,0.036,,,,,,,,,,,0.071,0.036,,0.036,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4503582 36.7298036, -4.450836455993545 36.731979629301705, -4.450280063292629 36.73190531988927, -4.4460568 36.7308265, -4.445610555124055 36.72997615163261, -4.4503582 36.7298036))",105.0,43.35,19.09,12764.0,92.17,547.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0
86,Malaga_hdbscan_5_5,86,6,-4.442399456277516,36.72277688651679,-4.442547525,36.722631475,1.169322655510004e-06,5131175.703923293,0.0004830935826402,0.0008278869551058,0.0004001102072457,0.0003631620877967,Yes,,0.167,,,,,,0.5,,,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4416406 36.7224856, -4.4423772 36.7225079, -4.4427343 36.7226201, -4.442748437665098 36.722863769100755, -4.44271785 36.7235411, -4.4416406 36.7224856))",8.0,43.35,19.09,12764.0,92.17,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
87,Malaga_hdbscan_5_5,87,16,-4.443734934790935,36.72590740712983,-4.44363975,36.72570001241904,8.04939840801432e-06,1987726.186353222,0.000927245095868,0.0020814378283556,0.0007297343548462,0.0007328694574299,Yes,,0.062,,,,,0.188,0.125,0.125,,0.062,,,,,,,,,,0.062,,,,,,,,,,,,,,,0.125,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.444137 36.72487335, -4.444821203419577 36.725344472301984, -4.445143490163794 36.72557791693714, -4.443593 36.727984, -4.4426525 36.72561745, -4.4425558 36.7253277, -4.444137 36.72487335))",60.0,43.35,19.09,12764.0,92.17,447.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
88,Malaga_hdbscan_5_5,88,8,-4.4422308537730535,36.72725253763028,-4.44223155,36.72720874993853,1.910724748757398e-06,4186892.960486664,0.0005054571051115,0.0009983704049629,0.0003757898179857,0.0004319396988513,Yes,,0.125,,,0.125,,,,,0.125,0.125,,0.125,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.442036343667231 36.72663490116519, -4.4423966 36.7267862, -4.4428885 36.7280037, -4.441492586517197 36.72705679987706, -4.442036343667231 36.72663490116519))",11.0,43.35,19.09,12764.0,92.17,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
89,Malaga_hdbscan_5_5,89,7,-4.437464371197893,36.72843397746835,-4.437356954244977,36.72868181819625,1.4634247078896294e-06,4783300.406410752,0.0007504239800419,0.0013689014176231,0.0002074558512001,0.0008520260182279,Yes,,0.143,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4372774 36.7271484, -4.43769925 36.7287752, -4.437735622002111 36.72898765278212, -4.437647522138162 36.729790571300065, -4.437356954244977 36.72868181819625, -4.43718175 36.7273984, -4.4372774 36.7271484))",8.0,43.35,19.09,12764.0,92.17,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
90,Malaga_hdbscan_5_5,90,28,-4.439466548010425,36.73024824005662,-4.439483825,36.7302413,1.815836558590965e-05,1541989.0004707894,0.0012452362828872,0.0027241771806792,0.0011913492690699,0.0008380729966355,Yes,,0.179,,0.036,0.071,,,0.143,,0.036,0.143,,0.071,,,0.036,,,,,,0.036,,,,,,,,,,,,,,,0.036,,0.036,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.4402389 36.7280951, -4.4414565 36.7302263, -4.4416453 36.7305619, -4.438471168081176 36.7316472431273, -4.437544775552378 36.73195611756026, -4.4369423 36.7312726, -4.4375981 36.7302214, -4.4402389 36.7280951))",130.0,43.35,19.09,12764.0,92.17,558.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
91,Malaga_hdbscan_5_5,91,19,-4.430626331839521,36.74043074283597,-4.4311599482522706,36.74024688003913,1.609960782201132e-05,1180152.970808598,0.0016685936978939,0.0036839285225431,0.0016078336744165,0.000854748445228,Yes,,0.105,,0.053,,,,0.421,0.053,,0.053,,,0.053,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-4.427247226743976 36.73896343982961, -4.432693419630453 36.740000316417735, -4.4320553 36.7411785, -4.43148705 36.74166095, -4.4313346 36.74172215, -4.430190730353005 36.74191956131807, -4.427247226743976 36.73896343982961))",112.0,43.35,19.09,12764.0,92.17,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0
