param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_kiosk,shop_rel_furniture,shop_rel_hairdresser,shop_rel_sports,shop_rel_mall,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_bar,amenity_rel_cinema,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_taxi,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_school,min_dist_to_other_cluster,shop_rel_beauty,shop_rel_clothes,shop_rel_vacant,shop_rel_supermarket,shop_rel_wigs,shop_rel_deli,shop_rel_antiques,amenity_rel_doctors,amenity_rel_pub,shop_rel_bakery,shop_rel_convenience,shop_rel_art,shop_rel_lottery,shop_rel_watches,shop_rel_food,shop_rel_estate_agent,shop_rel_pottery,shop_rel_music,shop_rel_books,shop_rel_shoe_repair,shop_rel_electronics,shop_rel_massage,shop_rel_greengrocer,shop_rel_pet,shop_rel_variety_store,shop_rel_tobacco,shop_rel_photo,shop_rel_jewelry,shop_rel_hardware,shop_rel_mobile_phone,shop_rel_copyshop,amenity_rel_theatre,amenity_rel_community_centre,amenity_rel_dentist,shop_rel_toys,shop_rel_optician,shop_rel_cosmetics,shop_rel_butcher,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_perfumery,shop_rel_tailor,shop_rel_fabric,shop_rel_herbalist,shop_rel_electrical,shop_rel_spices,shop_rel_confectionery,shop_rel_gift,shop_rel_sewing,shop_rel_computer,shop_rel_tea,shop_rel_tattoo,shop_rel_car_repair,shop_rel_kitchen,shop_rel_shoes,amenity_rel_atm,amenity_rel_post_office,amenity_rel_post_box,amenity_rel_parking,shop_rel_stationery,shop_rel_florist,shop_rel_pastry,amenity_rel_veterinary,shop_rel_health_food,shop_rel_windows,shop_rel_wine,shop_rel_alcohol,shop_rel_dairy,shop_rel_wedding,amenity_rel_bureau_de_change,shop_rel_charity,shop_rel_cheese,shop_rel_cannabis,amenity_rel_arts_centre,amenity_rel_language_school,shop_rel_pet_grooming,shop_rel_medical_supply,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_laundry,shop_rel_paint,shop_rel_car,shop_rel_hairdesser,amenity_rel_events_venue,amenity_rel_university,shop_rel_chocolate,shop_rel_bag,amenity_rel_marketplace,shop_rel_frozen_food,shop_rel_newsagent,shop_rel_dry_cleaning,shop_rel_nails,shop_rel_general,shop_rel_carpet,amenity_rel_music_venue,amenity_rel_money_transfer,shop_rel_bicycle,shop_rel_doityourself,amenity_rel_library,amenity_rel_charging_station,amenity_rel_hospital,shop_rel_bookmaker,shop_rel_chemist,shop_rel_bed,shop_rel_motorcycle,shop_rel_coffee,shop_rel_ice_cream,shop_rel_hifi,shop_rel_printing,shop_rel_telecommunication,shop_rel_houseware,shop_rel_religion,shop_rel_outdoor,shop_rel_hearing_aids,shop_rel_hairdresser_supply,shop_rel_household_linen,shop_rel_orthopaedics,shop_rel_locksmith,shop_rel_esoteric,shop_rel_motorcycle_repair,amenity_rel_casino,amenity_rel_ice_cream,amenity_rel_gambling,shop_rel_games,shop_rel_glaziery,shop_rel_seafood,shop_rel_e-cigarette,shop_rel_musical_instrument,shop_rel_beverages,amenity_rel_college,shop_rel_department_store,shop_rel_second_hand,shop_rel_pawnbroker,shop_rel_nuts,shop_rel_wholesale,shop_rel_accessories,shop_rel_mobile_phone_accessories,shop_rel_fashion_accessories,shop_rel_erotic,shop_rel_yes,shop_rel_printer_ink,amenity_rel_parcel_locker,shop_rel_garden_centre,shop_rel_party,shop_rel_video_games,shop_rel_curtain,amenity_rel_biergarten,amenity_rel_fountain,amenity_rel_workshop,shop_rel_doors,amenity_rel_bicycle_repair_station,shop_rel_repair,shop_rel_indian_food,shop_rel_leather,shop_rel_appliance,shop_rel_money_lender,shop_rel_nutrition_supplements,shop_rel_window_blind,shop_rel_video,shop_rel_trade,shop_rel_storage_rental,shop_rel_tyres,shop_rel_agrarian,shop_rel_farm,shop_rel_hairdresser;pet,shop_rel_boutique,shop_rel_car_parts,shop_rel_ticket,amenity_rel_car_sharing,amenity_rel_car_rental,shop_rel_craft,shop_rel_baby_goods,amenity_rel_retail,amenity_rel_bicycle_rental,shop_rel_optician;hearing_aids,shop_rel_shutters,shop_rel_doityourself;sewing,shop_rel_spy,amenity_rel_student_accommodation,shop_rel_flooring,amenity_rel_social_facility,amenity_rel_exhibition_centre,shop_rel_energy,amenity_rel_post_depot,shop_rel_weapons,amenity_rel_driving_school,shop_rel_variety,amenity_rel_car_wash,shop_rel_radiotechnics,shop_rel_CCG,amenity_rel_place_of_worship,shop_rel_plant_shop,shop_rel_grocery,shop_rel_lighting,shop_rel_collector,shop_rel_eggs,shop_rel_gold_buyer,shop_rel_fuel,amenity_rel_studio,amenity_rel_conference_centre,shop_rel_clothes;secondhand,shop_rel_gas,amenity_rel_sop,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,shop_rel_hair extensions,shop_rel_signs,shop_rel_haberdashery,amenity_rel_coworking_space,shop_rel_fireplace,shop_rel_outpost,shop_rel_rental,amenity_rel_prep_school,shop_rel_fishing,shop_rel_camera,shop_rel_model
hdbscan_5_5_merged,106,115,-3.6706666729113526,40.41440866413729,-3.6698593,40.4142749,0.0002167155337200357,530649.5479394797,0.008942203031839681,0.013807240747726188,0.002582987677559635,0.009587141581004478,Yes,0.017,0.017,0.035,,,0.139,,0.052,,0.052,0.061,0.017,0.07,0.017,0.009,0.0028739561086331992,,0.009,0.017,0.009,,0.009,,0.009,0.009,0.026,0.07,,,,,,,,,,,,0.009,,0.035,0.009,,,,,0.009,,,0.009,,0.026,0.017,0.009,0.009,,,,,0.009,,,,,,,,,0.009,,,0.009,,0.026,,,0.009,,,,,,,,,,,,,,,,,,,0.017,,0.017,,,,,0.009,,0.009,0.009,,,,,,,,,,0.009,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,825,38,-3.71518318578171,40.4212262605302,-3.71550255,40.421126349999994,5.4807111999971886e-06,6933406.744734058,0.0009023637436359568,0.0016915460544434258,0.0008528545869580133,0.0004837725787743325,Yes,0.026,,,,,0.158,0.053,,,0.026,,,0.079,,0.026,0.0024731438848491147,,,0.053,,,,,,,,0.053,,,,,,,,,,,0.026,,,,0.026,,,,,,,,,,,,,,,,0.026,,,,,,0.026,,,,,,,,,,0.026,,,,,,,,,0.026,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,107,7,-3.681788346439082,40.45184092183117,-3.681791958363607,40.45186,1.3783021463271129e-06,5078712.253807003,0.0005406180533072059,0.0007186152466442439,0.0003725168902261624,0.0004103018835388312,Yes,,,,,,0.143,,,,,,0.143,,,0.286,0.0029123987560308786,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,686,21,-3.6257559162986386,40.4202741968826,-3.6254706,40.4197113,1.8920384475019305e-05,1109914.0203903585,0.0015886214858248776,0.0027678619308176638,0.001252237358742367,0.0012756008815921745,Yes,0.095,,,,,0.19,,0.048,,0.143,,,0.048,,0.048,0.005062105270341263,,,,0.048,,,,,0.048,0.048,,,0.048,,,,,,,,,,,,0.095,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,687,34,-3.616617798062265,40.42741572208433,-3.6162982,40.42743215,1.5600589173112614e-05,2179404.8687980645,0.0010165461333546178,0.0028978414047304084,0.0010088754554947767,0.0006062682883732425,Yes,0.029,,,,,0.029,,0.029,,0.118,0.118,,0.118,,0.088,0.004569489302543191,0.029,,,0.029,,,,,0.029,,0.029,,,,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,0.029,0.029,,,,,,,,,,,,,,,0.029,,,,,,0.029,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,108,8,-3.6965520220301933,40.37578645576997,-3.6965802,40.375837950000005,2.8923369560433686e-06,2765929.461740088,0.0007203080561773293,0.0013869300005003935,0.00040658893265806443,0.000681231504838316,Yes,,,,,,,,,,,,0.375,,,0.125,0.004400774820444654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,109,7,-3.7011280714285713,40.4279679,-3.701161,40.4279535,1.0431628999898765e-07,67103613.443959065,0.00012461157449992108,0.0002505151280586313,9.49694043105234e-05,0.00011166856572538154,Yes,,,,,,,,,,,,,,,0.143,0.0006055419059287162,,,0.143,,,,,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,110,98,-3.693608494897959,40.403311694897965,-3.69355525,40.40526585,4.809689741999165e-05,2037553.465127793,0.0035651875013071412,0.010518637887303912,0.0007290841247018743,0.0045240924646659875,Yes,0.01,,0.041,0.01,,0.092,0.031,,,0.061,0.092,0.02,0.051,,0.01,0.0015346332481314682,,,,0.031,,,,,0.02,0.02,0.051,,0.041,,,0.031,,,0.01,,,,0.01,,,,0.01,,,0.031,,,,0.02,,0.031,,,0.01,0.01,0.02,,,,,,,,,,,,,,0.01,0.041,,0.01,,0.01,0.01,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.01,,,,,,,,0.01,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,111,8,-3.712494004305579,40.34357895781752,-3.7125612500000003,40.34356735,3.5941692717307623e-06,2225827.276117027,0.0007181089897233219,0.0012008915415593494,0.0005018670269412979,0.0006273748456285636,Yes,,,0.125,,,0.125,,0.125,,0.125,,,,,0.25,0.003394514903302095,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,857,58,-3.6738539514625583,40.43312978305334,-3.6737311999999998,40.43325437090101,1.224993119999515e-05,4734720.469289081,0.001060061658923658,0.002103357320186892,0.0007924561429252117,0.0008058644676008655,Yes,,,0.017,,,0.172,0.052,0.121,,0.034,0.069,,0.034,,0.017,0.0023360077305425784,,,,0.069,,,,0.017,0.052,0.017,0.052,,,,,,,,,,,,0.017,,0.034,,,0.017,,,,,,,,0.034,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.017,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,762,76,-3.656290004807633,40.4324975317124,-3.65602702456514,40.4322028,1.0104375399999372e-05,7521494.104425764,0.001109951874097909,0.0020227299604327975,0.000919266887621269,0.0007726508542985252,Yes,0.013,0.013,0.026,,,0.105,0.013,0.092,,0.039,0.066,0.026,0.039,,0.013,0.0012483877561982328,0.039,0.079,,0.039,,,,,,,0.053,,0.013,,,,,,0.013,,,,0.026,,0.013,,0.013,0.026,0.026,0.026,,,,0.013,,0.013,,,0.026,,,,,,,,,,,,,,,,0.013,,0.013,0.013,,,0.013,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,,0.013,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,775,20,-3.6702944253470307,40.46352371019314,-3.67026815,40.463220899999996,1.026245443494979e-05,1948851.5273586062,0.0012485760712396233,0.0020335202053578336,0.0009952867909319841,0.0008685599174579628,Yes,,,,,,0.15,,,,0.1,0.05,0.05,,,0.15,0.003504525290514935,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,112,37,-3.676261915065281,40.437726535702744,-3.6765314,40.4379971,1.2694988923126454e-05,2914535.8238633135,0.0014205849745565502,0.002925338647116983,0.0012003537287612728,0.0010062315814828573,Yes,,,0.054,,,0.108,0.027,0.081,,0.054,0.054,0.054,0.027,,0.027,0.0022785304686743827,0.054,,,,,,,,,,0.108,,,,,,,,,,,,,,,,,,0.027,,,,,0.027,,,,,0.054,,,,,,,,,,,,,,0.027,,0.027,,0.027,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,113,11,-3.6150532806502222,40.42312241126942,-3.6149386,40.4229325,5.6207812075844135e-06,1957023.3378159474,0.000588825884728932,0.001902401199423666,0.00047339393178998985,0.0006904206836611822,Yes,,,,,,,,,,0.091,0.091,,0.091,,0.091,0.0030004612644744352,,,,0.091,,,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,853,13,-3.6856695461538456,40.43308883076923,-3.6855911,40.43294,2.7996322500020207e-06,4643467.01249445,0.0006234499418983289,0.0013366347297498642,0.00030969337593918055,0.0006272983198850679,Yes,,,,,,0.154,,,,,0.077,,,,0.077,0.0018322734014214225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,114,10,-3.6720136400000003,40.43082219,-3.6720376,40.43087345,1.0520564399992648e-06,9505193.46662332,0.00038744170344606136,0.0006711791964158711,0.0002492216411149225,0.00035163497678661495,Yes,,,,,,0.1,,,,,,,0.1,0.2,0.1,0.001522393419545248,0.1,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,896,22,-3.7127338613326653,40.40793108633189,-3.712740974659323,40.40805205,2.153029979995228e-06,10218157.761114297,0.00054564091840654,0.0010525599278200955,0.00025437994100993306,0.00057773875668895,Yes,,,0.136,,,,0.045,0.227,,,,0.091,,,,0.00168473809490271,,0.045,0.045,,,,,,,,0.045,,,,,0.045,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,0.045,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,703,15,-3.677645079752417,40.46845550096683,-3.6777013574233264,40.4680445,6.604867187215932e-06,2271052.4791525393,0.0010940638034105134,0.0019917789729774027,0.000727763768209629,0.0009387959581080959,Yes,0.067,,0.067,,,,,0.067,,0.067,,,0.067,,0.067,0.004165528107722467,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,115,12,-3.6733864916666668,40.44757955833333,-3.6734218,40.447556899999995,1.5154392500000138e-06,7918496.237971856,0.0004473325838089957,0.0008832923016420147,0.00028700037589505465,0.0004166444776593746,Yes,,,,,,,,,,0.083,,,,,0.083,0.0020643415903328433,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,0.083,,,,,,,,,,,,,,,0.167,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,116,26,-3.7154431965217936,40.390495923413795,-3.71546575,40.390549500000006,3.4361812209109796e-06,7566539.227260848,0.0006704122715571162,0.0013653053386694413,0.00038705938502093146,0.0006650138745653032,Yes,,,0.038,,,,,,,0.038,,,0.038,,0.038,0.0029821481510146105,,,,0.077,,,,,0.077,0.038,0.077,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,0.038,,,,,,,,,,,,,,,0.269,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,664,44,-3.6952776650528647,40.506436636073644,-3.69528625,40.50626885,6.978476479993162e-06,6305101.138643246,0.0008033242202081018,0.0021205977844691104,0.0005811035782308216,0.0006679718483956844,Yes,0.023,,0.023,,,0.182,0.023,,,0.045,0.068,0.023,,,,0.0036449687762051177,,0.045,0.023,,,,,,0.068,,0.023,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,0.023,0.023,,,,,,,,,0.023,0.023,0.045,0.068,0.023,,,0.023,,0.023,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,117,16,-3.612473760398763,40.43067748855519,-3.61231405,40.4351002,2.2203377278693615e-05,720611.0943920958,0.005517063130271303,0.006770541998879222,0.0004405603137962275,0.005562101930422654,Yes,,0.062,,,,,,,,,,,0.062,,0.375,0.0052737243639506505,,,,,,,,,,,0.062,,,,,,,,,,,,,0.062,,0.062,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,118,7,-3.5942395793907074,40.47349853784666,-3.5940477,40.4732644,5.1879879814128545e-06,1349270.6662157064,0.0008764447771246718,0.0017027625405852934,0.0006144969452106482,0.0008050109266481627,No,,,,,,,,,,,,,,,0.429,0.008160448770964774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,119,5,-3.69381968,40.49449862,-3.6938888,40.4944309,6.312411000043121e-07,7920903.756054293,0.00042078486304793423,0.0005847096568389597,0.0003474821284613722,0.0002694123337952887,No,,,,,,0.4,,,,0.2,,,,,0.2,0.005973964035053202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,772,10,-3.7414831664707817,40.3806265828137,-3.741083498735107,40.38064093921747,3.814531293602433e-06,2621554.0600680267,0.0008350324095002581,0.0017762846989825424,0.0008286248181083301,0.00044498949205904376,Yes,0.1,,0.1,,,0.1,,,,,,,,,0.3,0.005233593514913985,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,690,25,-3.6352953875477834,40.471998957077865,-3.6352711,40.4719584,1.8201074650028964e-05,1373545.2703041476,0.0014948996596839713,0.0032354676259076353,0.0013480666108548443,0.0009717435587942283,Yes,,,,,0.04,,,0.12,,0.08,,,0.04,,0.12,0.003695850517802077,,,,0.08,,,,,0.08,,0.12,,,,,,,,,,,,0.04,,0.04,,,,0.04,,0.04,,,,,,,0.04,,,,,,,,,,,,,,,0.04,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,120,9,-3.6682428111111114,40.45256235555555,-3.6684568,40.4525815,1.4491304099930844e-06,6210621.168348093,0.0005461647900317316,0.0011229531195778258,0.0005925197689049059,0.00019568946551449563,Yes,,,0.111,,,0.111,,0.111,,0.111,0.111,,,,,0.004943508881224177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,121,21,-3.6976799047619044,40.42305391904762,-3.6977796,40.4230923,9.299912800014821e-07,22580856.887138266,0.0004314544900711714,0.0008627791751937324,0.00048302090606058026,0.00016236311925577778,Yes,,,,,,0.286,0.143,0.048,,,,,0.048,,,0.00044031240386406366,,0.048,,,,0.048,,,0.048,,0.095,,,,,,,,,,,,,,,0.048,,,,,0.048,,,,,0.048,,,,,,,,,,,0.048,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdbscan_5_5_merged,663,12,-3.6905608792682165,40.510276572093126,-3.6904197,40.51024305,2.5408262481762284e-06,4722873.1238955995,0.0006115193361318155,0.001658577611382814,0.0006707028002515929,0.00027515550916037913,Yes,,,,,0.083,0.333,0.25,,,0.083,,,,,,0.0025804459693283717,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
