param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_wholesale,shop_rel_convenience,amenity_rel_restaurant,amenity_rel_cafe,amenity_rel_clinic,amenity_rel_community_centre,amenity_rel_school,shop_rel_greengrocer,shop_rel_car_repair,shop_rel_butcher,shop_rel_printing,shop_rel_optician,shop_rel_supermarket,amenity_rel_charging_station,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_fast_food,amenity_rel_bar,shop_rel_gift,shop_rel_ticket,amenity_rel_taxi,amenity_rel_cinema,shop_rel_bakery,amenity_rel_library,amenity_rel_post_box,amenity_rel_pub,amenity_rel_college,shop_rel_hairdresser,shop_rel_kiosk,amenity_rel_atm,amenity_rel_post_office,amenity_rel_university,shop_rel_clothes,shop_rel_shoes,shop_rel_beauty,shop_rel_jewelry,shop_rel_mall,shop_rel_tobacco,shop_rel_hardware,shop_rel_vacant,shop_rel_copyshop,amenity_rel_conference_centre,shop_rel_cosmetics,shop_rel_copyshop;books,shop_rel_newsagent,shop_rel_stationery,shop_rel_variety_store,amenity_rel_research_institute,amenity_rel_theatre,shop_rel_electronics,shop_rel_sports,shop_rel_doityourself,shop_rel_interior_decoration,shop_rel_car_parts,shop_rel_erotic,shop_rel_car,shop_rel_mobile_phone,shop_rel_books,shop_rel_bicycle,shop_rel_toys,shop_rel_computer,shop_rel_coffee,shop_rel_department_store,shop_rel_food,shop_rel_seafood,shop_rel_furniture,shop_rel_merchandise,amenity_rel_arts_centre,shop_rel_antiques,shop_rel_deli,amenity_rel_events_venue,shop_rel_confectionery,shop_rel_rental,shop_rel_tattoo,shop_rel_laundry,shop_rel_kitchen,shop_rel_massage,shop_rel_pet,shop_rel_lighting,shop_rel_lottery,shop_rel_haberdashery,shop_rel_houseware,amenity_rel_dentist,shop_rel_bag,shop_rel_herbalist,shop_rel_fashion_accessories,shop_rel_perfumery,shop_rel_mobile_phone_accessories,shop_rel_bed,shop_rel_yes,shop_rel_tea,shop_rel_shoe_repair,shop_rel_nutrition_supplements,shop_rel_tailor,shop_rel_video_games,shop_rel_party,amenity_rel_car_rental,amenity_rel_shelter,shop_rel_florist,shop_rel_tyres,shop_rel_baby_goods,shop_rel_chemist,shop_rel_pet_grooming,shop_rel_grocery,amenity_rel_doctors,amenity_rel_language_school,shop_rel_travel_agency,shop_rel_farm,shop_rel_alcohol,amenity_rel_coworking_space,shop_rel_general,shop_rel_frozen_food,shop_rel_nuts,shop_rel_photo,shop_rel_medical,shop_rel_motorcycle_repair,shop_rel_appliance,amenity_rel_hospital,amenity_rel_veterinary,shop_rel_money_lender,shop_rel_sewing,shop_rel_hearing_aids,amenity_rel_parcel_locker,shop_rel_music,shop_rel_skate,shop_rel_model,shop_rel_pastry,shop_rel_motorcycle,shop_rel_funeral_directors,amenity_rel_funeral_home,shop_rel_medical_supply,shop_rel_galician,shop_rel_car;car_repair,shop_rel_charity,shop_rel_wine,shop_rel_storage_rental,shop_rel_outpost,shop_rel_beverages,shop_rel_games,shop_rel_telecommunication,amenity_rel_money_transfer,shop_rel_fabric,shop_rel_curtain,shop_rel_estate_agent,shop_rel_craft,shop_rel_cannabis,shop_rel_locksmith,shop_rel_dairy,shop_rel_art,shop_rel_health_food,shop_rel_outdoor,shop_rel_fishing,amenity_rel_surf_school,shop_rel_pasta,shop_rel_leather,shop_rel_chocolate,shop_rel_bathroom_furnishing,amenity_rel_social_centre,shop_rel_printer_ink,shop_rel_dry_cleaning,shop_rel_orthopedics,shop_rel_watches,shop_rel_printshop,amenity_rel_bicycle_rental,shop_rel_paint,shop_rel_video,amenity_rel_aparthotel,shop_rel_pawnbroker,shop_rel_confectionery;ice_cream,shop_rel_repair,shop_rel_hvac,shop_rel_e-cigarette,shop_rel_boutique,shop_rel_pyrotechnics,shop_rel_hairdresser_supply,amenity_rel_bureau_de_change,amenity_rel_freeshop,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_vacuum_cleaner,shop_rel_trade,shop_rel_mobility_scooter,amenity_rel_parking_entrance,shop_rel_tableware,shop_rel_second_hand,shop_rel_psychic,shop_rel_frame,shop_rel_religion,shop_rel_carpet,amenity_rel_clock,shop_rel_delivery,shop_rel_hookah,shop_rel_household_linen,shop_rel_camera,shop_rel_charcutier;cheese;wine;butcher,shop_rel_electric_scooter,shop_rel_tool_hire,shop_rel_garden_centre,shop_rel_collector,shop_rel_anime,shop_rel_knives,shop_rel_dog_wash,shop_rel_training_centre,shop_rel_household_supply_store,shop_rel_lawyer,shop_rel_bookmaker,shop_rel_doors,shop_rel_military_surplus,shop_rel_bus_tickets,shop_rel_agrarian,shop_rel_yoga,shop_rel_electrical,shop_rel_pottery,shop_rel_greengrocer;health_food,shop_rel_surf;skate;snowboard,shop_rel_catalogue,shop_rel_gold_buyer,amenity_rel_marketplace,shop_rel_accessories,shop_rel_candles,amenity_rel_office,shop_rel_wool,shop_rel_bicycle_repair,shop_rel_weapons,shop_rel_hifi
Barcelona_hdbscan_5_5,469,9,2.1742982333333334,41.39438495555555,2.1743069,41.3943714,4.85077200000607e-07,18553747.733327266,0.0002907472578031344,0.00046558337572890496,0.0002724757400005907,0.00019081475083421076,Yes,,,0.111,0.111,,,,,,,,,,,,0.222,,0.111,,,,,,,,,,0.222,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,470,5,2.1701116629251493,41.4041939986045,2.1701003,41.4042263,2.8074251793002866e-07,17809913.642101705,0.00024089272885299677,0.00041139662379873854,0.00022783181818476788,0.0001595161485286576,Yes,,,0.4,,,,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,471,13,2.170552569230769,41.37812293076924,2.1705298,41.3781135,5.17127740000894e-07,25138856.40707947,0.00023745770118846227,0.0004844446332245799,0.00023113648776494584,0.00015501296910875537,No,,,0.385,0.154,,,,,,,,,,,,0.077,0.154,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,472,22,2.1697999636363634,41.37787889090909,2.169787,41.37788775,1.0192162000046164e-06,21585214.20666229,0.0003708693226366685,0.000723340098904603,0.0003320750141780553,0.0002771340681614172,Yes,,0.182,0.182,,,,,0.045,,,,,,,,0.045,0.409,0.045,,,,,,,,0.045,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,473,13,2.1711675692307693,41.3990762,2.1711987,41.3991342,6.294570300033904e-07,20652720.329344768,0.0003563489675842834,0.0006144447106814945,0.0003206259560120832,0.0002097039048093484,Yes,,0.077,,0.077,,,,,,,,,,0.077,,0.077,,0.077,,,,,0.077,,,,,0.154,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,474,9,2.176766611111111,41.396160244444445,2.1767398,41.396129,6.351030000021841e-07,14170929.754652472,0.0003356961031916627,0.0006177249413838971,0.0003004233214961249,0.0002416535863636673,Yes,,0.111,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,0.111,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,475,11,2.174362927272727,41.39620057272728,2.174384,41.3961795,4.4187983999829824e-07,24893645.2951607,0.0002770310850801212,0.0005150536138294565,0.0002699070583836084,0.00016379333481265736,Yes,,,0.273,0.091,,,,,,,,,,,0.091,0.091,0.091,0.091,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,476,8,2.1712569999999998,41.396551200000005,2.17127365,41.39657355,2.730933000003567e-07,29294017.831962746,0.0001891548997944199,0.0004170420242604808,0.00011080062048564225,0.00020359184659472597,Yes,,,0.375,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,477,8,2.1720814875,41.397125575000004,2.17210335,41.397124950000006,1.0495432000417578e-07,76223637.09928001,0.00015752678854848853,0.00035982135954056027,0.00018844733639340302,5.40687698682157e-05,Yes,,,0.375,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,478,11,2.176509190909091,41.39753801818181,2.1764722,41.3975079,5.244710399975454e-07,20973512.665354185,0.00031790567905685697,0.00048640540932953113,0.00021380777030931318,0.00025585997881754784,Yes,,,0.182,,,,,,,,,,0.182,,,0.091,,,,,,,0.091,,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,479,9,2.175378588888889,41.39680226666667,2.1753489,41.3969312,5.235112799954691e-07,17191606.645186123,0.00032058363553914187,0.0005277616455984562,0.0002409702030654411,0.00024549908350049134,Yes,,0.222,0.222,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,480,20,2.1743499099999997,41.39759037,2.1743976,41.397572,1.4842010699960674e-06,13475263.159629034,0.0004740373481210952,0.0009013286842210954,0.0003959568548465951,0.0003116763499203597,Yes,,,0.15,0.2,,,0.05,,,,,,0.05,,0.05,0.05,,,,,0.05,,,,,,,,,0.05,0.05,,,0.05,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,481,12,2.1748833,41.39888020833333,2.1748348,41.3989059,3.9965280000085863e-07,30026062.622291695,0.0002603159064896332,0.0005352787763419989,0.00013418736900324362,0.00026359584423397313,Yes,,,0.167,0.083,,,,,,0.083,,,,,,,,0.083,,,,,0.167,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,482,7,2.1757002142857145,41.398540614285714,2.1757625,41.3986236,5.60906410002206e-07,12479800.328850709,0.00030205656867761036,0.0004854789921712749,0.00020680173685763074,0.0002483896732879538,Yes,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,483,12,2.1750514606935205,41.376896334810574,2.17500155,41.37703210905626,1.7182754999983146e-06,6983746.203686062,0.0005387170231868864,0.0011240259742950024,0.00023489632873390445,0.0005719296497065658,Yes,,,0.25,,,,,,,,,,,,,,,0.25,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,484,8,2.183921081369385,41.38642126868487,2.183961475477539,41.386446750000005,6.319507300041975e-07,12659214.745976893,0.00034355536103062965,0.0006824158586001182,0.00032348307800334766,0.0001924076647653495,Yes,,,0.375,,,,,,,,,,,,,,,0.25,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,485,12,2.1697591583333335,41.41147113333333,2.1697256,41.4114694,1.9404345599953664e-06,6184181.75361124,0.0005112365426148012,0.001182055723943069,0.00039796470207446654,0.0004472976718265664,Yes,,,0.167,,,,,,,0.083,,,,,,0.083,,,,,,,0.167,,0.083,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,486,12,2.1656177548611435,41.40617589723022,2.1656396,41.40614045,1.047797379996038e-06,11452595.920830967,0.0003952669819427649,0.0007880423591470867,0.00024120539493237533,0.00036460483906497997,Yes,,0.083,0.25,,,,0.167,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,487,10,2.1603294,41.3790325,2.16044675,41.37912985,8.093152600061662e-07,12356124.361134386,0.0003601953884732101,0.0007953676005471767,0.0003437114603849845,0.0002331876154533334,Yes,,,0.4,0.1,,,,,,,,,0.1,,,0.1,,0.2,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,488,14,2.1712259857142855,41.40677750714286,2.1711973,41.40682545,8.194843199999326e-07,17083914.430481296,0.000345705820170464,0.0009118400863733632,0.00037361664244275823,0.00017527046635878462,Yes,,,0.143,0.143,,,,,,,,,0.214,,,,0.071,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,489,10,2.1799804299999996,41.40515136,2.17996295,41.4051374,3.880770599970729e-07,25768078.123647466,0.0002844451191276934,0.0003835020762660401,0.0002238653883475806,0.00018710788973190867,Yes,,0.1,0.2,0.1,,,,,,,,,0.1,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,490,8,2.1752363,41.394142900000006,2.1752539,41.3941909,2.3998560000180084e-07,33335333.45309039,0.00026479423511457744,0.0004582929412496712,0.00028069364527899944,0.00010180033153298323,Yes,,0.125,0.25,,,,,,,,,,0.125,,0.25,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,491,7,2.169392785714286,41.39734384285714,2.1693867,41.3973955,6.014896400005521e-07,11637773.179258041,0.0002934119392047483,0.0005821422131420517,0.00019020517815225641,0.00028248132609440214,Yes,,,0.143,0.143,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,492,8,2.167713620072642,41.40490416098231,2.167742336357853,41.40471915,7.487529634768135e-07,10684431.83563805,0.0005180963344360224,0.0008024905371909693,0.00016284347075260562,0.0005360597640563298,Yes,,,0.125,0.25,,0.125,,,,0.125,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,493,14,2.1670267285714293,41.40703750714287,2.16696825,41.407119800000004,9.729050400032548e-07,14389893.59121129,0.0003462601946245114,0.0007144093550608312,0.00023243212658619896,0.00031658662200851576,Yes,,,,0.071,,,,,,,,,0.071,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,0.071,,,,,,,,,0.071,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,494,9,2.1534149222222223,41.3900826,2.1533823,41.3900823,4.4345350000336426e-07,20295250.798407774,0.00026258617215418667,0.0005618655497991838,0.00017586924295420674,0.00023736048533997095,No,,,0.444,0.222,0.111,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,495,32,2.178806209375,41.391439581250005,2.1788743,41.3914488,1.5480534599961468e-06,20671120.750622947,0.00046352996319043536,0.001000747665719356,0.00036078871445021895,0.0003571635343556456,Yes,,0.031,0.094,0.094,,,,,,,,0.031,0.062,,,0.031,,0.062,,,,,0.031,,,0.031,,0.031,,,,,0.031,,,,,,,,,,,,,0.031,,,,,,,,,,,,0.062,,0.031,,,,,,,,,,0.031,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,0.031,,,,,,,,,,,,,,,,,,,,,0.031,0.031,0.031,0.031,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,496,17,2.178190847058824,41.3928881,2.1781589,41.3928277,1.4077739500050255e-06,12075802.36865394,0.0004253330467268507,0.0009690426691161079,0.0003869751186980273,0.000257051365890308,Yes,,,0.235,0.059,,,,,,,,,,,,,,,,,,,0.059,0.118,,,,,,,,,0.059,,,,,,0.059,,,,,,0.059,,,,,,,,,,,,,0.059,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,497,12,2.177347975,41.39188272500001,2.1773245,41.391788399999996,8.237469799989193e-07,14567579.962497396,0.0003681768086046572,0.0007236895268262156,0.00019923778559378092,0.00035743889017252414,Yes,,,,0.25,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,498,5,2.17250908,41.40630358,2.1725269,41.4063354,1.4637329999796676e-07,34159235.325496204,0.00017031507541570857,0.00030152908781693805,0.00015241442713858264,0.0001135304082613123,Yes,,,,0.2,,,,0.2,,,,,0.2,,,,,,,,,,,,,0.2,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barcelona_hdbscan_5_5,499,13,2.1684976615384617,41.406712638461535,2.1684299,41.4066885,8.218687200025014e-07,15817611.357639251,0.0003408330895676816,0.0006071590400214292,0.00029614476069982613,0.00023329705902974798,Yes,,,0.154,0.077,,,,0.077,,0.077,,,0.077,,,0.077,,,,,,,0.077,,0.077,,,0.077,,,,,,0.077,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
