param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,shop_rel_clothes,shop_rel_confectionery,amenity_rel_atm,amenity_rel_post_box,shop_rel_convenience,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_clinic,shop_rel_agrarian,amenity_rel_cafe,amenity_rel_pub,amenity_rel_bar,shop_rel_toys,shop_rel_gas,shop_rel_truck,amenity_rel_hospital,amenity_rel_charging_station,shop_rel_vacant,shop_rel_bakery,amenity_rel_doctors,amenity_rel_taxi,amenity_rel_biergarten,shop_rel_hairdresser,shop_rel_paint,shop_rel_variety_store,shop_rel_lottery,shop_rel_tobacco,shop_rel_furniture,shop_rel_butcher,amenity_rel_library,amenity_rel_bank,amenity_rel_fast_food,shop_rel_car,shop_rel_computer,shop_rel_motorcycle,shop_rel_pet,shop_rel_beauty,shop_rel_hifi,shop_rel_electronics,shop_rel_doityourself,shop_rel_supermarket,shop_rel_grocery,shop_rel_ticket,shop_rel_hardware,amenity_rel_dentist,shop_rel_wholesale,shop_rel_kitchen,shop_rel_sports,shop_rel_car_repair,amenity_rel_veterinary,shop_rel_ice_cream,shop_rel_dry_cleaning,shop_rel_interior_decoration,shop_rel_newsagent,amenity_rel_cinema,shop_rel_florist,shop_rel_video,shop_rel_chemist,shop_rel_kiosk,shop_rel_tea,shop_rel_mobile_phone,shop_rel_shoes,shop_rel_estate_agent,shop_rel_beverages,shop_rel_pet_grooming,shop_rel_gift,shop_rel_greengrocer,shop_rel_mall,shop_rel_bicycle,shop_rel_optician,shop_rel_appliance,shop_rel_yes,shop_rel_stationery,shop_rel_books,shop_rel_cosmetics,shop_rel_outdoor,shop_rel_funeral_directors,shop_rel_bed,shop_rel_herbalist,shop_rel_general,shop_rel_travel_agency,shop_rel_fabric,amenity_rel_post_office,shop_rel_lighting,shop_rel_jetski,shop_rel_copyshop,shop_rel_second_hand,shop_rel_nutrition_supplements,amenity_rel_community_centre,shop_rel_perfumery,shop_rel_laundry,amenity_rel_college,shop_rel_car_parts,amenity_rel_parcel_locker,shop_rel_radiotechnics,shop_rel_musical_instrument,amenity_rel_language_school,shop_rel_video_games,shop_rel_jewelry,shop_rel_massage,shop_rel_games,shop_rel_sewing,shop_rel_tattoo,shop_rel_alcohol,shop_rel_outdoor;hunting,shop_rel_medical_supply,shop_rel_pawnbroker,shop_rel_tyres,amenity_rel_bureau_de_change,shop_rel_pastry,shop_rel_wine,amenity_rel_car_rental,shop_rel_watches,shop_rel_accessories,shop_rel_bookmaker,shop_rel_deli,shop_rel_erotic,amenity_rel_arts_centre
Alicante_hdbscan_5_5,0,6,-0.4778920223213961,38.16573133753895,-0.47780484999999995,38.16571265,5.676708946561005e-07,10569504.366847709,0.0002936647674226135,0.000729373246331004,0.0002946223399936588,0.00021613404930612652,No,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,1,24,-0.4815202488161221,38.16630954518036,-0.4816123904591536,38.16627041662962,3.8139580869972005e-06,6292675.339517336,0.0009008007001810727,0.0016846221784114776,0.0009590479368898112,0.00030448380557258887,Yes,0.458,0.042,0.042,0.042,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,2,13,-0.5736876565772957,38.40209412270196,-0.5761144632551165,38.403134058571005,0.001258156961899738,10332.574069590502,0.011960723404852536,0.03229898661659025,0.009507505677979328,0.010209836212914577,Yes,0.308,,,0.077,0.077,0.077,0.154,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,3,11,-0.6112842645684617,38.34371188437296,-0.6130366,38.3443215254192,0.00014647258237031186,75099.37916018856,0.004253986816659824,0.013625446053991184,0.005004915272383477,0.002057889258328867,Yes,0.091,,,,,0.182,0.091,,,0.091,0.273,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,4,12,-0.5678806693870847,38.34049187459363,-0.5676106772590837,38.3394575,0.00022111628259038804,54270.08748256535,0.004960585473012537,0.010548204744107361,0.004317622016770493,0.003613140396342493,Yes,0.333,,,,,,,,,,,,,0.083,0.083,0.083,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,5,26,-0.5210467507856362,38.28208073999385,-0.5207877000000001,38.28250415,2.3159792379998035e-05,1122635.2798591973,0.0016597535588577942,0.005032758610254716,0.0007630972299892161,0.0020291885644729006,Yes,0.308,,,,,0.038,,0.038,,,,0.038,0.192,,,,,,0.115,0.038,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,6,11,-0.5191222885764388,38.31397246612877,-0.5183264702337734,38.313556445640664,2.1016423661172676e-05,523400.18346328964,0.0021506620217852405,0.005983355353598753,0.0024055057304663697,0.0007301297039061066,No,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,7,11,-0.5204378875164903,38.30378935633464,-0.5200815,38.3043756,2.319654835633814e-05,474208.4827027466,0.002059032076970727,0.005185034473642728,0.0008338667889331503,0.0022041497670262614,No,0.273,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,8,27,-0.49055751094533306,38.386990902900784,-0.490907,38.3871464,7.312627990216361e-05,369224.3067215175,0.0017314298699358328,0.006383505303427329,0.0018248688893877892,0.0015782751444723387,Yes,0.037,,,,,,0.148,0.037,0.037,,,0.074,,,,,,,,0.037,,,,0.074,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,9,11,-0.4508036179887649,38.38467267499945,-0.4507499,38.3850051,5.718871636148265e-06,1923456.3564026144,0.0008385254890095194,0.0022319507346383383,0.0005142998986093398,0.0009514092819042107,Yes,0.182,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,0.182,0.182,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,10,16,-0.44395631521878504,38.38841491915382,-0.44335454533162116,38.38855146252091,2.051585761879388e-05,779884.5311415568,0.002151409441848982,0.003337920480107187,0.002027295353167824,0.001200059830296444,Yes,0.125,,,,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,0.25,,,0.125,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,11,10,-0.50034419,38.3775694,-0.50033815,38.377837,5.123905050002701e-06,1951636.4769473488,0.0009922896031513808,0.0018862220240739758,0.0005388478717597393,0.0010170799889893008,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,12,10,-0.45450401796683754,38.37538922746575,-0.4540098622662364,38.3751511950243,1.03443836626062e-05,966708.1506410954,0.001449861388654864,0.0025750762917001405,0.0008616640189780985,0.0013041868631418834,Yes,0.3,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,13,8,-0.4125407298347835,38.382415040250216,-0.41249199999999997,38.38205221100087,2.3567172332394265e-06,3394552.3405044214,0.0007215188123721077,0.0012183468665224696,0.0003679732006843097,0.0007066076545834153,Yes,0.375,,,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,14,7,-0.4202035578845504,38.37516378463822,-0.4195226,38.374849022268464,4.570479527745211e-06,1531567.9585711574,0.0010075621579614415,0.002088215323319131,0.0008295878424480024,0.000750870295142744,Yes,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,15,16,-0.44054490161043125,38.36773707017174,-0.44043295,38.3680902,3.0899585574202236e-05,517806.29748504603,0.002437077929960195,0.0036327996314292725,0.001976293601058371,0.0017243764012380663,Yes,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,0.125,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,16,11,-0.4168612334809991,38.385284171681185,-0.4168893,38.3854977,2.3263493000001637e-06,4728438.67427786,0.0005318451689821771,0.0013930541565786137,0.00027235303966246306,0.0005824318650264434,Yes,,0.091,,,,,,,,,0.182,0.091,0.091,,,,,,,0.091,,,,0.091,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,17,6,-0.4155061,38.38322018333333,-0.41549505,38.383209949999994,9.526384000088638e-08,62982974.44176272,0.00012525987624872564,0.00023472148093672628,0.00010852144181374524,9.843179392734451e-05,Yes,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,0.167,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,18,16,-0.5058969427886908,38.37436205339359,-0.5059498,38.37476316040069,5.4374695433075585e-05,294254.52175070683,0.002173411248122048,0.005826650540493889,0.0013308238491305142,0.0023208182274066097,Yes,0.062,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.062,,,,,0.125,,,,,0.125,0.062,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,19,7,-0.430354136167861,38.35862293519709,-0.4306137082248677,38.35889190536185,6.669282436590942e-06,1049588.1778217368,0.0011511177259680093,0.0020809260364113894,0.0009760374643769206,0.0007743917544070502,No,0.143,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,20,12,-0.42151174510706685,38.359051044932706,-0.42138935,38.359039949999996,2.775009605312354e-06,4324309.356273123,0.0004109555672763638,0.0013231107246397913,0.00042252877561272555,0.0004026793670630148,No,,,,,,,0.083,,,,0.083,,,,,,,,,,,,,,,,,,,,,,0.583,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,21,8,-0.410665375,38.366960862499994,-0.41051645000000003,38.3666561,3.161293549999018e-06,2530609.661352861,0.0008694436854225904,0.001987922424805456,0.0003327517571328463,0.0009325391264405732,Yes,0.5,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,22,9,-0.4245470117990736,38.360483968674515,-0.4245879553081588,38.36033041751065,4.473360786552531e-06,2011910.1564656042,0.000935373372080367,0.001962854748565529,0.00033646192953306383,0.0010423039746704137,No,0.222,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,23,11,-0.4168671363636363,38.37058640909091,-0.4168606,38.3705116,1.5622419000035119e-07,70411630.87467615,0.00021432942962849473,0.0003042780390358903,0.00018586136706856326,0.00012589313978324644,Yes,,,,,,0.273,,0.091,,,,0.091,,,,,,,0.182,,0.091,,,0.091,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,24,10,-0.41394532,38.368371790000005,-0.41395565,38.368449,2.0859962199979873e-06,4793872.541154292,0.0004958900409251573,0.0010475707539348434,0.0004731815249986001,0.00032737183278267346,Yes,0.2,,,,,,,,,,,0.2,,,,,,,0.1,,,,,,,0.1,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,25,6,-0.4123542166666667,38.37082293333333,-0.4123308,38.3709682,2.823057600002061e-07,21253551.468434863,0.0003049429200336058,0.0008470430929905287,8.049197510036574e-05,0.0003840848936831252,Yes,0.167,,,,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,26,7,-0.41430501428571426,38.37026614285714,-0.4144339,38.3701775,2.4890976000392266e-07,28122641.71517294,0.0002279441017043478,0.00043953256247137527,0.0001974283192059652,0.000150503135774906,No,0.571,,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,27,6,-0.43503521666666667,38.36868391666667,-0.43501615,38.3687659,6.143737500047774e-07,9766042.250264343,0.000310212739577011,0.000671181793973323,0.00022557540806173934,0.0002782744892901735,Yes,0.167,,,,,,,,,,,0.167,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,28,6,-0.4333578666666667,38.36839346666667,-0.43335294999999996,38.36835285,9.511679999920046e-08,63080339.12043335,0.00012954797513619237,0.0002887668590528014,8.137546040148668e-05,0.00013199668766821458,Yes,0.333,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,29,9,-0.42634472222222225,38.36766224444444,-0.4263188,38.3676726,8.229759999881284e-08,109359203.67215845,0.00014423316813473813,0.00027946043890383557,0.00015621097399050175,5.3166345057996714e-05,Yes,,,,,,,,,,,0.111,,,,,,,,,,,,,0.111,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,30,16,-0.41468473125000005,38.3709911375,-0.4145819,38.3709973,2.591772899993342e-07,61733803.914845705,0.00021378039801661248,0.00046972711480378,0.00020313517272604062,0.00012768913361631347,Yes,0.062,0.125,,,,,,,,,,0.188,,,,,,,,0.062,,,,0.062,,,0.062,,,,,,0.062,,,,,0.062,,,,,,,,0.062,,,,,,,,,,,,,,,,,,0.125,0.062,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,31,22,-0.41462161871585496,38.371957071174094,-0.41452205,38.37190955,3.5440080000044796e-07,62076609.3078012,0.0002833472503851507,0.0005162768247892484,0.00013809010949772716,0.0002756263067609748,Yes,0.045,,0.045,,,,,,,,0.091,0.045,0.045,,,,,,0.045,0.045,,,,0.136,,,0.045,0.045,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,0.136,0.045,,,0.045,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,32,17,-0.4869382626530811,38.37263284034512,-0.4871978,38.3726991,2.7554265596459472e-05,616964.3658433916,0.001377223832358802,0.0035861474081475514,0.0009689209145726898,0.001348792192002016,Yes,,,,,,,0.059,0.059,,,,0.059,0.059,,,,,,,,,,,,,,,,,0.059,,0.059,0.059,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,33,11,-0.4217724090909091,38.36774770909091,-0.4217244,38.367754,8.104382000335469e-08,135729041.3944539,0.00030800808795892635,0.0007403009057635266,0.00036731675568678633,1.8825391680199034e-05,Yes,,,,,,,,,,,0.273,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,0.182,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,34,20,-0.42418729000000005,38.36746616,-0.42425625,38.367471,9.890092000011101e-07,20222258.80201878,0.00055725099885785,0.001248955500288739,0.000632973444861623,0.00012834439761883365,Yes,0.05,0.05,,0.05,,,,0.05,,,0.05,0.05,,,,,,,,,0.1,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.05,0.05,,,,,,,,,,,,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,35,13,-0.43301482307692307,38.364083223076925,-0.4330232,38.3641351,7.283628000029887e-07,17848248.153182257,0.0003597699298461714,0.0007888750283134611,0.0001656334839515203,0.00036133787545362023,Yes,0.077,,,,,,,,,,0.077,0.231,,,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,36,6,-0.4276285962592216,38.367425636066734,-0.42760808877766476,38.3674427,1.4654365001616006e-07,40943432.20834442,0.00016889784883150193,0.00034132120919491986,0.00017350682838796562,9.5028301621534e-05,Yes,,,,,,,,,,,0.167,,,,,,,,,,,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,37,7,-0.4338830857142857,38.367407514285716,-0.4339871,38.3675389,2.491978499998276e-07,28090129.991108842,0.0002642309581294669,0.0004182193790140016,0.00016763048161759687,0.00021855754017588026,Yes,,0.143,,,,,,,,,0.143,,,,,,,,,0.143,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,38,7,-0.428727339818114,38.366604680973424,-0.4287264,38.3666426,2.271714007442453e-07,30813737.89599844,0.00021230639783873916,0.0003578158789761279,0.00020684410723266781,0.00012173772603383241,Yes,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,39,8,-0.4278749375,38.366209675,-0.4278972,38.36620635,9.72512999983081e-08,82261111.16395542,0.00012350912318907298,0.0003096589446972527,0.00015060941153776256,5.167087549963952e-05,Yes,,0.375,,,,,,,,,,,,,,,,,,,,,,0.125,,0.125,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,40,8,-0.5242487233684971,38.344337081583404,-0.5245288434739885,38.3441497,1.2009351239996511e-05,666147.5578594472,0.0014606135967405837,0.0024099956888546698,0.0010027488647629528,0.0012107432004630292,Yes,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,41,10,-0.43248714,38.36570664,-0.4325238,38.36567165,7.311734499980525e-07,13676645.397923892,0.0003053640112350323,0.0007283693494377305,0.0002891655933889811,0.00022590892058382361,Yes,0.1,,,,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,42,26,-0.5141032344038553,38.32950131205121,-0.51413235,38.32935803606394,2.3310598452586676e-05,1115372.4797277735,0.0015462540139564525,0.004004953137842612,0.0011713103482423248,0.0013695455720155092,Yes,0.077,0.038,,,0.038,,0.077,0.038,,,0.038,,,,,,,,,0.038,,,,0.038,,,,,,,,0.192,,,,,,,,,,0.077,,,,,,,,,0.038,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,43,10,-0.5078845545678246,38.33151870316679,-0.5078811999999999,38.33138359252922,1.819505950268979e-05,549599.7415409216,0.0014973782028895825,0.003598687064346488,0.001246006296893584,0.001252177292961665,Yes,0.3,,,,,,0.1,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,44,14,-0.43109314285714284,38.363013821428574,-0.43112815000000004,38.3629843,7.09763999998457e-07,19724866.29362779,0.00029889817512561136,0.00070100951349121,0.00018406868560514992,0.000282404603813852,Yes,0.143,0.143,,,,,,0.071,,,0.071,,,,,,,,,0.071,,,,0.071,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,45,13,-0.43148316923076924,38.3642593,-0.4314956,38.3642024,2.643657399993634e-07,49174299.2115064,0.00024854900677954734,0.0004960393619831511,0.00010019310113373222,0.0002597761669652635,Yes,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,0.077,0.077,,,,,,,,,0.077,,,0.231,,0.077,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,46,11,-0.46539910187546146,38.36994914612485,-0.465327,38.3697676,8.794950600058799e-06,1250717.6560976317,0.0011068185616213983,0.0028226886401721703,0.0011812163318894535,0.0005464888692719598,Yes,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,0.273,,,,,,,0.091,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,47,14,-0.4930704496020311,38.37473974373115,-0.49275889774589565,38.374899563132445,2.7717198766224206e-05,505101.54789019324,0.0020192557502480245,0.0035494291351914234,0.0015558479345605632,0.0014573142081195727,Yes,0.071,,,,,,0.143,0.071,0.143,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,48,12,-0.5028230865322613,38.354139472491546,-0.50282315,38.3542152,9.15652776365688e-06,1310540.4482722292,0.0009650703657998094,0.00268667151968925,0.0005968442650500607,0.0010894814319704555,Yes,0.083,0.083,,,,,0.083,,,,,,,0.083,,,,,,,0.083,,,,,0.083,,,,,,,0.083,,,,,,,,,0.25,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alicante_hdbscan_5_5,49,8,-0.4996253907529728,38.36822633402644,-0.4997404500880775,38.36830799322156,7.449077420162228e-06,1073958.498316396,0.0010026201634876265,0.002232543789808916,0.0005518895523285145,0.0011235524426584742,No,,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
