Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Eroski,has_BM,has_Dia,has_Lidl,has_Covirán,has_Telepizza,has_General Óptica,has_Burger King,has_McDonald's,has_Clarel,has_Mercadona,has_Carrefour Express,has_Alain Afflelou,has_KFC,has_Calzedonia,has_Vitaldent,has_Movistar,has_Orange,has_Mango,has_Halcón Viajes,has_Vodafone,has_Marionnaud,has_Domino's,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
33,Bilbao_hdbscan_5_5,33,15,-2.927673632702275,43.24886150752896,-2.9275275,43.2490381,5.357914499993606e-06,2799596.746088035,0.0008512478476792,0.001437685407116,0.0006996874041398,0.0005613784127911,Yes,,0.133,,,,0.133,,,,,,,,,,,,0.067,0.133,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,0.067,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9277213 43.2478263, -2.9286907 43.2485395, -2.9290845 43.2491379, -2.9275275 43.2499353, -2.9270162 43.2495686, -2.926544 43.2490541, -2.927314442492404 43.2478777538461, -2.9277213 43.2478263))",234.0,47.42,25.03,17870.0,90.34,2132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,Mixed
34,Bilbao_hdbscan_5_5,34,6,-2.950109233333333,43.26079015,-2.9501642,43.260776750000005,6.613937200015144e-07,9071752.299048534,0.0003879685984798,0.0006379438248103,0.00026374570244,0.0003115054988819,No,,,,,,,,,,,,,,,,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9500769 43.260357, -2.9504226 43.2606053, -2.9502515 43.2609731, -2.949715 43.2612917, -2.9498282 43.2609482, -2.9500769 43.260357))",22.0,47.42,25.03,17870.0,90.34,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
35,Bilbao_hdbscan_5_5,35,7,-2.949639271428571,43.26840692857143,-2.9496219,43.2682808,2.451902600001357e-07,28549258.03331717,0.0002742927683318,0.0003351977585647,0.0001858327720927,0.0002116286553249,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,0.143,,,,,0.143,,,,,,,,0.286,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9498907 43.268197, -2.9498555 43.268657, -2.9494622 43.2686591, -2.9493601 43.2682214, -2.9496219 43.2682012, -2.9498907 43.268197))",16.0,47.42,25.03,17870.0,90.34,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
36,Bilbao_hdbscan_5_5,36,10,-2.9148265448186264,43.259121074477946,-2.9147413,43.2591639,2.26757648691157e-06,4409994.57249619,0.0006408267433879,0.0011020631354219,0.0003891269455744,0.0005830821255733,No,,,,,,,,,,,,,,,,,,,0.2,,,,0.1,,,,,,,,,0.2,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.915558837463613 43.25832205970351, -2.9147076 43.2602167, -2.914362 43.2594537, -2.914386 43.2591147, -2.914663480554358 43.258388024734636, -2.915558837463613 43.25832205970351))",87.0,47.42,25.03,17870.0,90.34,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Local
37,Bilbao_hdbscan_5_5,37,33,-2.9158133914391087,43.26251150032186,-2.9158721,43.2624662,7.7529264400045e-06,4256457.255897922,0.0008988931399862,0.0019816543323784,0.0006371411677253,0.0008313994252571,Yes,0.03,0.03,0.03,,,0.061,0.03,,,,,,,,,0.03,,,0.061,,0.061,0.03,0.152,0.061,,,,,,0.03,,0.03,,,,,,,,,,,,0.03,,0.03,,,0.061,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9151928 43.2607181, -2.9156041 43.2613427, -2.9165549 43.2630536, -2.9167851 43.2635148, -2.9168018 43.2636446, -2.9167025 43.2642825, -2.9159868 43.2641008, -2.9146267 43.2616488, -2.914708 43.2611103, -2.9151928 43.2607181))",258.0,47.42,25.03,17870.0,90.34,2553.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,Local
38,Bilbao_hdbscan_5_5,38,45,-2.9312990181491587,43.24925526112521,-2.9313208,43.2495015,1.9260669739996943e-05,2336367.354171098,0.0016967748359234,0.0032319932661806,0.000813133515864,0.0016669128021353,Yes,0.022,0.067,0.022,,0.022,0.022,0.067,,,,,,0.022,,,,,0.044,0.089,0.067,0.044,0.022,0.022,0.044,0.067,,0.111,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,0.089,,,,,,,,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9308326 43.2460571, -2.9325606 43.2476894, -2.9328272 43.2504944, -2.9322989 43.2513013, -2.9314019 43.2521055, -2.930475 43.2521749, -2.9298971 43.250331, -2.9296789 43.2472281, -2.9308326 43.2460571))",1055.0,47.42,25.03,17870.0,90.34,3643.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,17.0,Mixed
39,Bilbao_hdbscan_5_5,39,8,-2.9340398125,43.250948125,-2.93404365,43.25093165,1.4062671999953233e-07,56888193.08326757,0.0001874257249411,0.0003735219381515,7.032240819066167e-05,0.0002049833575557,Yes,,0.125,,,,0.125,0.125,,,,,,,,,,,,0.25,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9339588 43.2506452, -2.9340016 43.2507508, -2.9340837 43.2509534, -2.9341421 43.2511406, -2.9339289 43.2513048, -2.9339588 43.2506452))",5.0,47.42,25.03,17870.0,90.34,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
40,Bilbao_hdbscan_5_5,40,17,-2.933745970588236,43.24885174117647,-2.9336983,43.2486962,1.9660190399971065e-06,8646915.240467366,0.0006106274203513,0.0009978808523533,0.0003042124988047,0.0005940427663936,Yes,0.059,,0.059,,,,0.059,,,,,,,0.059,,,,,0.059,,0.118,,0.118,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,0.059,,,,,,,,,0.118,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.933814 43.2478981, -2.9344192 43.2481777, -2.9339821 43.2497385, -2.933373 43.2497773, -2.9334541 43.2485018, -2.933814 43.2478981))",98.0,47.42,25.03,17870.0,90.34,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Local
41,Bilbao_hdbscan_5_5,41,8,-2.9122866,43.250255775,-2.91233545,43.25039655,2.544455689995021e-06,3144090.9077161625,0.0006718004719398,0.0012196786526062,0.0004178390479599,0.0006327176260969,Yes,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.25,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9127412 43.2492098, -2.9128225 43.2504917, -2.9115716 43.2512439, -2.9118162 43.2505337, -2.9124308 43.249403, -2.9127412 43.2492098))",84.0,47.42,25.03,17870.0,90.34,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,Mixed
42,Bilbao_hdbscan_5_5,42,15,-2.9471097534373443,43.26901805422259,-2.9471057,43.2691279,6.495138651484079e-07,23094195.22025544,0.0002778003933483,0.0006058898994666,0.0001610785118745,0.0002776082253919,Yes,,,,,,,,0.067,,,,,,,,,,,,,,,0.067,,,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9470118 43.2685167, -2.947413401560169 43.26859991333891, -2.9472666 43.2692561, -2.9471265 43.2693917, -2.9470876 43.269371, -2.9469505 43.2692724, -2.9466711 43.2686001, -2.9470118 43.2685167))",30.0,47.42,25.03,17870.0,90.34,1476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
43,Bilbao_hdbscan_5_5,43,6,-2.93640985,43.251085366666665,-2.93626185,43.2510543,6.834187799994984e-07,8779389.995698398,0.0003353286933343,0.0008328160502855,0.000373183943697,0.0001868216856314,Yes,0.167,,0.167,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9360195 43.2508295, -2.9371712 43.2514229, -2.9365395 43.2511892, -2.936285 43.2510866, -2.9360195 43.2508295))",5.0,47.42,25.03,17870.0,90.34,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Local
44,Bilbao_hdbscan_5_5,44,47,-2.938114336170213,43.25251224468086,-2.9382256,43.2524161,3.340400699995302e-06,14070168.288512845,0.0006315725555226,0.0013197527060804,0.0004163888620465,0.0005398334841008,Yes,0.043,,0.064,,0.021,0.021,0.043,,,,,,,,,0.021,0.021,0.021,0.277,,0.043,0.021,,0.021,,0.021,,0.021,,0.021,,,,,,,,,,0.085,0.021,,,,,,,0.021,,0.043,,,0.021,,,,,,,0.021,,,,,,,,,0.021,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9373804 43.2514954, -2.9382256 43.2517244, -2.9387386 43.2521343, -2.9387989 43.2523024, -2.9389105 43.252876, -2.9385575 43.2534167, -2.9383932 43.2534681, -2.937257 43.2535156, -2.9373804 43.2514954))",193.0,47.42,25.03,17870.0,90.34,2084.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,Mixed
45,Bilbao_hdbscan_5_5,45,5,-2.939644569412281,43.25502016940187,-2.939627,43.2551263,8.962664850124462e-07,5578697.94710729,0.0004330572838603,0.0006865562433596,0.000397597352241,0.0002828522331807,Yes,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9392794 43.2544749, -2.940273347061404 43.255295847009336, -2.9391816 43.2550696, -2.9392794 43.2544749))",25.0,47.42,25.03,17870.0,90.34,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Local
46,Bilbao_hdbscan_5_5,46,20,-2.95070038,43.26969668500001,-2.95058715,43.269761,1.3350341400029804e-06,14980890.301393604,0.0005469202491841,0.0010310100574791,0.0005827218398172,0.0001900182314274,Yes,0.05,,0.1,,,0.05,0.05,,0.05,,,,0.05,,,,,,0.15,0.05,,,0.05,0.05,,,,,,,,,,,,0.05,,,,0.05,,,,,0.05,,,,0.05,,,,,,,,,,,0.05,,,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9514938 43.2693, -2.9515794 43.2696342, -2.9515637 43.2697173, -2.9506937 43.2699625, -2.9497929 43.2700018, -2.9496771 43.2698227, -2.9502496 43.269399, -2.9514938 43.2693))",68.0,47.42,25.03,17870.0,90.34,1697.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Urban
47,Bilbao_hdbscan_5_5,47,5,-2.9414218,43.25534098,-2.941283,43.2552634,3.353568400025251e-07,14909491.632740676,0.0003357239841052,0.0004502814524284,0.0002950823139397,0.0001839140168679,Yes,,0.2,,,,,,,,,,,,,,,,,,0.2,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.941283 43.2552215, -2.9418068 43.2552331, -2.9417453 43.2552805, -2.9411587 43.2557064, -2.9411152 43.2552634, -2.941283 43.2552215))",13.0,47.42,25.03,17870.0,90.34,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
48,Bilbao_hdbscan_5_5,48,29,-2.946148365517241,43.27012687931034,-2.946147,43.2701794,1.13414016000131e-06,25570031.838010658,0.0004918775356539,0.0009761579296832,0.0005365423454547,0.0001418569419729,Yes,,0.034,0.103,,,0.034,,,,0.034,,,0.034,,,,,,0.241,0.103,,,,0.069,,,,,,,,0.034,,,,,0.034,,,,0.034,,,,,0.034,,,,,,0.034,,,0.034,,,,,,,,,,,,,,,,,,,,,,0.034,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9469238 43.2699005, -2.9470475 43.2699272, -2.9471076 43.2699459, -2.9466887 43.2701799, -2.9458456 43.2705317, -2.9453281 43.2702347, -2.9453108 43.2700205, -2.94569 43.2699818, -2.9469238 43.2699005))",46.0,47.42,25.03,17870.0,90.34,1631.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
49,Bilbao_hdbscan_5_5,49,9,-2.947191177777778,43.2710665,-2.9472128,43.2711636,7.152414999805668e-08,125831624.7064038,0.0001446639502637,0.0001990977996548,9.923337003448462e-05,0.0001108977907804,Yes,,,0.111,,,,,,,,,,,,,,,0.333,0.111,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9472732 43.270937, -2.9473299 43.2709397, -2.9472935 43.2711674, -2.9470196 43.2711675, -2.9470595 43.2709503, -2.9472732 43.270937))",5.0,47.42,25.03,17870.0,90.34,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,Tourism
50,Bilbao_hdbscan_5_5,50,12,-2.9453929916666666,43.27110918333333,-2.9453823,43.27118745,1.6068380000182157e-07,74680832.79001345,0.0001809852457716,0.0003464682650418,0.0001711990579137,0.0001011555554024,Yes,0.167,,,,,,,,,,,,,,,,,,,,0.083,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.083,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9451167 43.2709469, -2.9454499 43.2709995, -2.9457307 43.2711866, -2.9455337 43.2712086, -2.9451821 43.2711936, -2.9451167 43.2709469))",7.0,47.42,25.03,17870.0,90.34,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
51,Bilbao_hdbscan_5_5,51,10,-2.94625175,43.27115172,-2.9462616500000003,43.2711722,1.033029600002503e-07,96802647.2811212,0.0001314168588291,0.0002647016223977,0.0001400853471994,6.181502729906401e-05,Yes,,0.1,,,,0.1,,,,,,,,,,,,0.1,,,0.2,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9462631 43.2709665, -2.9464814 43.2711669, -2.9464056 43.2711749, -2.9462602 43.2711757, -2.9461672 43.2711743, -2.9459876 43.2711688, -2.9462631 43.2709665))",4.0,47.42,25.03,17870.0,90.34,1219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
52,Bilbao_hdbscan_5_5,52,13,-2.947792161538462,43.27101345384616,-2.9477393,43.2709539,1.3490048000117726e-07,96367336.86853115,0.000155215408153,0.0003729311471748,0.0001532357737829,8.755159898701343e-05,Yes,,0.154,,,,0.077,,,,0.077,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,,,,0.154,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9481583 43.2709426, -2.94784 43.2711297, -2.9477072 43.2711714, -2.9475687 43.2711338, -2.9476662 43.270954, -2.9479294 43.2709479, -2.9481583 43.2709426))",6.0,47.42,25.03,17870.0,90.34,1249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Local
53,Bilbao_hdbscan_5_5,53,13,-2.9485436,43.27100784615384,-2.9485098,43.2709375,1.7826335999974461e-07,72925810.44146495,0.0001947047120373,0.0003199862301942,0.0001836811576953,0.0001026834015147,Yes,,0.154,,,,0.077,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,0.077,,,,0.077,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,0.077,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9487731 43.270821, -2.9488531 43.2709266, -2.9487353 43.2711079, -2.9482547 43.2711189, -2.9484154 43.2709375, -2.9487731 43.270821))",8.0,47.42,25.03,17870.0,90.34,1270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Local
54,Bilbao_hdbscan_5_5,54,7,-2.9442856428571424,43.27034681428571,-2.9442837,43.2703302,1.1087119999971049e-07,63136323.95083916,0.0001332599591472,0.0002665275714154,6.320664199136101e-05,0.0001448418785982,Yes,,,,0.143,,,,,,,,,,,,,0.143,,,0.143,,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-2.9441727 43.2701054, -2.9444071 43.2702781, -2.9442947 43.2705784, -2.9441727 43.2701054))",3.0,47.42,25.03,17870.0,90.34,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Local
