,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,shop_rel_clothes,shop_rel_confectionery,amenity_rel_atm,amenity_rel_post_box,shop_rel_convenience,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_clinic,shop_rel_agrarian,amenity_rel_cafe,amenity_rel_pub,amenity_rel_bar,shop_rel_toys,shop_rel_gas,shop_rel_truck,amenity_rel_hospital,amenity_rel_charging_station,shop_rel_vacant,shop_rel_bakery,amenity_rel_doctors,amenity_rel_taxi,amenity_rel_biergarten,shop_rel_hairdresser,shop_rel_paint,shop_rel_variety_store,shop_rel_lottery,shop_rel_tobacco,shop_rel_furniture,shop_rel_butcher,amenity_rel_library,amenity_rel_bank,amenity_rel_fast_food,shop_rel_car,shop_rel_computer,shop_rel_motorcycle,shop_rel_pet,shop_rel_beauty,shop_rel_hifi,shop_rel_electronics,shop_rel_doityourself,shop_rel_supermarket,shop_rel_grocery,shop_rel_ticket,shop_rel_hardware,amenity_rel_dentist,shop_rel_wholesale,shop_rel_kitchen,shop_rel_sports,shop_rel_car_repair,amenity_rel_veterinary,shop_rel_ice_cream,shop_rel_dry_cleaning,shop_rel_interior_decoration,shop_rel_newsagent,amenity_rel_cinema,shop_rel_florist,shop_rel_video,shop_rel_chemist,shop_rel_kiosk,shop_rel_tea,shop_rel_mobile_phone,shop_rel_shoes,shop_rel_estate_agent,shop_rel_beverages,shop_rel_pet_grooming,shop_rel_gift,shop_rel_greengrocer,shop_rel_mall,shop_rel_bicycle,shop_rel_optician,shop_rel_appliance,shop_rel_yes,shop_rel_stationery,shop_rel_books,shop_rel_cosmetics,shop_rel_outdoor,shop_rel_funeral_directors,shop_rel_bed,shop_rel_herbalist,shop_rel_general,shop_rel_travel_agency,shop_rel_fabric,amenity_rel_post_office,shop_rel_lighting,shop_rel_jetski,shop_rel_copyshop,shop_rel_second_hand,shop_rel_nutrition_supplements,amenity_rel_community_centre,shop_rel_perfumery,shop_rel_laundry,amenity_rel_college,shop_rel_car_parts,amenity_rel_parcel_locker,shop_rel_radiotechnics,shop_rel_musical_instrument,amenity_rel_language_school,shop_rel_video_games,shop_rel_jewelry,shop_rel_massage,shop_rel_games,shop_rel_sewing,shop_rel_tattoo,shop_rel_alcohol,shop_rel_outdoor;hunting,shop_rel_medical_supply,shop_rel_pawnbroker,shop_rel_tyres,amenity_rel_bureau_de_change,shop_rel_pastry,shop_rel_wine,amenity_rel_car_rental,shop_rel_watches,shop_rel_accessories,shop_rel_bookmaker,shop_rel_deli,shop_rel_erotic,amenity_rel_arts_centre,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Mercadona,has_Burger King,has_Carrefour Express,has_McDonald's,has_Vodafone,has_Spar,has_Lidl,has_Carrefour,has_Supercor,has_Telepizza,has_Consum,has_Barclays,has_Zara,has_The Good Burger,has_KFC,has_Phone House,has_Masymas,has_100 Montaditos,has_Vips,has_ALDI,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
57,Alicante_hdbscan_5_5,57,13,-0.5081735369121176,38.337590915440195,-0.5082786,38.3378654,6.669265763372443e-06,1949240.060487003,0.0009162396675243,0.0023157804246037,0.000568227222701,0.0009242511389756,Yes,0.308,,,,,,0.077,0.077,,,0.077,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.508524 38.3363308, -0.5088397 38.3363319, -0.50910227985753 38.33971230072258, -0.5076316 38.3379377, -0.50713 38.3364538, -0.508524 38.3363308))",120.0,43.78,19.71,12743.0,93.19,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
58,Alicante_hdbscan_5_5,58,11,-0.4841403709443346,38.36409477375373,-0.4842004,38.36393789908078,6.758638302115564e-06,1627546.7791428964,0.0008092979186617,0.0018992528253355,0.0007240594748006,0.0006836758476157,Yes,0.273,,,,,0.091,,0.091,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.483442 38.362866, -0.4845753 38.3637914, -0.484911137282144 38.36507446173554, -0.484883090223603 38.36540347473391, -0.482247607982014 38.36393789908078, -0.483442 38.362866))",105.0,43.78,19.71,12743.0,93.19,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
59,Alicante_hdbscan_5_5,59,19,-0.5116378327082076,38.348033491869394,-0.5117185,38.3480984,7.103462436074914e-06,2674751.9496279103,0.0012352330736496,0.0024013266290423,0.0012836747144159,0.0004143613821757,Yes,0.105,0.053,,,0.053,0.053,0.053,0.053,,,0.053,,0.053,,,,,,,,,,,,,,,,,,,0.053,,,0.053,,,,,,,0.105,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.513098770077817 38.346950695938915, -0.514023551378127 38.347760149579685, -0.5130132 38.3485204, -0.5109869 38.3483548, -0.5100011 38.3482612, -0.5094982 38.3480021, -0.513098770077817 38.346950695938915))",130.0,43.78,19.71,12743.0,93.19,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
60,Alicante_hdbscan_5_5,60,25,-0.4764359411707615,38.355037289942835,-0.4761736743329201,38.355019724810305,2.462779432203539e-05,1015113.2364148252,0.0017984376590146,0.0039303909701707,0.0009989625402067,0.0016814624481409,Yes,0.04,,,0.04,,,,0.04,0.16,,0.12,,,,,,0.04,,,0.04,,0.04,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,0.04,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.47617367433292 38.35261337418786, -0.4771382 38.3526616, -0.477717 38.3535518, -0.478394375562217 38.35564851570005, -0.4777002 38.3568583, -0.4768778 38.3572754, -0.4736965 38.3578557, -0.475275307215865 38.35417509579623, -0.47617367433292 38.35261337418786))",476.0,43.78,19.71,12743.0,93.19,1521.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0
61,Alicante_hdbscan_5_5,61,8,-0.4723993021185526,38.35883001763834,-0.4718662463926785,38.35881990841507,3.9384795312190334e-06,2031240.720330429,0.0010809984248346,0.0023176446733812,0.0011800042881806,0.000371048142548,Yes,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4738591 38.3583163, -0.474647390440146 38.35939355621765, -0.471840292785357 38.35927281099834, -0.470991361849458 38.35863419642669, -0.471631809934242 38.358340460633926, -0.4738591 38.3583163))",95.0,43.78,19.71,12743.0,93.19,948.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
62,Alicante_hdbscan_5_5,62,12,-0.5056057589568219,38.34184961355947,-0.50556415,38.34197973136036,9.395360736737476e-06,1277226.105122067,0.0011419210727717,0.0020531125448087,0.000730373652037,0.0010153439561915,Yes,,,,,,,,,,,0.167,,,,,,,,,,,,,0.083,,,,,,,0.083,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.505996200582224 38.34008907328967, -0.507269973203999 38.340647256681855, -0.504956934236762 38.34365735437541, -0.504636951726436 38.342652725338176, -0.504728306172477 38.342290362720725, -0.505996200582224 38.34008907328967))",127.0,43.78,19.71,12743.0,93.19,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
63,Alicante_hdbscan_5_5,63,5,-0.5116948926210068,38.34427439381205,-0.5118128,38.34432097821225,3.20174019523583e-06,1561650.7571226328,0.0008226732138048,0.0014822393944007,0.0008080632421426,0.0004407919248958,Yes,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.510343570353589 38.343665327516895, -0.5127736 38.3444084, -0.5118128 38.3449829, -0.510343570353589 38.343665327516895))",35.0,43.78,19.71,12743.0,93.19,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
64,Alicante_hdbscan_5_5,64,17,-0.5086480020654127,38.34411941147215,-0.5086902,38.3442007,5.677920080001774e-06,2994054.1184923984,0.000789909740493,0.0015587226020944,0.0006855542208287,0.0005483933924237,Yes,0.059,,,,,,,0.059,,,,,0.059,0.059,,,,,,,,,,,,,,,,,,0.235,0.059,,,,,,,,,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.508860835112017 38.343156195026616, -0.5097687 38.3432968, -0.5097401 38.3437495, -0.5094249 38.3453151, -0.5071387 38.3445088, -0.5080511 38.3435892, -0.508860835112017 38.343156195026616))",114.0,43.78,19.71,12743.0,93.19,945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
65,Alicante_hdbscan_5_5,65,9,-0.4895358728238459,38.36232443670185,-0.4896287,38.3622727,5.203496472995907e-06,1729606.2458591927,0.0008155828208328,0.0014571915535681,0.0008197159688084,0.0005503963928905,No,0.111,,,,,,0.111,0.111,,,0.111,0.111,0.111,,,,,,,,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4897453 38.3610927, -0.490757397690921 38.36198619054483, -0.4905824 38.3630359, -0.488421857723693 38.36299763977179, -0.4880796 38.3622727, -0.4897453 38.3610927))",117.0,43.78,19.71,12743.0,93.19,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
66,Alicante_hdbscan_5_5,66,8,-0.4891873429269724,38.358853923809605,-0.4889974,38.35868094523843,3.239157600008288e-06,2469777.9447284476,0.0007934312287995,0.0017192283926427,0.0006908212808557,0.0005398881319529,Yes,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,0.125,,,,,,0.125,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4889442 38.3581441, -0.490715 38.3596426, -0.4890506 38.3595073, -0.4885799 38.3586017, -0.4885534 38.3583133, -0.4889442 38.3581441))",49.0,43.78,19.71,12743.0,93.19,815.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
67,Alicante_hdbscan_5_5,67,7,-0.4773954070032699,38.34877651855658,-0.4776011,38.3489012,3.380111673295188e-06,2070937.494552028,0.0007261401741117,0.0017232878373984,0.0006273194260144,0.0005791464620159,Yes,,,,,,,,0.143,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4763202 38.3474298, -0.478138651353332 38.34886594832046, -0.478142531243558 38.349284628360785, -0.477625966425999 38.349143253214855, -0.4770924 38.3489012, -0.476847 38.3486995, -0.4763202 38.3474298))",38.0,43.78,19.71,12743.0,93.19,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
68,Alicante_hdbscan_5_5,68,18,-0.474519469980089,38.34937377845464,-0.4744077,38.348875,7.847949381463848e-06,2293592.7750138636,0.0012406933891214,0.0025213064664506,0.0005840667259635,0.0012505055168071,Yes,0.222,,,,0.056,0.056,,,,,0.056,,0.111,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4756635 38.3479441, -0.474632387852688 38.35189255511243, -0.4736759 38.3510705, -0.4738951 38.34807475, -0.4756635 38.3479441))",166.0,43.78,19.71,12743.0,93.19,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
69,Alicante_hdbscan_5_5,69,12,-0.4677352238377257,38.363434686252255,-0.4673184999999999,38.36314095625789,7.83544052090617e-06,1531502.915245434,0.001055258228632,0.002776802043032,0.0008435512288394,0.0009033638472367,Yes,0.083,,,,,,,,,,0.083,0.167,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4669233 38.362547, -0.467404 38.362757, -0.4678684 38.3632175, -0.4681039 38.3634596, -0.469126347779896 38.36452899950987, -0.469527974093968 38.36555522300151, -0.4670211 38.3636295, -0.4669233 38.362547))",76.0,43.78,19.71,12743.0,93.19,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
70,Alicante_hdbscan_5_5,70,24,-0.4699936726383385,38.36687769971146,-0.46968315,38.36695435,5.511404472081115e-06,4354606.910375708,0.0008115959761395,0.0017190643336772,0.0007405376082162,0.0004760908404074,Yes,0.125,0.125,,,,,,,,,,,,,,,,,,0.042,,0.042,,0.042,,,,,,,,0.125,0.083,,,,,,,,,0.042,,,,0.083,,,,,,,,,,,,,,,,0.042,,,,,,,0.042,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4709949 38.3654803, -0.4715768 38.3669443, -0.470917853352389 38.36766085691024, -0.470164433932405 38.367601870512885, -0.46904927850024 38.36711061643259, -0.46922037753509 38.36610614921923, -0.4709949 38.3654803))",125.0,43.78,19.71,12743.0,93.19,936.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
71,Alicante_hdbscan_5_5,71,15,-0.5034017489789158,38.34426496581148,-0.5034768,38.3443837,2.8718773737485585e-06,5223064.235650507,0.0006908470237418,0.0013352504562885,0.0004029871227733,0.0006813000870456,Yes,,,,,,,,0.067,,,0.2,0.067,,,,,,,,0.133,,,,0.067,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5030747 38.343073, -0.5039255 38.3448165, -0.5039147 38.3450219, -0.5038873 38.3450852, -0.5036467 38.3451733, -0.502558134683738 38.34433138717231, -0.5026758 38.3431443, -0.5030747 38.343073))",52.0,43.78,19.71,12743.0,93.19,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
72,Alicante_hdbscan_5_5,72,9,-0.4972722268008494,38.34822745951595,-0.4972564,38.3480307,1.6703737425036578e-06,5388015.730246246,0.0004891533599453,0.0011443283869389,0.0003361068330797,0.0004447115668065,Yes,,,,,,,,0.111,,,0.111,,,,,,,,,0.111,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4969221 38.3478496, -0.4972564 38.3478759, -0.4979772 38.3482815, -0.497609241207644 38.349321035643506, -0.496842 38.3480563, -0.4969221 38.3478496))",27.0,43.78,19.71,12743.0,93.19,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
73,Alicante_hdbscan_5_5,73,14,-0.4732347724542417,38.362801687197255,-0.47337415,38.36272345,3.418057499103944e-06,4095893.648269566,0.0006994601299706,0.0011200664142177,0.0006332889536788,0.0004791650738286,Yes,0.071,,,,,0.071,,0.071,,,0.071,,0.071,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4740986 38.3620887, -0.474162221251911 38.36319929162292, -0.473463385736142 38.36386912884874, -0.472394880612485 38.36342291451779, -0.472242426758847 38.36250048577205, -0.4723379 38.3623184, -0.4740986 38.3620887))",85.0,43.78,19.71,12743.0,93.19,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
74,Alicante_hdbscan_5_5,74,7,-0.4787992857142856,38.35880447142857,-0.479005,38.3588175,7.240630399999248e-07,9667666.505945018,0.0005688846236522,0.0010382562990178,0.0006158654941939,0.0001197244659835,Yes,0.143,,,,,,,,,,0.143,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4781891 38.3585641, -0.4798249 38.358966, -0.4780233 38.3588175, -0.4781891 38.3585641))",8.0,43.78,19.71,12743.0,93.19,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
75,Alicante_hdbscan_5_5,75,18,-0.4772209392246444,38.361723251591144,-0.4776141,38.3615118,7.559895763262932e-06,2380985.20980546,0.0011121414345121,0.0026016611102373,0.0010685878415109,0.0007074285881294,Yes,0.167,,,,,,,0.056,,,,,0.056,,,,,,,,,,,0.167,,,0.056,,,,,0.056,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4781959 38.3607448, -0.4785196 38.3627466, -0.4778909 38.3625459, -0.4767586 38.3620791, -0.474743051012461 38.360930338897056, -0.4751578 38.3607566, -0.4781959 38.3607448))",138.0,43.78,19.71,12743.0,93.19,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
76,Alicante_hdbscan_5_5,76,41,-0.4969290155905956,38.35105104187928,-0.4970583,38.3511524,5.751016556467712e-06,7129174.398548819,0.0008276246295068,0.0016730868645095,0.0006483142241863,0.0007017498145013,Yes,0.049,0.024,,,,0.073,0.024,0.024,,,0.024,,,,,,,,,0.024,,,,0.049,,,,0.024,0.024,0.049,,0.073,0.049,,0.024,,,,,0.049,,0.024,,,,0.049,,,,,0.024,,0.024,,,,,,0.024,0.024,,,0.024,0.024,,,,0.024,,,,,,,,,,,,,0.024,0.024,0.024,,,,,,,,,,,,,,,,,,0.024,0.024,,,,,,,,,,,,,,,,,,"POLYGON ((-0.495966 38.3498671, -0.498000545869229 38.35048469242982, -0.497847 38.3524498, -0.495972193345195 38.35174262462082, -0.4957738 38.3499424, -0.495966 38.3498671))",133.0,43.78,19.71,12743.0,93.19,992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
77,Alicante_hdbscan_5_5,77,9,-0.4852855333333333,38.35488548888888,-0.4852867,38.3547623,7.513794000005666e-08,119779701.1735112,0.0003165969054728,0.00074685515115,1.729213051586525e-05,0.0003973388490796,Yes,,,,,,0.111,,0.111,,,,,,,,,,,,0.111,,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,"POLYGON ((-0.4852543 38.3543921, -0.4852706 38.354534, -0.48528 38.3546203, -0.4852867 38.3547086, -0.4853149 38.3554984, -0.4853082 38.355632, -0.4852776 38.354949, -0.4852543 38.3543921))",1.0,43.78,19.71,12743.0,93.19,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
78,Alicante_hdbscan_5_5,78,6,-0.4856233420918117,38.35701188601041,-0.48559825,38.3570014,5.769730302411926e-07,10399099.586148445,0.0003587233169585,0.0007344720577928,0.0001482386646907,0.0003947189489716,Yes,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,"POLYGON ((-0.4855751 38.356279, -0.4858437 38.3570057, -0.48575235255087 38.35750321606247, -0.4856049 38.3573897, -0.4853724 38.3568966, -0.4855751 38.356279))",10.0,43.78,19.71,12743.0,93.19,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
79,Alicante_hdbscan_5_5,79,10,-0.4852342420758738,38.35941167723467,-0.48512955,38.3595173,1.2767542456044842e-06,7832360.874794242,0.0004888008473121,0.0007990630398968,0.000474759725794,0.0002513700140498,Yes,0.1,,,,,,,,0.1,,,0.1,,,,,,,,0.1,,,,,,,,,,0.1,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.485493620758738 38.35882107234672, -0.4859398 38.3591865, -0.4860311 38.359471, -0.4854329 38.3596419, -0.4852277 38.3596482, -0.4844875 38.3595223, -0.485493620758738 38.35882107234672))",23.0,43.78,19.71,12743.0,93.19,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
80,Alicante_hdbscan_5_5,80,7,-0.5022704196435007,38.34102285956851,-0.5022593,38.34105561697952,6.911774953087485e-07,10127644.559481936,0.0003912128847052,0.0005499471071362,0.0002359446552382,0.0003390734032006,Yes,0.143,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.5021731 38.3406001, -0.502674837504504 38.341055616979524, -0.5022768 38.3414697, -0.5020966 38.3415012, -0.5019078 38.3406094, -0.5021731 38.3406001))",13.0,43.78,19.71,12743.0,93.19,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
81,Alicante_hdbscan_5_5,81,21,-0.4806509090077431,38.360932903997735,-0.4804225,38.3608515,3.6835449600027232e-06,5701029.912224683,0.0007199928638679,0.0015964171120061,0.0006722311344104,0.0004071850831584,Yes,0.048,,,,,0.048,0.048,0.048,,,0.095,,,0.048,,,,,,,,,,0.095,,,,,0.048,0.095,,,,,,,,,,,,0.143,,,,,,,,,0.048,,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.482056 38.3601751, -0.4817488 38.3608515, -0.4814658 38.3611632, -0.4802513 38.3617135, -0.4796616 38.3611331, -0.4800036 38.360362, -0.482056 38.3601751))",74.0,43.78,19.71,12743.0,93.19,846.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
82,Alicante_hdbscan_5_5,82,8,-0.4833423375,38.359405575,-0.4833689,38.35934505,2.3465950000117057e-07,34091950.25115154,0.0002173052314484,0.0004423371672501,0.0002160154851943,0.0001158441059133,Yes,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.4833692 38.3592448, -0.4835423 38.359343, -0.4836347 38.3595432, -0.4831337 38.3595678, -0.4829082 38.3593208, -0.4833692 38.3592448))",5.0,43.78,19.71,12743.0,93.19,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
