,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_gift,shop_rel_clothes,shop_rel_convenience,shop_rel_confectionery,shop_rel_optician,shop_rel_deli,shop_rel_fashion_accessories,shop_rel_books,amenity_rel_restaurant,amenity_rel_fast_food,amenity_rel_car_rental,amenity_rel_cafe,amenity_rel_post_box,amenity_rel_bar,amenity_rel_atm,amenity_rel_pharmacy,amenity_rel_pub,amenity_rel_college,shop_rel_doors,amenity_rel_hospital,shop_rel_supermarket,shop_rel_hairdresser,shop_rel_bicycle,shop_rel_chemist,shop_rel_motorcycle,shop_rel_car_repair,shop_rel_florist,shop_rel_herbalist,shop_rel_car,shop_rel_variety_store,amenity_rel_community_centre,amenity_rel_school,amenity_rel_bank,amenity_rel_clinic,amenity_rel_veterinary,amenity_rel_dentist,amenity_rel_library,amenity_rel_charging_station,shop_rel_car_parts,amenity_rel_post_office,shop_rel_bakery,shop_rel_kiosk,shop_rel_hardware,shop_rel_seafood,shop_rel_sports,shop_rel_mall,amenity_rel_cinema,shop_rel_greengrocer,shop_rel_mobile_phone,shop_rel_paint,amenity_rel_language_school,shop_rel_butcher,shop_rel_wholesale,shop_rel_doityourself,amenity_rel_theatre,shop_rel_computer,shop_rel_laundry,shop_rel_ticket,amenity_rel_university,amenity_rel_events_venue,amenity_rel_doctors,amenity_rel_conference_centre,shop_rel_e-cigarette,shop_rel_pawnbroker,amenity_rel_taxi,shop_rel_lottery,shop_rel_stationery,shop_rel_shoes,shop_rel_tattoo,shop_rel_dry_cleaning,shop_rel_pet,shop_rel_furniture,shop_rel_electronics,shop_rel_vacant,shop_rel_beauty,shop_rel_sewing,shop_rel_hairdresser_supply,shop_rel_perfumery,shop_rel_toys,shop_rel_grocery,shop_rel_tobacco,shop_rel_bed,shop_rel_photo,shop_rel_musical_instrument,shop_rel_travel_agency,shop_rel_interior_decoration,shop_rel_coffee,shop_rel_fuel,shop_rel_games,shop_rel_kitchen,shop_rel_baby_goods,shop_rel_tyres,shop_rel_pet_grooming,amenity_rel_marketplace,shop_rel_pastry,shop_rel_locksmith,shop_rel_department_store,shop_rel_radiotechnics,shop_rel_motorcycle_repair,shop_rel_jewelry,shop_rel_electrical,shop_rel_party,shop_rel_funeral_directors,shop_rel_tattoo;hairdresser,amenity_rel_biergarten,amenity_rel_post_depot,shop_rel_copyshop,shop_rel_watches,shop_rel_cosmetics,shop_rel_video_games,shop_rel_mobile_phone_accessories,shop_rel_yes,shop_rel_carpet,shop_rel_general,amenity_rel_arts_centre,shop_rel_estate_agent,shop_rel_telecommunication,shop_rel_fabric,shop_rel_tailor,shop_rel_storage_rental,shop_rel_antiques,shop_rel_massage,shop_rel_craft,shop_rel_newsagent,shop_rel_second_hand,shop_rel_lighting,shop_rel_hearing_aids,shop_rel_printer_ink,shop_rel_appliance,shop_rel_glaziery,shop_rel_repair,shop_rel_wine,shop_rel_boutique,shop_rel_windows,shop_rel_farm,shop_rel_medical_supply,shop_rel_fireplace,shop_rel_hifi,shop_rel_bookmaker,shop_rel_houseware,shop_rel_bag,shop_rel_video,amenity_rel_money_transfer,shop_rel_frame,shop_rel_anime,shop_rel_design,shop_rel_flooring,shop_rel_window_blind,shop_rel_psychic,shop_rel_art,shop_rel_hvac,shop_rel_household_linen,shop_rel_spices,shop_rel_health_food,shop_rel_trade,shop_rel_frozen_food,amenity_rel_laundry,shop_rel_ice_cream,shop_rel_alcohol,shop_rel_scooter,shop_rel_charity,amenity_rel_training,"shop_rel_bulk,_ecologic_food",shop_rel_tea,shop_rel_furniture;interior_decoration,shop_rel_music,shop_rel_greengrocer;seafood,shop_rel_leather,shop_rel_garden_centre,shop_rel_religion,amenity_rel_bureau_de_change,shop_rel_chocolate,shop_rel_vacuum_cleaner,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_El Jamón,has_Mercadona,has_Carrefour Express,has_Telepizza,has_Supersol,has_McDonald's,has_Lidl,has_ALDI,has_100 Montaditos,has_Starbucks,has_Movistar,has_Vodafone,has_Dia Market,has_Orange,has_Pull & Bear,has_Petit Palace Hotels,has_Carrefour,has_El Corte Inglés,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer
255,Seville_hdbscan_5_5,255,11,-5.988628095235054,37.38516784630438,-5.988645,37.385193737706246,2.3174143613426137e-07,47466694.7072299,0.0002057617956607,0.0004232322916593,8.73780081671733e-05,0.0002160028976368,Yes,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.988781 37.3847732, -5.9886876 37.3852571, -5.988642603344163 37.385490191279885, -5.9885029 37.3853381, -5.988457786255796 37.385193737706246, -5.9886314 37.3848159, -5.988781 37.3847732))",6.0,44.24,20.65,13985.0,90.16,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
256,Seville_hdbscan_5_5,256,5,-5.99295658,37.38250516000001,-5.9929673,37.3824759,1.758844699979564e-07,28427751.46696064,0.0002276585088529,0.0004604286177006,0.0002527614005342,9.924443762567155e-05,No,,,,,,,,,0.2,,,0.4,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9926664 37.3823962, -5.9927729 37.3824102, -5.9934051 37.3826092, -5.9929712 37.3826343, -5.9926664 37.3823962))",3.0,44.24,20.65,13985.0,90.16,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
257,Seville_hdbscan_5_5,257,14,-5.991334221428572,37.382053535714284,-5.99126865,37.38206885,6.49827359999478e-07,21544183.67366257,0.0004733451753228,0.000848676636395,0.0005206639609719,0.0001287428922149,Yes,,,,,,,,,0.214,,,0.071,,0.071,0.071,,,,,,,,,,,,,,,,,,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9905745 37.3818476, -5.9917633 37.3821229, -5.9921333 37.3822419, -5.9921579 37.382258, -5.9912916 37.382086, -5.9910428 37.382018, -5.9905745 37.3818476))",4.0,44.24,20.65,13985.0,90.16,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Seville_hdbscan_5_5,258,15,-5.984084832195291,37.3914726775969,-5.9841829,37.39156,3.699773602232452e-07,40543021.31067956,0.0002972147586301,0.0004596844004097,0.0001839178696725,0.0002471218187111,Yes,,,,,,,,,,0.067,,0.067,,0.067,,,,0.067,,,,,0.067,,0.067,,,,,0.067,,,0.133,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,"POLYGON ((-5.9842529 37.3910791, -5.9842664 37.3912058, -5.9842706 37.3916161, -5.9842535 37.3919003, -5.983820067413272 37.39176197494155, -5.983820325079128 37.39142177799194, -5.9842529 37.3910791))",12.0,44.24,20.65,13985.0,90.16,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
259,Seville_hdbscan_5_5,259,5,-5.988979296664451,37.38681084620696,-5.9889854,37.386816180608285,3.968616079445198e-08,125988503.29455368,0.0001118146963229,0.0001398150217652,7.044532498008251e-05,8.996771811744778e-05,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.988889 37.3867041, -5.988910778738529 37.38671555042652, -5.989067204583725 37.386816180608285, -5.9890441 37.3869268, -5.9889854 37.3868916, -5.988889 37.3867041))",1.0,44.24,20.65,13985.0,90.16,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Seville_hdbscan_5_5,260,5,-5.98425232,37.39049424,-5.984255,37.3905354,1.0988000000094589e-08,455041863.8475573,0.0001057802550931,0.000201658349691,1.1972201134481796e-05,0.0001191395417143,Yes,,,0.2,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9842681 37.3902932, -5.9842605 37.3906212, -5.9842346 37.3905888, -5.9842681 37.3902932))",0.0,44.24,20.65,13985.0,90.16,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
261,Seville_hdbscan_5_5,261,41,-5.9850053407250785,37.38943178555843,-5.9848599,37.3895227,2.4697525199937233e-06,16600853.594879296,0.0005744065504244,0.001040727948869,0.0005385422980806,0.0003276345871157,Yes,,0.098,0.049,,,,,,0.049,,,0.049,,0.049,0.024,0.024,,,,,,0.024,,,,,0.024,,,0.024,,,0.024,,,0.024,,,,,0.049,0.024,0.024,,,,,0.049,0.024,,,,,,,,,,,,0.024,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,,,,,,,,,,0.024,,,,,,,0.024,,,,,,,,,,,,,,0.024,,,,,,0.024,,,,,,,,,0.024,,0.024,0.024,,,,,,,,,,,,"POLYGON ((-5.9848599 37.3886327, -5.9860248 37.3894437, -5.98601 37.3897034, -5.9858038 37.3897681, -5.9853764 37.3898488, -5.9842984 37.3898971, -5.9840715 37.3898643, -5.9842924 37.3892229, -5.9848599 37.3886327))",72.0,44.24,20.65,13985.0,90.16,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
262,Seville_hdbscan_5_5,262,9,-5.985189533333332,37.38750306666666,-5.9852653,37.3875247,4.880409300007559e-07,18441076.243310288,0.0002546730082084,0.0005278205776753,0.0001941718540078,0.0002169132186949,Yes,,0.111,0.111,,,,,,,,,,,0.111,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,"POLYGON ((-5.9854937 37.3870717, -5.9853413 37.3878896, -5.984897 37.3876785, -5.9849481 37.387431, -5.9849974 37.387336, -5.9854937 37.3870717))",13.0,44.24,20.65,13985.0,90.16,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
263,Seville_hdbscan_5_5,263,7,-5.9897880571428574,37.38514295714286,-5.9897926,37.385141,9.950859999988501e-08,70345678.6650409,0.0001538039597619,0.0002332409195069,0.0001040869946197,0.0001233125165373,Yes,,,,,,,,,0.571,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.989891 37.3849733, -5.9899732 37.3850011, -5.9897933 37.3852968, -5.9897167 37.3852937, -5.9896656 37.3850729, -5.989891 37.3849733))",3.0,44.24,20.65,13985.0,90.16,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Seville_hdbscan_5_5,264,10,-5.985796656496938,37.38664118234629,-5.98579485,37.386668043199194,3.065406768854032e-07,32622097.992360044,0.0002293773203463,0.0003683556622978,0.000149381842874,0.0001964151280575,Yes,,,0.1,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9859217 37.3862947, -5.986062548698444 37.386683786398386, -5.985675 37.386954, -5.9855976 37.3868592, -5.9856525 37.3867184, -5.9859217 37.3862947))",7.0,44.24,20.65,13985.0,90.16,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
265,Seville_hdbscan_5_5,265,47,-5.986862882317941,37.385948298846365,-5.9869065,37.385935,2.754887220153731e-06,17060589.50659231,0.0004780889584613,0.0012009059243073,0.0004487703584831,0.0003100436561029,Yes,,0.043,0.021,,,,,,0.362,,,0.043,,0.149,,0.021,,,,,,0.021,,,,,,,,,,,0.021,,,,,,,,0.021,0.043,,,,,,,,,,,,,,,,,,,,,,,0.021,,,0.043,,,,,,0.021,,,,,,,0.021,,,,,,,,,,,,,,0.021,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9866249 37.3851843, -5.988016297446621 37.386282676746305, -5.9878424 37.3865066, -5.987105464501886 37.386583360886945, -5.9869212 37.3865327, -5.9860472 37.3860653, -5.9862093 37.3857873, -5.9863251 37.3856098, -5.9866249 37.3851843))",68.0,44.24,20.65,13985.0,90.16,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
266,Seville_hdbscan_5_5,266,10,-5.990446317083826,37.38478521577795,-5.99043895,37.38478222888978,1.6074111999944605e-07,62211834.78150745,0.0001941347843642,0.0003019411355949,8.598339697705251e-05,0.0001869509777504,Yes,0.3,,,0.2,,,,,0.2,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9904869 37.3845037, -5.9905497 37.384652, -5.9906161 37.3850349, -5.9904479 37.385016, -5.9903999 37.3849644, -5.9903135 37.3848499, -5.99043 37.3845232, -5.9904869 37.3845037))",5.0,44.24,20.65,13985.0,90.16,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Seville_hdbscan_5_5,267,15,-5.9894841266666665,37.38603850666666,-5.9894636,37.3860704,2.112726000040434e-07,70998321.59831859,0.0001922539778932,0.0003709738797076,0.0001937180338075,9.475784200914063e-05,Yes,0.133,0.133,,,,,,,0.067,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9896468 37.3858645, -5.9897988 37.3860756, -5.9897736 37.3860879, -5.9893949 37.3861759, -5.9891443 37.3861873, -5.9892406 37.3859045, -5.9896468 37.3858645))",7.0,44.24,20.65,13985.0,90.16,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Seville_hdbscan_5_5,268,6,-5.990327716666667,37.40033948333333,-5.9902688,37.400398550000006,3.469620000006933e-07,17292960.035934802,0.0002276327139101,0.0005479976890652,0.0002037240978764,0.0001905049467135,Yes,,0.167,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,"POLYGON ((-5.9906902 37.3999285, -5.9904785 37.4003962, -5.9901127 37.4005293, -5.9901473 37.4004071, -5.9906902 37.3999285))",5.0,44.24,20.65,13985.0,90.16,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
269,Seville_hdbscan_5_5,269,6,-6.0019732333333335,37.39299356666667,-6.001953500000001,37.39297295,9.192871999996313e-08,65267959.78452009,0.0001893829753,0.000256764007515,6.167613440841376e-05,0.0001865189862244,No,,,,,,,,,,,,0.167,,0.167,,,0.5,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0019451 37.3927587, -6.0020825 37.393067, -6.0020184 37.3932044, -6.0018901 37.3932365, -6.0019451 37.3927587))",2.0,44.24,20.65,13985.0,90.16,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
270,Seville_hdbscan_5_5,270,12,-5.994053433333334,37.40143525,-5.99397755,37.4014388,9.210234499976722e-07,13028984.224050244,0.0003266388398988,0.0007355103105631,0.0002637871690501,0.0002628467471739,Yes,,,,,,,,,0.333,0.083,,0.083,,,,,,,,,0.167,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9938877 37.4010023, -5.9947246 37.4011344, -5.9942314 37.4019628, -5.9940559 37.4017173, -5.9940308 37.4016751, -5.9938587 37.4013623, -5.9938107 37.4012651, -5.9937657 37.4011565, -5.9938877 37.4010023))",23.0,44.24,20.65,13985.0,90.16,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
271,Seville_hdbscan_5_5,271,7,-5.990916628571428,37.38531235714285,-5.9909066,37.3852728,1.02625379999751e-07,68209248.04387556,0.0001192262102143,0.0002804553487791,8.052695581121188e-05,0.0001155846363635,Yes,0.286,,,,,,,,0.571,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.990905 37.3851528, -5.9910171 37.3852328, -5.9909928 37.3852728, -5.9909066 37.3853696, -5.9907513 37.3855389, -5.990905 37.3851528))",1.0,44.24,20.65,13985.0,90.16,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Seville_hdbscan_5_5,272,55,-5.990685658181818,37.38595983454545,-5.9906278,37.3860131,1.2458145700007178e-06,44147822.09520018,0.0004612290341042,0.0010025305806427,0.0004653788492639,0.0002117484530097,Yes,0.273,0.073,0.036,,,,,,0.255,0.018,,0.036,,0.091,,0.018,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,0.018,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.018,,,,,,,,,"POLYGON ((-5.9908091 37.3855905, -5.9916865 37.386018, -5.9916299 37.3862299, -5.9904544 37.3863226, -5.990317 37.3862731, -5.9899848 37.3858378, -5.9900716 37.3855987, -5.9908091 37.3855905))",42.0,44.24,20.65,13985.0,90.16,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Seville_hdbscan_5_5,273,11,-5.997317890909091,37.39502221818182,-5.997352,37.395109,5.250832799985891e-07,20949057.833320376,0.0002708583802278,0.000594879859877,0.0002319006740924,0.0002118086306847,Yes,,,,,,,,,0.182,,,0.182,,0.091,,,,,,,0.182,0.091,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,"POLYGON ((-5.9969169 37.3945828, -5.997403 37.394668, -5.9977325 37.3952266, -5.9972633 37.3951776, -5.9970112 37.395109, -5.9969169 37.3945828))",15.0,44.24,20.65,13985.0,90.16,832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Seville_hdbscan_5_5,274,5,-5.9896588600000005,37.3885435,-5.9896466,37.3885615,5.6724740001249555e-08,88144961.08558379,0.0001221984620484,0.000177682783633,0.0001162870861272,6.70160577787355e-05,Yes,,,,,,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.9895544 37.3884317, -5.9897578 37.3885089, -5.9898204 37.3886175, -5.9895151 37.3885979, -5.9895544 37.3884317))",2.0,44.24,20.65,13985.0,90.16,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Seville_hdbscan_5_5,275,38,-5.998448808494288,37.39302987681541,-5.998384741788771,37.39295595,3.783144502375869e-06,10044554.19985556,0.0007737151260485,0.0018225637577391,0.0008417401274916,0.0002551673805156,Yes,,0.211,0.053,,,,,,0.053,,,0.079,0.026,,,,,,,,,0.105,,0.026,,,,,,,,0.026,,,,,,,,,,0.026,,,,,,,,,,,,,,,,0.026,0.053,,,,,,,,,,,,,,,0.079,,,,,,,,,,,0.026,,0.026,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-5.999181915840453 37.392501562761375, -6.0002577 37.3932527, -5.999845446211944 37.39342027297127, -5.9976452 37.3937432, -5.9976084 37.3937374, -5.9973148 37.3934862, -5.9972645846126 37.3931978880616, -5.9972108 37.3927862, -5.999181915840453 37.392501562761375))",117.0,44.24,20.65,13985.0,90.16,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
276,Seville_hdbscan_5_5,276,19,-6.001008815789475,37.393296236842104,-6.000968,37.3932891,3.16136239999125e-07,60100670.52120501,0.0002346480706246,0.0004674039000865,0.0002414829846096,0.0001071878882126,Yes,,0.053,0.053,,,,,,0.158,0.053,,,,0.053,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,0.053,,,,0.053,,,,,,,,,,,,0.053,,,,,,,,,,0.053,,,,,,,0.053,,,,,0.053,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-6.0008792 37.3931592, -6.0013716 37.3932891, -6.001394 37.393561, -6.0006428 37.3933031, -6.0006072 37.3932011, -6.0007009 37.3931847, -6.0008792 37.3931592))",8.0,44.24,20.65,13985.0,90.16,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
