Segment,Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,amenity_rel_restaurant,amenity_rel_pub,amenity_rel_school,amenity_rel_pharmacy,amenity_rel_bank,amenity_rel_atm,amenity_rel_post_office,amenity_rel_community_centre,amenity_rel_bar,amenity_rel_clinic,shop_rel_gift,shop_rel_books,amenity_rel_cafe,shop_rel_electronics,shop_rel_shoes,amenity_rel_bureau_de_change,amenity_rel_fast_food,shop_rel_laundry,shop_rel_convenience,shop_rel_greengrocer,shop_rel_tobacco,amenity_rel_dentist,amenity_rel_language_school,shop_rel_hardware,shop_rel_supermarket,amenity_rel_veterinary,shop_rel_beauty,shop_rel_clothes,shop_rel_telecommunication,shop_rel_vacant,amenity_rel_events_venue,amenity_rel_hospital,amenity_rel_university,amenity_rel_library,amenity_rel_charging_station,amenity_rel_doctors,amenity_rel_theatre,amenity_rel_post_box,shop_rel_newsagent,shop_rel_deli,shop_rel_jewelry,shop_rel_butcher,shop_rel_lottery,shop_rel_computer,shop_rel_bag,shop_rel_optician,shop_rel_fashion_accessories,shop_rel_chocolate,shop_rel_sports,shop_rel_watches,shop_rel_mobile_phone_accessories,amenity_rel_car_rental,amenity_rel_college,shop_rel_kiosk,shop_rel_ticket,amenity_rel_taxi,shop_rel_bicycle,shop_rel_haberdashery,shop_rel_confectionery,shop_rel_mall,shop_rel_travel_agency,shop_rel_outdoor,shop_rel_car,shop_rel_garden_centre,shop_rel_variety_store,shop_rel_furniture,shop_rel_car_repair,shop_rel_seafood,shop_rel_florist,shop_rel_interior_decoration,shop_rel_pastry,shop_rel_herbalist,shop_rel_department_store,shop_rel_cosmetics,shop_rel_appliance,shop_rel_stationery,amenity_rel_cinema,shop_rel_medical_supply,shop_rel_dry_cleaning,shop_rel_printer_ink,shop_rel_mobile_phone,shop_rel_frozen_food,amenity_rel_fountain,shop_rel_doityourself,shop_rel_storage_rental,shop_rel_toys,shop_rel_curtain,shop_rel_bed,shop_rel_tea,shop_rel_pet,shop_rel_perfumery,shop_rel_yes,shop_rel_wholesale,shop_rel_pet_grooming,amenity_rel_biergarten,shop_rel_collector,shop_rel_trade,amenity_rel_parcel_locker,shop_rel_nuts,shop_rel_houseware,shop_rel_fabric,shop_rel_glaziery,shop_rel_kitchen,shop_rel_fishing,shop_rel_coffee,shop_rel_video_games,shop_rel_doors,shop_rel_locksmith,shop_rel_paint,shop_rel_household_linen,shop_rel_copyshop,amenity_rel_workshop,shop_rel_craft,shop_rel_carpet,shop_rel_party,amenity_rel_exhibition_centre,amenity_rel_conference_centre,shop_rel_second_hand,shop_rel_window_blind,shop_rel_motorcycle_repair,shop_rel_motorcycle,shop_rel_cannabis,shop_rel_cheese,shop_rel_hearing_aids,shop_rel_food,shop_rel_baby_goods,shop_rel_hairdresser_supply,shop_rel_sewing,shop_rel_photo,shop_rel_general,shop_rel_shoe_repair,shop_rel_fuel,shop_rel_money_lender,shop_rel_bookmaker,shop_rel_nutrition_supplements,amenity_rel_money_transfer,shop_rel_frame,shop_rel_car_parts,shop_rel_tyres,shop_rel_tattoo,amenity_rel_arts_centre,shop_rel_massage,shop_rel_chemist,shop_rel_alcohol,shop_rel_ice_cream,shop_rel_hairdresser;pet,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_windows,shop_rel_wine,amenity_rel_parking,shop_rel_tailor,shop_rel_estate_agent,shop_rel_beverages,shop_rel_shutters,shop_rel_optician;hearing_aids,shop_rel_doityourself;sewing,shop_rel_art,shop_rel_dairy,shop_rel_games,shop_rel_esoteric,shop_rel_video,shop_rel_religion,shop_rel_farm,amenity_rel_car_sharing,shop_rel_electrical,shop_rel_indian_food,shop_rel_leather,shop_rel_gas,shop_rel_hifi,amenity_rel_sop,shop_rel_grocery,amenity_rel_post_depot,amenity_rel_social_facility,shop_rel_e-cigarette,shop_rel_model,shop_rel_eggs,amenity_rel_marketplace,shop_rel_repair,shop_rel_radiotechnics,amenity_rel_car_wash,shop_rel_nails,shop_rel_charity,shop_rel_spices,amenity_rel_bicycle_repair_station,shop_rel_flooring,shop_rel_musical_instrument,shop_rel_lighting,shop_rel_music,shop_rel_gold_buyer,amenity_rel_ice_cream,shop_rel_outpost,shop_rel_pawnbroker,shop_rel_pottery,shop_rel_clothes;secondhand,shop_rel_wigs,shop_rel_agrarian,shop_rel_tiles,shop_rel_kitchen;bathroom_furnishing,amenity_rel_place_of_worship,amenity_rel_music_venue,amenity_rel_studio,shop_rel_accessories,shop_rel_weapons,shop_rel_hairdesser,shop_rel_boutique,shop_rel_energy,amenity_rel_coworking_space,shop_rel_erotic,shop_rel_antiques,shop_rel_orthopaedics,amenity_rel_gambling,amenity_rel_casino,shop_rel_CCG,shop_rel_wedding,shop_rel_spy,shop_rel_signs,amenity_rel_driving_school,shop_rel_printing,shop_rel_variety,amenity_rel_prep_school,shop_rel_plant_shop,amenity_rel_bicycle_rental,shop_rel_fireplace,shop_rel_rental,shop_rel_camera,shop_rel_hair extensions,amenity_rel_retail,amenity_rel_student_accommodation,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Dia,has_Burger King,has_Mercadona,has_Ahorramás,has_Carrefour,has_Rodilla,has_McDonald's,has_Vips,has_100 Montaditos,has_Supercor,has_Alcampo,has_Telepizza,has_Lidl,has_Starbucks,has_Malvón,has_Domino's,has_Marco Aldany,has_Orange,has_Ginos,has_Granier,has_La Sirena,has_KFC,has_ALDI,has_Vitaldent,has_Foster's Hollywood,has_Mango,has_Vodafone,has_Movistar,has_Opticalia,has_Multiópticas,has_Lizarrán,has_Papa John's,has_Zara,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,source
Urban,760,madrid_hdbscan_5_5,760,31,-3.6914803129032254,40.43563068387097,-3.6914708,40.4356121,2.529082289994245e-06,12257410.572461264,0.0005758893440895,0.0011135084179672,0.0004112488648807,0.0004724000704,Yes,,,0.226,,,0.032,0.161,0.097,,,0.097,,,,0.065,,,,0.032,,,,0.032,,,,0.032,,,0.032,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6914801 40.4349579, -3.6923909 40.4349898, -3.692512 40.4353934, -3.691469 40.4363952, -3.6907879 40.4364248, -3.6910653 40.4355293, -3.6914801 40.4349579))",209.0,45.19,23.77,34186.9,88.1,4149.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,Matteo
Local,767,madrid_hdbscan_5_5,767,12,-3.7101017,40.44958400833333,-3.71013275,40.4495329,1.269049249999164e-06,9455897.791207004,0.0004624755698464,0.0009417769587686,0.0004478182462413,0.0002335866593592,Yes,,0.083,,0.083,,0.083,0.083,,,,,,,,0.167,,,,0.083,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7099411 40.4491453, -3.7106556 40.4494119, -3.7107189 40.4497443, -3.7092664 40.450019, -3.7095007 40.4494824, -3.7099411 40.4491453))",150.0,42.99,18.71,18059.99,88.1,4920.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Matteo
Mixed,784,madrid_hdbscan_5_5,784,14,-3.679448091246701,40.43724290524558,-3.67944025,40.43732335,2.0817809907047924e-06,6725010.970179079,0.0005243584091426,0.0009690716429957,0.0004212288160135,0.0004170055894899,No,,,0.143,,,0.071,,,,,0.071,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6790105 40.4364289, -3.6794404 40.4367219, -3.680010455509278 40.43718523327143, -3.6800893 40.4376647, -3.6797594 40.4378503, -3.6796645 40.4378207, -3.6789115 40.4373278, -3.678624701019623 40.43673189802136, -3.6790105 40.4364289))",354.0,43.23,21.17,29501.83,88.1,5648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,Matteo
Local,844,madrid_hdbscan_5_5,844,7,-3.703179557142857,40.44475125714286,-3.7031985,40.4447738,2.0935795999936745e-07,33435556.97629625,0.0001841322751196,0.0003836287334099,9.25768538975473e-05,0.0002050222695714,No,,,0.714,,,0.143,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7030277 40.4444182, -3.7031985 40.4447738, -3.7033336 40.4451026, -3.7030977 40.4445755, -3.7030277 40.4444182))",2.0,46.8,27.1,23780.0,88.1,5015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Matteo
Local,872,madrid_hdbscan_5_5,872,12,-3.668967641666667,40.425598316666665,-3.6689106,40.4256807,5.635772800005656e-07,21292554.58983009,0.0003417155247316,0.000576695827118,0.0001540116308288,0.0003370874758706,Yes,,,0.083,,,,0.083,,,,0.25,,,,,,,,,,,,,,,,0.083,,,0.333,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6689497 40.4250219, -3.6693652 40.4256909, -3.66885 40.4261158, -3.6688557 40.4260415, -3.6689497 40.4250219))",100.0,45.68,23.56,26962.58,88.1,8202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Matteo
Urban,905,madrid_hdbscan_5_5,905,14,-3.6872060142857146,40.42066046428572,-3.6873028,40.420577,9.097932000031116e-07,15388112.375375109,0.0003517673135035,0.0006199079805408,0.000283469211876,0.0002640255225953,Yes,,,0.214,,,,0.071,,,,0.071,,,,,,,,,,0.071,,,,,,,,,0.143,,,,,,,0.071,,,0.071,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6877202 40.4203142, -3.6872931 40.4212478, -3.6868465 40.4210436, -3.6867457 40.4205947, -3.6875926 40.4203482, -3.6877202 40.4203142))",83.0,47.2,26.1,34765.0,88.1,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Matteo
Local,918,madrid_hdbscan_5_5,918,16,-3.70210645,40.45591760625,-3.70212315,40.4559297,6.379076200000784e-07,25082001.685444724,0.0003093809033532,0.0006531068260913,0.0001637070363484,0.0003100837255251,Yes,,,,0.125,,0.062,0.062,0.125,,,,,,,,,0.062,,,,,0.062,,,,,0.062,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7023764 40.4553229, -3.7022157 40.4557645, -3.7020227 40.4562014, -3.7019603 40.4563365, -3.7019191 40.4564052, -3.701787 40.4561825, -3.7023764 40.4553229))",35.0,45.1,22.97,19180.96,88.1,6786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Matteo
Local,928,madrid_hdbscan_5_5,928,9,-3.702648879812082,40.45434057369742,-3.7026562,40.4543545,1.1377188708967513e-07,79105658.08674854,0.0001085594789649,0.0002519335850793,6.843028259924662e-05,0.0001228983972922,Yes,,,,,,,,0.444,,,,,,,,0.111,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.702509518308744 40.45414546327681, -3.7027143 40.454167, -3.7027676 40.4543786, -3.7025933 40.4545863, -3.702509518308744 40.45414546327681))",22.0,42.91,16.23,19587.19,88.1,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,Matteo
Local,960,madrid_hdbscan_5_5,960,15,-3.6872966974795527,40.42720284557077,-3.6873293,40.4270674,8.646869699964954e-07,17347318.186211128,0.0003807947104023,0.0006978425676195,0.0001650751115599,0.0003926953938556,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,0.067,,,0.067,,,,,0.133,,,,0.133,,,,,,0.067,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6874084 40.4265837, -3.6875075 40.4267266, -3.6876046 40.4276973, -3.6872671 40.4277726, -3.6868773 40.4277606, -3.687187392208993 40.42696134309586, -3.6874084 40.4265837))",48.0,45.6,24.8,34765.0,88.1,2657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Matteo
Local,973,madrid_hdbscan_5_5,973,19,-3.711387368421053,40.40611681052631,-3.7113974,40.406155,1.4210820100016335e-06,13370093.96099396,0.000494472098855,0.0009383587306715,0.0005035467772685,0.0002324971666943,Yes,,,0.053,,,0.105,0.053,,,,0.105,,,,0.105,,,,,,0.053,,0.053,,,,0.053,,,0.053,,,,,,,,0.105,,0.105,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7117659 40.4057042, -3.7121741 40.4062361, -3.7122397 40.4065093, -3.7106923 40.4063153, -3.7105993 40.4062988, -3.7104746 40.4062752, -3.7112358 40.4057166, -3.7117659 40.4057042))",282.0,44.07,19.36,20119.75,88.1,6841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,Matteo
Local,974,madrid_hdbscan_5_5,974,9,-3.7088007583633535,40.40317790195867,-3.7087729,40.4031548,8.392730400019503e-07,10723566.194833431,0.0003471774436877,0.0006761732320989,0.0002574840144884,0.0002909759426641,Yes,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,0.111,,,0.111,,,,,0.111,,,,,,,,,,,,,,,,0.111,,,,,,,,0.111,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7087729 40.4027131, -3.7092207 40.4030054, -3.7091575 40.403372, -3.7083683 40.4036977, -3.7086198 40.4028487, -3.7087729 40.4027131))",129.0,47.7,23.52,28446.43,88.1,6173.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Matteo
Urban,999,madrid_hdbscan_5_5,999,7,-3.693615442857143,40.4291336,-3.6935854,40.4291329,6.55395179999942e-07,10680579.005784906,0.0003133309023751,0.0006551775247807,0.0001958786275598,0.0003082305167059,Yes,0.143,,0.286,,,,0.143,,,,0.143,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.693772 40.4286556, -3.6938954 40.4291329, -3.6932568 40.4296819, -3.6935854 40.428827, -3.693772 40.4286556))",32.0,47.61,27.54,34671.03,88.1,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Matteo
Urban,1042,madrid_hdbscan_5_5,1042,7,-3.7098378,40.407723842857145,-3.7098237,40.4076739,2.087925600007781e-07,33526098.82255342,0.000205048934496,0.0003295454212921,0.0001318657325789,0.0001764231346768,Yes,,,,,,,,,,,0.286,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7100881 40.4075452, -3.7098926 40.4080488, -3.7097478 40.4077494, -3.7096735 40.4075938, -3.7099197 40.4075543, -3.7100881 40.4075452))",27.0,43.8,16.6,18645.0,88.1,5696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Matteo
Urban,1083,madrid_hdbscan_5_5,1083,13,-3.6969581042966793,40.424692682539074,-3.6970069,40.4246439,3.536650798413305e-07,36757940.60819452,0.0002179389373803,0.000425946930095,0.000137840418305,0.000204714865092,Yes,,0.077,0.154,,,,,,,,0.077,0.077,,,,,,,0.077,,0.154,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6970904 40.4243218, -3.6971551 40.4244546, -3.696990773569425 40.4250544809195, -3.6966724 40.4250086, -3.696794082287414 40.42451459208856, -3.6970904 40.4243218))",70.0,43.07,14.19,25440.84,88.1,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Matteo
Mixed,1101,madrid_hdbscan_5_5,1101,11,-3.702194163636363,40.43709274545454,-3.7022996,40.4370419,4.068083600036149e-07,27039758.966365032,0.0002798797101474,0.00049164149145,0.0002664491228008,0.0001447691853435,Yes,,,0.091,,,,,,,,0.091,,,,,,,,,,,,,,,,,,0.091,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7023536 40.4368948, -3.7025025 40.4372661, -3.7025404 40.4373834, -3.7017078 40.4370209, -3.7020206 40.4368975, -3.7023536 40.4368948))",62.0,45.15,22.23,24986.23,88.1,6779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Matteo
Local,1150,madrid_hdbscan_5_5,1150,7,-3.7045155857142857,40.43594688571428,-3.7044969,40.4359646,1.025840199991187e-07,68236748.76515989,0.0001323188053738,0.0002780327557329,6.62533972943597e-05,0.0001404388776909,Yes,,,,0.143,,0.143,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.7045207 40.4356689, -3.7046295 40.4359646, -3.7044836 40.4361283, -3.7044062 40.4360911, -3.7045207 40.4356689))",22.0,45.41,22.95,23855.21,88.1,7167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Matteo
Urban,1169,madrid_hdbscan_5_5,1169,9,-3.699427811111111,40.410667800000006,-3.6993993,40.4106773,3.772429999999112e-08,238573015.27138,9.64291113802699e-05,0.0001358264583529,6.032041195787411e-05,8.165584962375979e-05,No,,,0.222,0.111,,,,,,,0.333,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-3.6993951 40.4105463, -3.6994856 40.4105561, -3.6995051 40.4106773, -3.6994987 40.4107804, -3.6993663 40.4107889, -3.6993496 40.4107052, -3.6993951 40.4105463))",21.0,42.81,14.83,16590.3,88.1,8511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Matteo
